get metadata from header,parseDataReportFlag ok,parse metadata,infra.grpc.invoker,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,Depts only have yunzhanghu,funName=concurrentNoPaging run task end,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,funName=DataCompose,parent node is not exist,no need or no have tags,computeAndCompare same,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,allNum=<:NUM:>,ClientEnvHandler is <:*:>,<:GIN:>,protection for <:*:> have compare <:NUM:>,no <:*:>,no page <:*:>,superiorAndDeputy empty,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:ownDeptIDs:>,approve callback start,approve status error,svc.ApproveCallback failed,Response=<:MAP:>,message,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,msg,<:deptLeaderManageDeptIDs:>,<:listManageOrgReq:>,<:query signature:>,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,protection for <:*:> done,query ge<:updateFanweiEmployee failed:>,build <:*:> reply,GetSupervisorPosition success,no api page resources,check failed,protection.ComputeAndDiff failed,error occurred in <:NewAccessRequest:>,callback status error,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,token check failed,timestamp
10352,10352,10352,10352,4091,48,299,264,48,48,249,249,48,238,0,48,48,35,4091,0,0,48,0,299,35,0,27,27,0,0,0,10,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:18:00
10395,10395,10398,10395,4096,48,321,263,48,48,254,254,48,237,0,48,48,58,4096,0,0,48,0,321,58,0,27,27,0,0,0,17,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:20:00
10332,10332,10330,10332,4069,48,322,264,48,48,246,246,48,237,0,48,48,58,4069,0,0,48,0,322,58,0,28,28,0,0,0,9,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:22:00
10320,10320,10319,10320,4063,47,320,266,47,47,245,245,47,236,0,47,47,54,4063,0,0,47,0,320,54,0,31,31,0,0,0,9,0,0,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:24:00
10366,10366,10367,10366,4090,48,318,263,48,48,241,241,48,236,0,48,48,55,4090,0,0,48,0,318,55,0,27,27,0,0,0,5,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:26:00
10332,10332,10332,10332,4077,48,304,263,48,48,246,246,48,238,0,48,48,41,4077,0,0,48,0,304,41,0,27,27,0,0,0,8,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:28:00
10376,10376,10376,10376,4088,48,321,264,48,48,249,249,48,238,0,48,48,57,4088,0,0,48,0,321,57,0,28,28,0,0,0,11,0,0,4,4,4,4,4,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:30:00
10360,10360,10359,10360,4080,48,328,262,48,48,247,247,48,238,0,48,48,66,4080,0,0,48,0,328,66,0,27,27,0,0,0,9,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:32:00
10262,10262,10263,10262,4038,46,327,262,46,46,242,242,46,234,0,46,46,65,4038,0,0,46,0,327,65,0,28,28,0,0,0,8,0,0,4,3,4,4,4,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:34:00
10328,10328,10328,10328,4068,48,318,265,48,48,244,244,48,236,0,48,48,53,4068,0,0,48,0,318,53,0,30,30,0,0,0,8,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:36:00
10314,10314,10313,10314,4049,48,324,261,48,48,249,249,48,236,0,48,48,63,4049,0,0,48,0,324,63,0,27,27,0,0,0,13,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:38:00
10363,10363,10363,10363,4088,48,318,264,48,48,243,243,48,238,0,48,48,54,4088,0,0,48,0,318,54,0,28,28,0,0,0,4,0,0,4,3,4,4,4,2,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:40:00
10333,10333,10333,10333,4078,47,307,267,47,47,247,247,47,236,0,47,47,40,4078,0,0,47,0,307,40,0,31,31,0,0,0,10,0,0,7,7,7,7,7,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:42:00
10315,10315,10316,10315,4058,48,320,262,48,48,245,245,48,236,0,48,48,58,4058,0,0,48,0,320,58,0,27,27,0,0,0,9,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:44:00
10351,10351,10352,10351,4087,48,302,263,48,48,244,244,48,238,0,48,48,39,4087,0,0,48,0,302,39,0,27,27,0,0,0,5,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:46:00
10328,10328,10327,10328,4070,48,316,263,48,48,242,242,48,236,0,48,48,53,4070,0,0,48,0,316,53,0,28,28,0,0,0,6,0,0,4,4,4,4,4,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:48:00
10357,10357,10356,10357,4083,48,314,266,48,48,245,245,48,236,0,48,48,48,4083,0,0,48,0,314,48,0,30,30,0,0,0,9,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:50:00
10371,10371,10372,10371,4092,48,308,264,48,48,256,256,48,238,0,48,48,44,4092,0,0,48,0,308,44,0,28,28,0,0,0,17,0,0,4,3,4,4,4,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:52:00
10362,10362,10362,10362,4097,48,292,264,48,48,247,247,48,238,0,48,48,28,4097,0,0,48,0,292,28,0,27,27,0,0,0,9,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:54:00
10361,10361,10361,10361,4092,48,305,264,48,48,246,246,48,236,0,48,48,41,4092,0,0,48,0,305,41,0,28,28,0,0,0,9,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:56:00
10269,10269,10268,10269,4052,47,311,264,47,47,246,246,47,236,0,47,47,47,4052,0,0,47,0,311,47,0,30,30,0,0,0,10,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 00:58:00
10390,10390,10390,10390,4096,48,326,265,48,48,243,243,48,236,0,48,48,61,4096,0,0,48,0,326,61,0,28,28,0,0,0,6,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:00:00
10360,10360,10360,10360,4080,48,422,263,48,48,256,256,48,239,0,48,48,159,4080,0,0,48,0,422,159,0,27,27,0,0,0,16,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:02:00
10356,10356,10356,10356,4073,48,337,262,48,48,243,243,48,236,0,48,48,75,4073,0,0,48,0,337,75,0,27,27,0,0,0,7,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:04:00
10388,10388,10388,10388,4090,48,337,267,48,48,246,246,48,238,0,48,48,70,4090,0,0,48,0,337,70,0,31,31,0,0,0,7,0,0,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:06:00
10348,10348,10349,10348,4072,48,326,262,48,48,244,244,48,236,0,48,48,64,4072,0,0,48,0,326,64,0,27,27,0,0,0,7,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:08:00
10303,10303,10303,10303,4060,47,311,264,46,46,238,238,46,236,0,46,47,47,4060,0,0,46,0,311,47,0,28,28,0,0,0,2,0,0,4,3,4,4,4,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:10:00
10318,10318,10318,10318,4066,47,368,265,48,48,239,239,48,236,0,48,47,103,4066,0,0,48,0,368,52,0,31,31,0,0,0,3,0,0,6,6,6,7,7,2,2,2,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:12:00
10333,10333,10333,10333,4072,48,314,263,48,48,250,250,48,238,0,48,48,51,4072,0,0,48,0,314,51,0,28,28,0,0,0,11,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:14:00
10377,10377,10376,10377,4092,48,318,264,48,48,241,241,48,236,0,48,48,54,4092,0,0,48,0,318,54,0,27,27,0,0,0,5,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:16:00
10347,10347,10348,10347,4079,48,308,264,48,48,249,249,48,237,0,48,48,44,4079,0,0,48,0,308,44,0,28,28,0,0,0,12,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:18:00
10358,10358,10358,10358,4088,47,312,266,47,47,248,248,47,237,0,47,47,46,4088,0,0,47,0,312,46,0,30,30,0,0,0,11,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:20:00
10239,10239,10239,10239,4031,48,311,261,48,48,249,249,48,234,0,48,48,50,4031,0,0,48,0,311,50,0,28,28,0,0,0,15,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:22:00
10321,10321,10321,10321,4066,48,311,263,48,48,247,247,48,238,0,48,48,48,4066,0,0,48,0,311,48,0,27,27,0,0,0,9,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:24:00
10383,10383,10383,10383,4097,48,316,264,48,48,244,244,48,237,0,48,48,52,4097,0,0,48,0,316,52,0,28,28,0,0,0,7,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:26:00
10340,10340,10340,10340,4081,48,303,265,48,48,245,245,48,238,0,48,48,38,4081,0,0,48,0,303,38,0,30,30,0,0,0,7,0,0,6,6,6,6,6,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:28:00
10341,10341,10340,10341,4081,47,301,263,47,47,241,241,47,237,0,47,47,38,4081,0,0,47,0,301,38,0,27,27,0,0,0,4,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:30:00
10355,10355,10356,10355,4079,48,320,264,48,48,252,252,48,239,0,48,48,56,4079,0,0,48,0,320,56,0,28,28,0,0,0,13,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:32:00
10332,10332,10331,10332,4060,48,322,262,48,48,250,250,48,238,0,48,48,60,4060,0,0,48,0,322,60,0,27,27,0,0,0,12,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:34:00
10333,10333,10333,10333,4084,48,306,267,48,48,245,245,48,236,0,48,48,39,4084,0,0,48,0,306,39,0,31,31,0,0,0,9,0,0,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:36:00
10307,10307,10307,10307,4056,48,313,261,48,48,245,245,48,238,0,48,48,52,4056,0,0,48,0,313,52,0,27,27,0,0,0,7,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:38:00
10358,10358,10359,10358,4083,48,319,264,48,48,244,244,48,236,0,48,48,55,4083,0,0,48,0,319,55,0,28,28,0,0,0,7,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:40:00
10325,10325,10324,10325,4078,48,305,265,48,48,242,242,48,238,0,48,48,40,4078,0,0,48,0,305,40,0,30,30,0,0,0,4,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:42:00
10349,10349,10350,10349,4078,48,324,264,48,48,245,245,48,236,0,48,48,60,4078,0,0,48,0,324,60,0,28,28,0,0,0,9,0,0,4,3,4,4,4,2,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:44:00
10301,10301,10300,10301,4069,46,305,262,46,46,245,245,46,236,0,46,46,43,4069,0,0,46,0,305,43,0,27,27,0,0,0,9,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:46:00
10334,10334,10334,10334,4072,48,417,263,48,48,243,243,48,236,0,48,48,154,4072,0,0,48,0,417,154,0,28,28,0,0,0,7,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:48:00
10354,10354,10354,10354,4081,48,320,265,48,48,245,245,48,238,0,48,48,55,4081,0,0,48,0,320,55,0,30,30,0,0,0,7,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:50:00
10325,10325,10327,10325,4080,48,398,264,48,48,242,242,48,236,0,48,48,134,4080,0,0,48,0,398,134,0,28,28,0,0,0,6,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:52:00
10327,10327,10326,10327,4073,47,304,262,47,47,244,244,47,236,0,47,47,42,4073,0,0,47,0,304,42,0,27,27,0,0,0,8,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:54:00
10324,10324,10325,10324,4065,48,312,262,48,48,247,247,48,236,0,48,48,50,4065,0,0,48,0,312,50,0,27,27,0,0,0,11,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:56:00
10332,10332,10332,10332,4072,48,308,266,48,48,247,247,48,238,0,48,48,42,4072,0,0,48,0,308,42,0,31,31,0,0,0,9,0,0,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 01:58:00
10369,10369,10367,10369,4090,48,319,264,48,48,245,245,48,236,0,48,48,55,4090,0,0,48,0,319,55,0,27,27,0,0,0,9,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:00:00
10355,10355,10356,10355,4079,48,335,264,48,48,245,245,48,238,0,48,48,71,4079,0,0,48,0,335,71,0,28,28,0,0,0,7,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:02:00
10323,10323,10322,10323,4067,48,306,262,48,48,248,248,48,236,0,48,48,44,4067,0,0,48,0,306,44,0,27,27,0,0,0,12,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:04:00
10372,10372,10372,10372,4098,47,312,268,47,47,245,245,47,239,0,47,47,44,4098,0,0,47,0,312,44,0,31,31,0,0,0,6,0,0,7,6,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:06:00
10358,10358,10359,10358,4074,48,327,263,48,48,250,250,48,236,0,48,48,64,4074,0,0,48,0,327,64,0,27,27,0,0,0,14,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:08:00
10252,10252,10254,10252,4037,48,317,260,48,48,244,244,48,234,0,48,48,57,4037,0,0,48,0,317,57,0,28,28,0,0,0,9,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:10:00
10417,10417,10417,10417,4108,48,327,268,48,48,251,251,48,238,0,48,48,59,4108,0,0,48,0,327,59,0,30,30,0,0,0,13,0,0,6,6,6,6,6,2,2,2,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:12:00
10302,10302,10300,10302,4058,48,307,263,48,48,244,244,48,236,0,48,48,44,4058,0,0,48,0,307,44,0,28,28,0,0,0,7,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:14:00
10338,10338,10338,10338,4078,48,304,262,48,48,246,246,48,236,0,48,48,42,4078,0,0,48,0,304,42,0,27,27,0,0,0,10,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:16:00
10384,10384,10385,10384,4099,48,375,266,48,48,244,244,48,238,0,48,48,109,4099,0,0,48,0,375,58,0,29,29,0,0,0,5,0,0,4,3,4,5,5,2,2,2,0,0,0,0,1,1,0,0,51,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:18:00
10355,10355,10353,10355,4075,46,327,265,46,46,249,249,46,237,0,46,46,62,4075,0,0,46,0,327,62,0,30,30,0,0,0,11,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:20:00
10330,10330,10331,10330,4075,48,308,263,48,48,245,245,48,239,0,48,48,45,4075,0,0,48,0,308,45,0,27,27,0,0,0,5,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:22:00
10349,10349,10349,10349,4084,48,305,265,48,48,244,244,48,236,0,48,48,40,4084,0,0,48,0,305,40,0,28,28,0,0,0,6,0,0,4,3,4,4,4,2,2,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:24:00
10308,10308,10307,10308,4060,48,308,261,48,48,244,244,48,236,0,48,48,47,4060,0,0,48,0,308,47,0,27,27,0,0,0,7,0,0,3,3,3,3,3,2,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:26:00
10324,10324,10325,10324,4073,48,310,266,48,48,247,247,48,238,0,48,48,44,4073,0,0,48,0,310,44,0,31,31,0,0,0,9,0,0,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:28:00
10367,10367,10369,10367,4088,48,315,263,48,48,242,242,48,236,0,48,48,52,4088,0,0,48,0,315,52,0,27,27,0,0,0,4,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:30:00
10309,10309,10309,10309,4063,47,310,263,47,47,245,245,47,236,0,47,47,47,4063,0,0,47,0,310,47,0,28,28,0,0,0,9,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:32:00
10243,10243,10240,10243,4031,48,317,261,48,48,243,243,48,235,0,48,48,56,4031,0,0,48,0,317,56,0,27,27,0,0,0,8,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:34:00
10397,10397,10398,10397,4106,48,321,267,48,48,241,241,48,238,0,48,48,54,4106,0,0,48,0,321,54,0,31,31,0,0,0,3,0,0,7,6,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:36:00
10388,10388,10387,10388,4104,47,311,265,47,47,248,248,47,237,0,47,47,46,4104,0,0,47,0,311,46,0,27,27,0,0,0,11,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:38:00
10327,10327,10327,10327,4065,48,319,263,48,48,244,244,48,236,0,48,48,56,4065,0,0,48,0,319,56,0,28,28,0,0,0,6,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:40:00
10364,10364,10364,10364,4088,48,317,266,48,48,248,248,48,238,0,48,48,51,4088,0,0,48,0,317,51,0,30,30,0,0,0,10,0,0,6,6,6,6,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:42:00
10354,10354,10354,10354,4084,48,314,263,48,48,246,246,48,236,0,48,48,51,4084,0,0,48,0,314,51,0,28,28,0,0,0,9,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:44:00
10375,10375,10375,10375,4085,48,326,263,48,48,252,252,48,237,0,48,48,63,4085,0,0,48,0,326,63,0,27,27,0,0,0,15,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:46:00
10354,10354,10354,10354,4085,48,305,263,48,48,250,250,48,238,0,48,48,42,4085,0,0,48,0,305,42,0,27,27,0,0,0,12,0,0,3,3,3,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:48:00
10395,10395,10397,10395,4089,48,336,268,48,48,253,253,48,237,0,48,48,68,4089,0,0,48,0,336,68,0,31,31,0,0,0,15,0,0,7,7,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:50:00
10363,10363,10361,10363,4092,48,311,263,48,48,245,245,48,237,0,48,48,48,4092,0,0,48,0,311,48,0,27,27,0,0,0,8,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:52:00
10386,10386,10388,10386,4104,48,308,265,48,48,246,246,48,237,0,48,48,43,4104,0,0,48,0,308,43,0,28,28,0,0,0,9,0,0,4,3,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:54:00
10349,10349,10347,10349,4083,48,301,263,48,48,249,249,48,237,0,48,48,38,4083,0,0,48,0,301,38,0,27,27,0,0,0,12,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:56:00
10242,10242,10243,10242,4044,46,300,264,46,46,243,243,46,235,0,46,46,36,4044,0,0,46,0,300,36,0,30,30,0,0,0,8,0,0,7,6,7,7,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 02:58:00
10342,10342,10342,10342,4086,48,291,263,48,48,247,247,48,237,0,48,48,28,4086,0,0,48,0,291,28,0,27,27,0,0,0,9,0,0,3,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 03:00:00
10340,10340,10339,10340,4066,48,329,263,48,48,252,252,48,236,0,48,48,66,4066,0,0,48,0,329,66,0,28,28,0,0,0,15,0,0,4,4,4,4,4,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-03 03:02:00
