parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,funName=DataCompose,funName=concurrentNoPaging run task end,getDept success,getBackupEmp success,Depts only have yunzhanghu,parent node is not exist,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags,build <:*:>,computeAndCompare same,allNum=<:NUM:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,GetPublicKey API delay for 1s [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,msg,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,build <:*:> reply,<:ownDeptIDs:>,<:query signature:>,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,query ge<:updateFanweiEmployee failed:>,not find dictionary type=<:NUM:>,Dao.GetSession,<:deptLeaderManageDeptIDs:>,<:listManageOrgReq:>,error occurred in <:NewAccessRequest:>,token check failed,protection for <:*:> done,exMail sendReques<:updateFanweiEmployee failed:>,<:tagID:>,callback status error,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,no api page resources,check failed,protection.ComputeAndDiff failed,parent deptIDs=[<:SEQ:>],sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,<:*:> started successfully,ykmsyid <:*:> start kms,<:*:> API delay for 10m0s [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,AuthSessionVali<:updateFanweiEmployee failed:>,Dao.NewSession,Login(totp verify) success,"""userID"":""<:SEQ:>""",SendWeChatMarkdownMsg failed,Sending login weChat markdown messag<:updateFanweiEmployee failed:>,ok: true [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedEmp] getAllEmp success count=<:NUM:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,version,ykms addr: ykms://yid@ykms:<:NUM:>,ykmsyid DefaultDEK.Error rpc error: code = Unknown desc = <:NUM:>-the kek(name:yid:<:id:>xx,captcha is using redis store,NewRedisStore use GoRediStore,Init noeq success,yos init success,ymsg init success,cuid init success,s.cfg.Prometheus.Interval=<:NUM:>,yid grpc ListFieldValues failed,initGlobalDelayDuration delayStr is nil,ListDealerPermResources API delay for 10m0s [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,permClient.Check failed,FindRoleStrategyRelations failed,FindEmpSubjectsAuths failed,GetOwnAndDeptMembersPer<:updateFanweiEmployee failed:>,<:result:>,dept is empty,[initToken] getToke<:updateFanweiEmployee failed:>,timestamp
5180,5180,5180,5180,2046,24,171,24,24,145,26,24,2046,0,0,119,119,118,0,24,24,24,171,0,0,0,0,27,27,26,0,0,0,4,3,3,0,3,3,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 11:50:00
5157,5155,5155,5155,2036,24,166,24,24,147,19,24,2036,0,0,120,120,119,0,24,24,24,166,0,0,0,0,29,29,19,0,0,0,2,4,3,1,3,3,2,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 11:52:00
5120,5122,5122,5122,2014,24,172,24,24,144,28,24,2014,0,0,117,117,117,0,24,24,24,172,0,0,0,0,28,28,28,0,0,0,3,4,4,0,4,4,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 11:54:00
5157,5157,5157,5157,2033,24,167,24,24,145,22,24,2033,0,0,120,120,119,0,24,24,24,167,0,0,0,0,27,27,22,0,0,0,0,3,3,1,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 11:56:00
5170,5170,5170,5170,2039,24,174,24,24,146,28,24,2039,0,0,118,118,118,0,24,24,24,174,0,0,0,0,28,28,28,0,0,0,0,3,2,0,2,2,2,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 11:58:00
5173,5173,5173,5173,2040,24,169,24,24,145,24,24,2040,0,0,121,121,119,0,24,24,24,169,0,0,0,0,27,27,24,0,0,0,0,3,3,1,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:00:00
5150,5152,5150,5150,2035,24,168,24,24,147,21,24,2035,0,0,118,118,118,0,24,24,24,168,0,0,0,0,29,29,21,0,0,0,4,5,5,0,5,5,5,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:02:00
5157,5156,5156,5156,2033,24,167,24,24,143,24,24,2033,0,0,120,120,120,0,24,24,24,167,0,0,0,0,26,26,24,0,0,0,2,2,2,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:04:00
5161,5163,5162,5162,2035,24,169,24,24,145,24,24,2035,0,0,118,118,118,0,24,24,24,169,0,0,0,0,27,27,24,0,0,0,4,3,3,0,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:06:00
5175,5174,5174,5174,2041,24,172,24,24,144,28,24,2041,0,0,119,119,119,0,24,24,24,172,0,0,0,0,26,26,28,0,0,0,2,2,2,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:08:00
5182,5182,5182,5182,2044,24,184,24,24,147,37,24,2044,0,0,119,119,118,0,24,24,24,184,0,0,0,0,29,29,37,0,0,0,1,5,5,0,5,5,5,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:10:00
5168,5167,5167,5167,2037,24,166,24,24,144,22,24,2037,0,0,120,120,119,0,24,24,24,166,0,0,0,0,26,26,22,0,0,0,2,2,2,0,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:12:00
5166,5168,5168,5168,2037,24,170,24,24,145,25,24,2037,0,0,120,120,120,0,24,24,24,170,0,0,0,0,27,27,25,0,0,0,0,3,3,0,3,3,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:14:00
5114,5113,5113,5113,2019,22,165,22,22,146,19,22,2019,0,0,120,120,118,0,22,22,22,165,0,0,0,0,29,29,19,0,0,0,1,5,5,1,5,5,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:16:00
5181,5180,5180,5180,2044,24,171,24,24,143,28,24,2044,0,0,120,120,119,0,24,24,24,171,0,0,0,0,26,26,28,0,0,0,0,2,2,1,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:18:00
5186,5188,5188,5188,2038,24,186,24,24,145,41,24,2038,0,0,121,121,119,0,24,24,24,186,0,0,0,0,27,27,41,0,0,0,2,3,3,1,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:20:00
5163,5160,5160,5160,2030,24,174,24,24,142,32,24,2030,0,0,124,124,119,0,24,24,24,174,0,0,0,0,24,24,32,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:22:00
5160,5162,5162,5162,2036,24,161,24,24,142,19,24,2036,0,0,121,121,118,0,24,24,24,161,0,0,0,0,24,24,19,0,0,0,1,0,0,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:24:00
5162,5163,5163,5163,2038,24,163,24,24,141,22,24,2038,0,0,119,119,119,0,24,24,24,163,0,0,0,0,24,24,22,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:26:00
5172,5172,5172,5172,2039,24,223,24,24,143,80,24,2039,0,0,118,118,118,0,24,24,24,223,0,0,0,0,25,25,29,0,0,0,0,1,1,0,0,0,0,51,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:28:00
5191,5191,5191,5191,2036,24,189,24,24,142,47,24,2036,0,0,124,124,120,0,24,24,24,189,0,0,0,0,24,24,47,0,0,0,25,0,0,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:30:00
5168,5168,5168,5168,2039,24,163,24,24,142,21,24,2039,0,0,119,119,118,0,24,24,24,163,0,0,0,0,24,24,21,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:32:00
5164,5164,5164,5164,2034,24,174,24,24,142,32,24,2034,0,0,121,121,119,0,24,24,24,174,0,0,0,0,24,24,32,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:34:00
5166,5166,5166,5166,2037,24,167,24,24,142,25,24,2037,0,0,120,120,120,0,24,24,24,167,0,0,0,0,24,24,25,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:36:00
5177,5177,5177,5177,2039,24,181,24,24,145,36,24,2039,0,0,118,118,118,0,24,24,24,181,0,0,0,0,28,28,36,0,0,0,0,3,2,0,2,2,2,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:38:00
5131,5129,5129,5129,2027,24,166,24,24,141,25,24,2027,0,0,118,118,118,0,24,24,24,166,0,0,0,0,24,24,25,0,0,0,5,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:40:00
6478,6481,6481,6481,2551,30,208,30,30,179,29,30,2551,0,0,150,150,150,0,30,30,30,208,0,0,0,0,30,30,29,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:42:00
5128,5128,5128,5128,2021,24,169,24,24,140,29,24,2021,0,0,118,118,117,0,24,24,24,169,0,0,0,0,24,24,29,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:44:00
5158,5158,5158,5158,2031,24,167,24,24,142,25,24,2031,0,0,120,120,119,0,24,24,24,167,0,0,0,0,24,24,25,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:46:00
5175,5174,5174,5174,2042,22,174,22,22,142,32,22,2042,0,0,119,119,119,0,22,22,22,174,0,0,0,0,24,24,32,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:48:00
5159,5160,5160,5160,2033,24,160,24,24,142,18,24,2033,0,0,123,123,119,0,24,24,24,160,0,0,0,0,24,24,18,0,0,0,0,0,0,3,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:50:00
5156,5156,5156,5156,2034,24,162,24,24,142,20,24,2034,0,0,119,119,119,0,24,24,24,162,0,0,0,0,24,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:52:00
5167,5166,5166,5166,2042,24,262,24,24,144,118,24,2042,0,0,119,119,118,0,24,24,24,262,0,0,0,0,27,27,118,0,0,0,0,3,3,1,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:54:00
5158,5158,5158,5158,2036,24,163,24,24,144,19,24,2036,0,0,121,121,119,0,24,24,24,163,0,0,0,0,26,26,19,0,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:56:00
5165,5163,5163,5163,2032,24,178,24,24,145,33,24,2032,0,0,120,120,118,0,24,24,24,178,0,0,0,0,27,27,33,0,0,0,0,3,3,2,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 12:58:00
5173,5195,5175,5175,2041,24,173,24,24,147,26,24,2041,0,0,119,119,119,0,24,24,24,173,0,0,0,0,29,29,26,0,0,0,5,5,5,0,5,5,5,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:00:00
5162,5161,5162,5162,2036,24,170,24,24,144,26,24,2036,0,0,119,119,118,0,24,24,24,170,0,0,0,0,26,26,26,0,0,0,0,2,2,1,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:02:00
5166,5166,5166,5166,2039,24,172,24,24,144,28,24,2039,0,0,119,119,119,0,24,24,24,172,0,0,0,0,27,27,28,0,0,0,4,3,3,0,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:04:00
5160,5161,5161,5161,2032,24,169,24,24,144,25,24,2032,0,0,120,120,118,0,24,24,24,169,0,0,0,0,26,26,25,0,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:06:00
5164,5164,5164,5164,2029,24,184,24,24,147,37,24,2029,0,0,121,121,119,0,24,24,24,184,0,0,0,0,29,29,37,0,0,0,0,5,5,1,5,5,4,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:08:00
5113,5113,5113,5113,2016,24,163,24,24,142,21,24,2016,0,0,118,118,117,0,24,24,24,163,0,0,0,0,25,25,21,0,0,0,0,2,2,1,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:10:00
5164,5164,5164,5164,2039,24,165,24,24,144,21,24,2039,0,0,119,119,119,0,24,24,24,165,0,0,0,0,27,27,21,0,0,0,0,3,3,0,3,3,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:12:00
5179,5179,5179,5179,2040,24,180,24,24,144,36,24,2040,0,0,119,119,118,0,24,24,24,180,0,0,0,0,26,26,36,0,0,0,0,2,2,1,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:14:00
5164,5164,5164,5164,2033,24,177,24,24,147,30,24,2033,0,0,121,121,119,0,24,24,24,177,0,0,0,0,29,29,30,0,0,0,2,5,5,2,5,5,5,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:16:00
5182,5181,5181,5181,2039,24,176,24,24,145,31,24,2039,0,0,121,121,118,0,24,24,24,176,0,0,0,0,27,27,31,0,0,0,0,3,3,3,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:18:00
5170,5171,5171,5171,2041,24,171,24,24,144,27,24,2041,0,0,121,121,119,0,24,24,24,171,0,0,0,0,26,26,27,0,0,0,11,2,2,2,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:20:00
5156,5156,5156,5156,2029,22,173,22,22,144,29,22,2029,0,0,120,120,118,0,22,22,22,173,0,0,0,0,27,27,29,0,0,0,25,3,3,1,3,3,3,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:22:00
5183,5183,5183,5183,2041,24,181,24,24,147,34,24,2041,0,0,121,121,119,0,24,24,24,181,0,0,0,0,29,29,34,0,0,0,0,5,5,1,5,5,5,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:24:00
5168,5168,5168,5168,2032,24,173,24,24,144,29,24,2032,0,0,120,120,118,0,24,24,24,173,0,0,0,0,26,26,29,0,0,0,0,2,2,2,2,2,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:26:00
5173,5172,5172,5172,2043,24,223,24,24,146,77,24,2043,0,0,119,119,119,0,24,24,24,223,0,0,0,0,28,28,26,0,0,0,56,4,4,0,3,3,3,51,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-20 13:28:00
