get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=concurrentNoPaging run task end,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,funName=DataCompose,parent node is not exist,no need or no have tags,computeAndCompare same,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,build <:*:>,allNum=<:NUM:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,Response=<:MAP:>,superiorAndDeputy empty,message,approve callback start,svc.ApproveCallback failed,approve status error,<:query signature:>,msg,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,<:ownDeptIDs:>,query ge<:updateFanweiEmployee failed:>,Dao.GetSession,error occurred in <:NewAccessRequest:>,token check failed,<:deptLeaderManageDeptIDs:>,<:listManageOrgReq:>,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,protection for <:*:> done,parent deptIDs=[<:SEQ:>],callback status error,build <:*:> reply,<:YID:>,no api page resources,check failed,protection.ComputeAndDiff failed,<:*:> started successfully,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,AuthSessionVali<:updateFanweiEmployee failed:>,Dao.NewSession,Login(totp verify) success,"""userID"":""<:SEQ:>""",SendWeChatMarkdownMsg failed,Sending login weChat markdown messag<:updateFanweiEmployee failed:>,ok: true [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedEmp] getAllEmp success count=<:NUM:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,timestamp
5129,5129,5129,5129,2036,24,148,148,24,24,118,118,118,24,24,24,0,0,2036,0,0,24,0,0,30,30,148,0,0,0,0,0,6,0,6,6,6,6,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:34:00
5134,5134,5134,5135,2036,24,148,144,24,24,119,119,119,24,24,24,0,4,2036,0,0,24,0,4,27,27,148,0,0,0,0,0,3,0,3,3,3,3,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:36:00
5133,5133,5133,5132,2037,24,145,145,24,24,118,118,118,24,24,24,0,0,2037,0,0,24,0,0,27,27,145,0,0,0,0,0,3,0,3,3,3,3,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:38:00
5129,5129,5129,5130,2031,24,251,148,24,24,118,118,118,24,24,24,0,103,2031,0,0,24,0,103,30,30,251,0,0,0,0,0,6,0,6,6,6,6,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:40:00
5125,5125,5125,5125,2032,22,144,144,22,22,119,119,119,22,22,22,0,0,2032,0,0,22,0,0,27,27,144,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:42:00
5137,5137,5137,5137,2037,24,145,145,24,24,118,118,118,24,24,24,0,0,2037,0,0,24,0,0,27,27,145,0,0,0,0,0,3,0,3,3,3,3,0,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:44:00
5145,5145,5145,5144,2044,24,145,145,24,24,119,119,119,24,24,24,0,0,2044,0,0,24,0,0,27,27,145,0,0,0,0,0,3,0,3,3,3,3,0,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:46:00
5131,5131,5131,5131,2035,24,149,147,24,24,118,118,118,24,24,24,0,2,2035,0,0,24,0,2,30,30,149,0,0,0,0,0,6,0,6,6,6,6,0,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:48:00
5134,5134,5134,5134,2038,24,148,145,24,24,118,118,118,24,24,24,0,3,2038,0,0,24,0,3,27,27,148,0,0,0,0,0,3,0,3,3,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:50:00
5137,5137,5137,5137,2037,24,147,146,24,24,119,119,119,24,24,24,0,1,2037,0,0,24,0,1,28,28,147,0,0,0,0,0,4,0,4,4,4,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:52:00
5085,5085,5085,5086,2014,24,147,143,24,24,117,117,117,24,24,24,0,4,2014,0,0,24,0,4,27,27,147,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:54:00
5143,5143,5143,5142,2041,24,149,148,24,24,119,119,119,24,24,24,0,1,2041,0,0,24,0,1,30,30,149,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:56:00
5140,5140,5140,5140,2040,24,146,145,24,24,118,118,118,24,24,24,0,1,2040,0,0,24,0,1,27,27,146,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 15:58:00
5137,5137,5137,5137,2040,24,145,144,24,24,118,118,118,24,24,24,0,1,2040,0,0,24,0,1,27,27,145,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:00:00
5115,5115,5115,5115,2026,24,149,148,24,24,119,119,119,24,24,24,0,1,2026,0,0,24,0,1,30,30,149,0,0,0,0,0,6,0,6,6,6,6,0,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:02:00
5134,5134,5134,5135,2039,24,148,144,24,24,118,118,118,24,24,24,0,4,2039,0,0,24,0,4,27,27,148,0,0,0,0,0,3,0,3,3,3,3,0,7,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:04:00
5129,5129,5129,5128,2033,24,146,145,24,24,118,118,118,24,24,24,0,1,2033,0,0,24,0,1,27,27,146,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:06:00
5137,5137,5137,5138,2037,24,148,146,24,24,119,119,119,24,24,24,0,2,2037,0,0,24,0,2,28,28,148,0,0,0,0,0,4,0,4,4,4,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:08:00
5135,5135,5135,5134,2036,24,249,147,24,24,118,118,118,24,24,24,0,102,2036,0,0,24,0,102,30,30,249,0,0,0,0,0,6,0,6,6,6,5,0,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:10:00
5134,5134,5134,5134,2037,24,146,145,24,24,119,119,119,24,24,24,0,1,2037,0,0,24,0,1,27,27,146,0,0,0,0,0,3,0,3,3,3,3,0,9,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:12:00
5143,5143,5143,5143,2039,24,146,145,24,24,119,119,118,24,24,24,0,1,2039,0,0,24,0,1,27,27,146,0,0,0,0,0,3,1,3,3,3,3,0,10,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:14:00
5132,5132,5134,5133,2035,22,145,144,22,22,118,118,118,22,22,22,0,1,2035,0,0,22,0,1,27,27,145,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:16:00
5099,5099,5099,5098,2023,24,147,147,24,24,118,118,118,24,24,24,0,0,2023,0,0,24,0,0,30,30,147,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:18:00
5152,5152,5152,5152,2045,24,249,145,24,24,119,119,118,24,24,24,0,104,2045,0,0,24,0,104,27,27,249,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:20:00
5132,5132,5132,5132,2035,24,149,144,24,24,120,120,119,24,24,24,0,5,2035,0,0,24,0,5,27,27,149,0,0,0,0,0,3,1,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:22:00
5129,5129,5129,5129,2033,24,201,149,24,24,118,118,118,24,24,24,0,52,2033,0,0,24,0,1,31,31,201,0,0,0,0,0,7,0,7,6,6,6,0,15,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:24:00
5135,5135,5135,5135,2037,24,147,145,24,24,119,119,118,24,24,24,0,2,2037,0,0,24,0,2,27,27,147,0,0,0,0,0,3,1,3,3,3,3,0,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:26:00
5132,5132,5132,5132,2035,24,147,144,24,24,120,120,119,24,24,24,0,3,2035,0,0,24,0,3,27,27,147,0,0,0,0,0,3,1,3,3,3,2,0,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:28:00
5136,5136,5136,5137,2036,24,148,146,24,24,118,118,118,24,24,24,0,2,2036,0,0,24,0,2,28,28,148,0,0,0,0,0,4,0,4,4,4,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:30:00
5128,5128,5128,5130,2035,24,150,148,24,24,118,118,118,24,24,24,0,2,2035,0,0,24,0,2,30,30,150,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:32:00
5140,5140,5140,5137,2036,24,147,144,24,24,119,119,119,24,24,24,0,3,2036,0,0,24,0,3,27,27,147,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:34:00
5124,5124,5124,5125,2031,24,147,145,24,24,118,118,118,24,24,24,0,2,2031,0,0,24,0,2,27,27,147,0,0,0,0,0,3,0,3,3,3,3,0,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:36:00
5124,5124,5124,5123,2028,24,349,145,24,24,119,119,119,24,24,24,0,204,2028,0,0,24,0,204,27,27,349,0,0,0,0,0,3,0,3,3,3,3,0,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:38:00
5135,5135,5135,5135,2036,24,248,147,24,24,118,118,118,24,24,24,0,101,2036,0,0,24,0,101,30,30,248,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:40:00
5120,5120,5120,5120,2025,24,148,145,24,24,118,118,118,24,24,24,0,3,2025,0,0,24,0,3,27,27,148,0,0,0,0,0,3,0,3,3,3,3,0,18,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:42:00
5098,5098,5098,5098,2017,24,250,144,24,24,118,118,118,24,24,24,0,106,2017,0,0,24,0,106,27,27,250,0,0,0,0,0,3,0,3,3,3,3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:44:00
5135,5135,5135,5135,2037,24,147,145,24,24,118,118,118,24,24,24,0,2,2037,0,0,24,0,2,28,28,147,0,0,0,0,0,4,0,4,4,4,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:46:00
5144,5144,5144,5144,2045,22,149,148,22,22,119,119,119,22,22,22,0,1,2045,0,0,22,0,1,30,30,149,0,0,0,0,0,6,0,6,6,6,5,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:48:00
5140,5140,5140,5141,2039,24,147,145,24,24,118,118,118,24,24,24,0,2,2039,0,0,24,0,2,27,27,147,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:50:00
5129,5129,5129,5128,2030,24,146,144,24,24,119,119,119,24,24,24,0,2,2030,0,0,24,0,2,27,27,146,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:52:00
5135,5135,5135,5135,2036,24,150,148,24,24,118,118,118,24,24,24,0,2,2036,0,0,24,0,2,30,30,150,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:54:00
5133,5133,5133,5133,2033,24,148,145,24,24,118,118,118,24,24,24,0,3,2033,0,0,24,0,3,27,27,148,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:56:00
5140,5140,5140,5141,2038,24,148,145,24,24,119,119,119,24,24,24,0,3,2038,0,0,24,0,3,27,27,148,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 16:58:00
5137,5137,5137,5136,2037,24,145,144,24,24,118,118,118,24,24,24,0,1,2037,0,0,24,0,1,27,27,145,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:00:00
7177,7177,7171,7177,2842,34,212,208,34,34,166,166,166,34,34,34,0,4,2842,0,0,34,0,4,43,43,212,0,0,0,0,0,9,0,9,9,9,9,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:02:00
5143,5143,5143,5143,2043,24,146,145,24,24,118,118,118,24,24,24,0,1,2043,0,0,24,0,1,27,27,146,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:04:00
5137,5137,5137,5139,2038,24,146,145,24,24,119,119,119,24,24,24,0,1,2038,0,0,24,0,1,28,28,146,0,0,0,0,0,4,0,4,4,4,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:06:00
5081,5081,5081,5079,2011,24,146,144,24,24,117,117,117,24,24,24,0,2,2011,0,0,24,0,2,27,27,146,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:08:00
5135,5135,5135,5135,2033,24,149,148,24,24,119,119,119,24,24,24,0,1,2033,0,0,24,0,1,30,30,149,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:10:00
5127,5127,5127,5128,2033,24,147,147,24,24,118,118,118,24,24,24,0,0,2033,0,0,24,0,0,29,29,147,0,0,0,0,0,4,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:12:00
5121,5121,5121,5120,2032,24,147,146,24,24,118,118,118,24,24,24,0,1,2032,0,0,24,0,1,29,29,147,0,0,0,0,0,4,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:14:00
5133,5133,5133,5134,2039,24,148,144,24,24,119,119,119,24,24,24,0,4,2039,0,0,24,0,4,27,27,148,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:16:00
5114,5114,5114,5114,2027,24,153,148,24,24,118,118,118,24,24,24,0,5,2027,0,0,24,0,5,30,30,153,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:18:00
5081,5081,5081,5080,2011,24,144,143,24,24,118,118,118,24,24,24,0,1,2011,0,0,24,0,1,27,27,144,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:20:00
5093,5093,5093,5093,2022,22,145,144,22,22,118,118,118,22,22,22,0,1,2022,0,0,22,0,1,27,27,145,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:22:00
5129,5129,5129,5129,2032,24,301,147,24,24,118,118,118,24,24,24,0,154,2032,0,0,24,0,103,29,29,301,0,0,0,0,0,5,0,5,4,4,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:24:00
5131,5131,5131,5131,2032,24,150,148,24,24,118,118,118,24,24,24,0,2,2032,0,0,24,0,2,30,30,150,0,0,0,0,0,6,0,6,6,6,5,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:26:00
5133,5133,5133,5133,2035,24,146,144,24,24,119,119,119,24,24,24,0,2,2035,0,0,24,0,2,27,27,146,0,0,0,0,0,3,0,3,3,3,3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:28:00
5143,5143,5145,5144,2039,24,146,145,24,24,118,118,118,24,24,24,0,1,2039,0,0,24,0,1,27,27,146,0,0,0,0,0,3,0,3,3,3,3,0,25,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:30:00
5096,5096,5096,5097,2025,24,145,144,24,24,118,118,118,24,24,24,0,1,2025,0,0,24,0,1,27,27,145,0,0,0,0,0,3,0,3,3,3,3,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:32:00
5141,5141,5141,5139,2040,24,152,148,24,24,118,118,118,24,24,24,0,4,2040,0,0,24,0,4,30,30,152,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:34:00
5145,5145,5145,5145,2041,24,146,144,24,24,119,119,119,24,24,24,0,2,2041,0,0,24,0,2,27,27,146,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:36:00
5132,5132,5135,5132,2035,24,147,145,24,24,118,118,118,24,24,24,0,2,2035,0,0,24,0,2,27,27,147,0,0,0,0,0,3,0,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:38:00
5143,5143,5143,5143,2040,24,148,145,24,24,119,119,118,24,24,24,0,3,2040,0,0,24,0,3,27,27,148,0,0,0,0,0,3,1,3,3,3,3,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:40:00
5118,5118,5118,5119,2025,24,148,147,24,24,119,119,119,24,24,24,0,1,2025,0,0,24,0,1,30,30,148,0,0,0,0,0,6,0,6,6,6,6,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:42:00
5130,5130,5130,5129,2034,24,147,145,24,24,118,118,118,24,24,24,0,2,2034,0,0,24,0,2,27,27,147,0,0,0,0,0,3,0,3,3,3,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:44:00
