,country,platform,city,client_version,media,network,target_metric
27256,AU,Windows,Melbourne,cv_08,Audio,wi-fi,True
27257,IN,iOS,New Delhi,cv_08,Audio,3G,True
27258,AU,Windows,Melbourne,cv_08,Audio,wi-fi,True
27259,DK,Mac,Copenhagen,cv_10,Video,wi-fi,True
27260,US,Windows,Seattle,cv_05,Audio,ethernet,True
27261,UK,Android,London,cv_08,Audio,wi-fi,True
27262,FR,Windows,Marseille,cv_08,Audio,wi-fi,True
27263,US,Android,New York,cv_08,Audio,wi-fi,False
27264,DK,Windows,Copenhagen,cv_06,Audio,wi-fi,True
27265,UK,Windows,London,cv_05,Video,wi-fi,True
27266,HK,Windows,Hong Kong,cv_10,Video,wi-fi,True
27267,US,Android,San Francisco,cv_06,Audio,LTE,True
27268,UK,Mac,Liverpool,cv_08,Video,ethernet,True
27269,AE,Windows,Dubai,cv_08,Audio,ethernet,False
27270,US,Android,San Francisco,cv_05,Video,wi-fi,True
27271,HK,Windows,Kowloon,cv_06,Video,wi-fi,True
27272,FR,Windows,Nice,cv_07,Video,wi-fi,True
27273,UK,Windows,Birmingham,cv_10,ScreenShare,wi-fi,True
27274,AU,Windows,Melbourne,cv_02,Audio,wi-fi,True
27275,BE,Windows,Brussels,cv_05,Video,wi-fi,True
27276,IN,Android,New Delhi,cv_07,Audio,LTE,True
27277,US,Mac,San Francisco,cv_08,Audio,ethernet,True
27278,IN,Android,Mumbai,cv_07,Audio,wi-fi,True
27279,UK,Mac,London,cv_04,Audio,ethernet,True
27280,FI,Mac,Helsinki,cv_07,Audio,ethernet,True
27281,UK,Windows,London,cv_09,Audio,wi-fi,True
27282,FI,Windows,Helsinki,cv_05,Video,wi-fi,True
27283,RU,Windows,Kazan,cv_05,Video,wi-fi,True
27284,UK,Windows,London,cv_05,Audio,ethernet,True
27285,AU,Android,Perth,cv_05,Audio,LTE,True
27286,DK,Windows,Arhus,cv_06,Video,wi-fi,True
27287,RU,Android,Moscow,cv_07,Video,LTE,True
27288,UK,Windows,Liverpool,cv_05,Audio,wi-fi,True
27289,AE,Mac,Dubai,cv_07,Audio,ethernet,True
27290,US,Android,New York,cv_05,Audio,3G,True
27291,UK,iOS,London,cv_08,Audio,LTE,True
27292,US,Android,New York,cv_08,Audio,wi-fi,True
27293,BE,Windows,Antwerp,cv_07,Audio,ethernet,True
27294,KR,Mac,Seoul,cv_08,Video,ethernet,True
27295,HK,Windows,Hong Kong,cv_07,Audio,wi-fi,False
27296,AU,Android,Perth,cv_07,Audio,wi-fi,True
27297,UK,Android,Liverpool,cv_04,Video,wi-fi,True
27298,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
27299,UK,Windows,London,cv_05,Audio,ethernet,True
27300,AU,Windows,Melbourne,cv_08,Video,wi-fi,True
27301,IN,Mac,Hyderabad,cv_09,Video,wi-fi,True
27302,US,Android,San Francisco,cv_08,Video,wi-fi,True
27303,DK,Android,Copenhagen,cv_10,Audio,LTE,True
27304,US,Android,Chicago,cv_09,Video,LTE,True
27305,AU,Windows,Canberra,cv_03,Video,wi-fi,True
27306,KR,Android,Incheon,cv_06,Audio,wi-fi,True
27307,HK,Windows,Kowloon,cv_07,Audio,wi-fi,True
27308,IN,Windows,Mumbai,cv_09,Audio,wi-fi,True
27309,FR,Android,Nice,cv_04,ScreenShare,wi-fi,True
27310,AE,Windows,Dubai,cv_05,Audio,wi-fi,True
27311,FR,Windows,Nice,cv_05,ScreenShare,wi-fi,True
27312,BE,iOS,Brussels,cv_08,Video,wi-fi,False
27313,HK,Android,Hong Kong,cv_02,Video,wi-fi,True
27314,US,Android,New York,cv_07,Audio,LTE,True
27315,RU,Mac,Yekaterinburg,cv_08,Video,ethernet,False
27316,IN,iOS,Mumbai,cv_05,Audio,wi-fi,True
27317,UK,Windows,Liverpool,cv_03,Video,wi-fi,True
27318,AU,Windows,Perth,cv_05,Video,ethernet,True
27319,US,Windows,New York,cv_08,Audio,wi-fi,True
27320,AU,Windows,Canberra,cv_09,Video,wi-fi,True
27321,NG,iOS,Lagos,cv_08,Audio,LTE,False
27322,HK,Windows,Hong Kong,cv_04,Video,ethernet,True
27323,AR,Windows,Bueno Aires,cv_02,ScreenShare,wi-fi,True
27324,KR,Windows,Seoul,cv_05,Audio,ethernet,True
27325,BE,Windows,Ghent,cv_08,Audio,wi-fi,False
27326,HK,Windows,Hong Kong,cv_06,Video,wi-fi,True
27327,HK,Android,Hong Kong,cv_07,Audio,3G,False
27328,FR,Mac,Nice,cv_08,Video,wi-fi,True
27329,FI,iOS,Helsinki,cv_08,ScreenShare,wi-fi,True
27330,DK,Windows,Copenhagen,cv_08,Audio,wi-fi,True
27331,FR,Android,Montpellier,cv_08,Audio,wi-fi,True
27332,IN,Windows,New Delhi,cv_09,Audio,wi-fi,True
27333,RU,Windows,Moscow,cv_07,Audio,wi-fi,True
27334,DK,Windows,Copenhagen,cv_05,Audio,ethernet,True
27335,US,Android,Seattle,cv_04,Audio,3G,False
27336,FR,Mac,Nice,cv_09,Video,wi-fi,True
27337,IN,Android,Hyderabad,cv_08,Video,3G,True
27338,UK,Windows,Manchester,cv_02,Audio,wi-fi,True
27339,UK,Android,London,cv_05,Video,wi-fi,True
27340,US,Mac,Seattle,cv_07,Audio,ethernet,True
27341,DK,iOS,Copenhagen,cv_05,Video,wi-fi,True
27342,IN,Windows,Mumbai,cv_04,Audio,wi-fi,True
27343,AU,iOS,Sydney,cv_04,Audio,LTE,True
27344,KR,Android,Seoul,cv_10,Audio,3G,True
27345,IN,Android,Mumbai,cv_08,Video,3G,True
27346,US,iOS,New York,cv_08,Video,wi-fi,True
27347,RU,Windows,Yekaterinburg,cv_07,Audio,wi-fi,True
27348,UK,Windows,Birmingham,cv_05,Video,ethernet,True
27349,FI,Windows,Helsinki,cv_09,Audio,ethernet,True
27350,KR,iOS,Seoul,cv_07,Audio,wi-fi,True
27351,FI,Windows,Helsinki,cv_05,Video,wi-fi,True
27352,IN,Windows,Mumbai,cv_06,Audio,ethernet,True
27353,DK,Windows,Copenhagen,cv_08,Video,ethernet,True
27354,FR,iOS,Paris,cv_04,Audio,LTE,True
27355,FR,Windows,Paris,cv_08,Audio,wi-fi,True
27356,IN,Windows,New Delhi,cv_07,Video,ethernet,True
27357,FR,Windows,Montpellier,cv_03,Audio,ethernet,True
27358,HK,Android,Hong Kong,cv_09,Audio,wi-fi,True
27359,US,Mac,Miami,cv_08,Video,wi-fi,True
27360,FR,Windows,Paris,cv_08,Video,wi-fi,True
27361,IN,Windows,Mumbai,cv_09,Video,ethernet,True
27362,US,Windows,San Francisco,cv_08,Video,ethernet,True
27363,UK,iOS,London,cv_08,Video,wi-fi,True
27364,IN,Windows,Hyderabad,cv_10,Audio,ethernet,True
27365,UK,Windows,Birmingham,cv_02,Audio,wi-fi,True
27366,FI,Windows,Helsinki,cv_05,Audio,ethernet,True
27367,UK,Windows,London,cv_08,Video,ethernet,True
27368,AE,Windows,Dubai,cv_08,Audio,ethernet,True
27369,AU,Windows,Canberra,cv_08,Audio,wi-fi,True
27370,RU,Windows,Kazan,cv_08,Audio,wi-fi,True
27371,IN,Windows,Banglor,cv_08,Audio,wi-fi,True
27372,UK,Windows,Liverpool,cv_04,Video,wi-fi,True
27373,FI,Android,Helsinki,cv_03,Audio,LTE,True
27374,HK,Android,Kowloon,cv_10,Audio,wi-fi,True
27375,RU,Windows,Saint Petersburg,cv_09,Video,wi-fi,True
27376,AE,Windows,Abu Dhabi,cv_08,Audio,wi-fi,True
27377,AR,Android,La Plata,cv_07,ScreenShare,wi-fi,True
27378,IN,Android,New Delhi,cv_08,Video,LTE,True
27379,KR,Mac,Seoul,cv_08,Audio,ethernet,True
27380,HK,Android,Hong Kong,cv_08,Audio,wi-fi,True
27381,US,Android,Los Angeles,cv_07,Video,LTE,True
27382,BE,Windows,Brussels,cv_08,Audio,ethernet,True
27383,IN,Windows,Mumbai,cv_07,Video,ethernet,True
27384,HK,Windows,Hong Kong,cv_07,Video,ethernet,True
27385,DK,Windows,Copenhagen,cv_01,Audio,ethernet,True
27386,FR,Windows,Nice,cv_08,Audio,wi-fi,True
27387,RU,Android,Moscow,cv_08,ScreenShare,wi-fi,True
27388,UK,Windows,Manchester,cv_05,Video,wi-fi,True
27389,DK,Windows,Copenhagen,cv_05,Video,wi-fi,True
27390,IN,Windows,Hyderabad,cv_08,Video,ethernet,True
27391,UK,Windows,Liverpool,cv_07,Video,wi-fi,True
27392,FI,Android,Helsinki,cv_05,Audio,wi-fi,True
27393,FI,Windows,Helsinki,cv_07,Audio,wi-fi,True
27394,US,Windows,New York,cv_07,Video,ethernet,True
27395,BE,Windows,Brussels,cv_08,Audio,wi-fi,True
27396,AU,Android,Perth,cv_08,Audio,wi-fi,True
27397,UK,Windows,London,cv_05,Video,wi-fi,True
27398,IN,Android,Mumbai,cv_05,Audio,wi-fi,True
27399,IN,Windows,Hyderabad,cv_10,Audio,wi-fi,True
27400,IN,Android,Mumbai,cv_08,Audio,LTE,True
27401,NG,Android,Lagos,cv_03,Audio,LTE,True
27402,FI,Windows,Helsinki,cv_05,ScreenShare,ethernet,True
27403,UK,Android,London,cv_09,Audio,LTE,True
27404,IN,Windows,Hyderabad,cv_05,Audio,wi-fi,True
27405,FR,Android,Paris,cv_02,Audio,3G,True
27406,UK,Windows,Manchester,cv_03,Video,ethernet,True
27407,FR,Windows,Paris,cv_08,Audio,wi-fi,True
27408,NG,iOS,Lagos,cv_07,Audio,wi-fi,True
27409,US,Windows,Miami,cv_06,Audio,wi-fi,False
27410,UK,Android,London,cv_08,Audio,LTE,True
27411,AU,Android,Melbourne,cv_09,Video,LTE,True
27412,IN,Windows,New Delhi,cv_07,Video,wi-fi,True
27413,AU,Mac,Sydney,cv_05,Video,wi-fi,True
27414,FI,iOS,Helsinki,cv_10,Audio,LTE,True
27415,AU,iOS,Canberra,cv_06,Audio,wi-fi,True
27416,BE,Windows,Antwerp,cv_08,Video,ethernet,True
27417,FR,Windows,Paris,cv_09,Audio,wi-fi,True
27418,FR,Windows,Paris,cv_04,Video,wi-fi,True
27419,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
27420,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
27421,IN,Mac,New Delhi,cv_08,Video,ethernet,True
27422,US,Android,Chicago,cv_08,Video,LTE,True
27423,FR,Android,Nice,cv_05,Audio,wi-fi,True
27424,HK,Windows,Hong Kong,cv_04,Audio,wi-fi,True
27425,RU,Windows,Saint Petersburg,cv_03,Audio,wi-fi,True
27426,US,Android,Los Angeles,cv_08,Audio,LTE,True
27427,IN,Windows,Banglor,cv_06,Video,wi-fi,True
27428,FI,Windows,Helsinki,cv_10,Audio,wi-fi,True
27429,US,Android,New York,cv_09,Video,wi-fi,True
27430,FI,Android,Helsinki,cv_05,Video,3G,True
27431,DK,Windows,Copenhagen,cv_05,Audio,ethernet,True
27432,FI,Android,Helsinki,cv_04,Audio,wi-fi,True
27433,UK,Mac,London,cv_10,Audio,wi-fi,True
27434,UK,Windows,London,cv_09,Video,wi-fi,True
27435,UK,Windows,London,cv_08,Video,ethernet,True
27436,FI,Windows,Helsinki,cv_07,Audio,ethernet,False
27437,AU,Windows,Melbourne,cv_09,Video,ethernet,True
27438,AU,Windows,Melbourne,cv_07,Audio,ethernet,False
27439,UK,Windows,London,cv_07,Audio,wi-fi,True
27440,UK,Windows,Liverpool,cv_09,Video,wi-fi,True
27441,FI,Mac,Helsinki,cv_05,Video,wi-fi,True
27442,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
27443,US,Android,Seattle,cv_08,Audio,wi-fi,True
27444,US,Android,Los Angeles,cv_08,Audio,LTE,True
27445,DK,Windows,Copenhagen,cv_04,Video,wi-fi,True
27446,US,Windows,San Francisco,cv_10,Video,ethernet,True
27447,UK,Windows,London,cv_05,Video,wi-fi,True
27448,RU,Windows,Moscow,cv_07,Video,ethernet,True
27449,US,Windows,San Francisco,cv_04,Audio,wi-fi,True
27450,IN,Windows,Hyderabad,cv_08,Video,wi-fi,True
27451,FI,Mac,Helsinki,cv_10,Video,ethernet,False
27452,KR,Windows,Seoul,cv_08,Video,wi-fi,True
27453,UK,iOS,Liverpool,cv_04,ScreenShare,LTE,True
27454,FR,Android,Paris,cv_07,Audio,wi-fi,True
27455,HK,Android,Hong Kong,cv_09,Video,3G,True
27456,KR,Windows,Seoul,cv_06,Video,wi-fi,True
27457,FR,Mac,Nice,cv_08,Audio,ethernet,True
27458,UK,Windows,London,cv_05,Video,ethernet,True
27459,US,Android,Los Angeles,cv_07,Audio,wi-fi,True
27460,US,Android,New York,cv_08,Video,wi-fi,True
27461,IN,Windows,Hyderabad,cv_09,Audio,wi-fi,True
27462,FR,Windows,Paris,cv_01,Audio,wi-fi,True
27463,DK,Windows,Copenhagen,cv_09,Audio,ethernet,True
27464,RU,Android,Moscow,cv_07,Audio,wi-fi,True
27465,IN,iOS,Mumbai,cv_09,Audio,LTE,True
27466,FI,Windows,Helsinki,cv_09,Video,wi-fi,True
27467,UK,Mac,London,cv_08,Video,wi-fi,True
27468,HK,Mac,Kowloon,cv_07,ScreenShare,wi-fi,True
27469,FR,Windows,Paris,cv_08,Video,wi-fi,True
27470,IN,Windows,Banglor,cv_05,Audio,ethernet,True
27471,FI,Mac,Helsinki,cv_07,Audio,ethernet,True
27472,US,Android,San Francisco,cv_06,Video,wi-fi,True
27473,UK,Windows,London,cv_06,Video,wi-fi,False
27474,DK,iOS,Arhus,cv_03,Audio,wi-fi,True
27475,NG,Windows,Lagos,cv_09,Audio,wi-fi,True
27476,AU,Windows,Melbourne,cv_07,Audio,wi-fi,True
27477,US,Windows,Miami,cv_08,Audio,ethernet,True
27478,FR,Android,Montpellier,cv_03,Audio,wi-fi,True
27479,HK,Windows,Hong Kong,cv_07,Video,wi-fi,True
27480,IN,Android,Mumbai,cv_08,ScreenShare,wi-fi,True
27481,IN,iOS,New Delhi,cv_08,Video,LTE,True
27482,IN,Android,Banglor,cv_09,Video,wi-fi,True
27483,DK,Windows,Copenhagen,cv_08,Video,wi-fi,True
27484,AE,Windows,Abu Dhabi,cv_07,Video,wi-fi,True
27485,AE,Windows,Sharjah,cv_08,Audio,ethernet,True
27486,DK,Windows,Arhus,cv_09,Audio,ethernet,True
27487,US,iOS,Seattle,cv_05,Audio,wi-fi,True
27488,IN,iOS,New Delhi,cv_07,Video,wi-fi,True
27489,RU,Windows,Moscow,cv_07,Audio,wi-fi,True
27490,HK,iOS,Hong Kong,cv_05,Video,LTE,False
27491,DK,Mac,Copenhagen,cv_06,Audio,ethernet,True
27492,IN,Windows,Hyderabad,cv_02,Audio,ethernet,True
27493,IN,Windows,New Delhi,cv_08,Audio,ethernet,True
27494,US,Mac,Miami,cv_06,Video,ethernet,True
27495,HK,Windows,Kowloon,cv_07,Video,wi-fi,True
27496,RU,Windows,Yekaterinburg,cv_09,Video,wi-fi,True
27497,UK,Windows,London,cv_10,Video,ethernet,True
27498,IN,Windows,Hyderabad,cv_08,Audio,ethernet,True
27499,FR,Android,Montpellier,cv_07,Audio,wi-fi,True
27500,US,Mac,San Francisco,cv_09,Audio,wi-fi,True
27501,IN,Windows,Banglor,cv_04,Audio,wi-fi,True
27502,IN,Windows,Mumbai,cv_06,Audio,wi-fi,True
27503,IN,Windows,Mumbai,cv_05,Video,wi-fi,False
27504,HK,Windows,Hong Kong,cv_04,Audio,ethernet,True
27505,AR,Windows,Bueno Aires,cv_06,Video,wi-fi,True
27506,FI,iOS,Tampere,cv_07,Video,wi-fi,True
27507,RU,Android,Moscow,cv_07,Audio,wi-fi,True
27508,HK,Windows,Kowloon,cv_05,Audio,wi-fi,True
27509,AE,Windows,Abu Dhabi,cv_07,Video,wi-fi,True
27510,US,Windows,Seattle,cv_05,Video,ethernet,True
27511,AU,Mac,Sydney,cv_04,Video,wi-fi,True
27512,RU,iOS,Moscow,cv_03,ScreenShare,wi-fi,True
27513,AU,iOS,Canberra,cv_09,Audio,LTE,True
27514,UK,iOS,London,cv_04,Audio,LTE,True
27515,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
27516,KR,Windows,Busan,cv_10,Audio,ethernet,True
27517,AE,Windows,Abu Dhabi,cv_02,Audio,wi-fi,True
27518,FR,iOS,Paris,cv_10,Audio,LTE,True
27519,US,Mac,Chicago,cv_08,Video,wi-fi,True
27520,KR,Windows,Busan,cv_09,Video,wi-fi,True
27521,AU,Android,Sydney,cv_05,Video,LTE,True
27522,BE,Windows,Brussels,cv_08,Audio,ethernet,True
27523,HK,Windows,Hong Kong,cv_05,Audio,wi-fi,True
27524,AR,Mac,La Plata,cv_10,Audio,ethernet,True
27525,NG,Windows,Lagos,cv_07,Audio,ethernet,True
27526,FR,Windows,Paris,cv_08,Audio,wi-fi,True
27527,FI,Android,Helsinki,cv_05,Video,3G,True
27528,BE,Windows,Brussels,cv_07,Audio,ethernet,True
27529,UK,Android,Manchester,cv_09,Video,LTE,True
27530,IN,Windows,Banglor,cv_08,Video,wi-fi,False
27531,AE,Windows,Dubai,cv_06,Video,ethernet,True
27532,IN,Android,Hyderabad,cv_07,Video,wi-fi,True
27533,FR,Android,Paris,cv_07,Audio,3G,True
27534,KR,Android,Seoul,cv_07,Audio,LTE,True
27535,RU,Mac,Yekaterinburg,cv_08,ScreenShare,wi-fi,True
27536,HK,Windows,Hong Kong,cv_07,Audio,ethernet,True
27537,US,Android,Seattle,cv_09,Audio,wi-fi,True
27538,US,Android,Seattle,cv_09,Video,wi-fi,True
27539,DK,Android,Copenhagen,cv_10,Audio,wi-fi,True
27540,US,Android,Chicago,cv_06,ScreenShare,3G,True
27541,FI,Windows,Tampere,cv_08,Audio,ethernet,True
27542,AE,Windows,Sharjah,cv_05,Audio,ethernet,True
27543,FR,Android,Marseille,cv_02,Audio,wi-fi,True
27544,FR,Windows,Marseille,cv_08,Audio,ethernet,True
27545,FI,iOS,Helsinki,cv_09,Video,wi-fi,True
27546,RU,Windows,Moscow,cv_03,Audio,wi-fi,False
27547,AE,Android,Dubai,cv_08,ScreenShare,wi-fi,True
27548,RU,iOS,Novosibirsk,cv_07,Audio,LTE,True
27549,UK,Windows,London,cv_08,Audio,ethernet,True
27550,AU,Android,Canberra,cv_10,Audio,wi-fi,True
27551,FI,Windows,Helsinki,cv_06,Audio,wi-fi,True
27552,AE,Windows,Dubai,cv_04,Video,wi-fi,True
27553,UK,Windows,London,cv_08,Audio,wi-fi,True
27554,AU,Android,Perth,cv_02,Video,LTE,True
27555,RU,Android,Novosibirsk,cv_08,Audio,LTE,True
27556,RU,Windows,Yekaterinburg,cv_07,Video,wi-fi,True
27557,IN,Mac,Mumbai,cv_08,Video,wi-fi,True
27558,AU,Windows,Melbourne,cv_07,Video,wi-fi,True
27559,UK,iOS,London,cv_10,Audio,wi-fi,True
27560,IN,Windows,Hyderabad,cv_07,Video,ethernet,True
27561,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
27562,DK,Android,Copenhagen,cv_04,Audio,LTE,False
27563,FI,Mac,Helsinki,cv_09,Audio,wi-fi,True
27564,US,Mac,New York,cv_08,Video,wi-fi,True
27565,AR,Android,Bueno Aires,cv_10,Audio,wi-fi,True
27566,BE,Android,Brussels,cv_03,Audio,wi-fi,True
27567,IN,Windows,Hyderabad,cv_08,Video,ethernet,True
27568,RU,Windows,Moscow,cv_02,Audio,wi-fi,True
27569,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
27570,IN,Windows,New Delhi,cv_08,Video,ethernet,True
27571,AE,Windows,Dubai,cv_04,Audio,wi-fi,True
27572,US,Android,Miami,cv_10,Audio,wi-fi,True
27573,UK,Windows,Liverpool,cv_07,Audio,wi-fi,True
27574,DK,Windows,Copenhagen,cv_01,Video,ethernet,True
27575,FI,Windows,Helsinki,cv_10,Video,wi-fi,True
27576,FI,Windows,Helsinki,cv_07,Video,ethernet,True
27577,DK,Windows,Copenhagen,cv_05,Video,wi-fi,True
27578,KR,Windows,Busan,cv_05,ScreenShare,wi-fi,True
27579,AE,Windows,Abu Dhabi,cv_05,Audio,wi-fi,True
27580,FI,Windows,Helsinki,cv_09,Audio,ethernet,True
27581,FR,Windows,Paris,cv_08,Audio,wi-fi,True
27582,FI,Windows,Helsinki,cv_09,Audio,ethernet,True
27583,FI,iOS,Helsinki,cv_09,Video,wi-fi,False
27584,RU,Windows,Moscow,cv_08,Audio,wi-fi,True
27585,FI,iOS,Helsinki,cv_04,Audio,LTE,True
27586,UK,Windows,London,cv_07,Audio,wi-fi,True
27587,FR,Windows,Paris,cv_08,Audio,ethernet,True
27588,AE,Windows,Abu Dhabi,cv_09,Audio,wi-fi,True
27589,FI,Windows,Helsinki,cv_10,Audio,wi-fi,True
27590,KR,Windows,Seoul,cv_08,Video,wi-fi,True
27591,US,Android,Los Angeles,cv_06,ScreenShare,wi-fi,False
27592,FI,Mac,Helsinki,cv_05,Audio,wi-fi,True
27593,IN,Windows,Hyderabad,cv_07,Audio,ethernet,False
27594,RU,Windows,Kazan,cv_03,Audio,wi-fi,True
27595,IN,iOS,New Delhi,cv_08,Video,wi-fi,True
27596,FR,Windows,Paris,cv_07,Audio,ethernet,True
27597,RU,Windows,Kazan,cv_07,Audio,ethernet,True
27598,UK,Windows,London,cv_07,Audio,ethernet,True
27599,US,Android,Los Angeles,cv_08,Video,wi-fi,True
27600,FI,iOS,Tampere,cv_09,Video,3G,True
27601,RU,Windows,Moscow,cv_10,Audio,ethernet,True
27602,RU,Android,Moscow,cv_04,Audio,wi-fi,True
27603,DK,Android,Copenhagen,cv_04,Video,wi-fi,True
27604,UK,Windows,London,cv_06,Audio,ethernet,False
27605,US,iOS,New York,cv_07,Video,wi-fi,True
27606,BE,Android,Brussels,cv_09,Audio,LTE,True
27607,AR,Windows,Bueno Aires,cv_09,Video,ethernet,True
27608,BE,Windows,Brussels,cv_08,Video,wi-fi,True
27609,FI,iOS,Helsinki,cv_08,Audio,wi-fi,True
27610,NG,Android,Lagos,cv_09,Video,LTE,True
27611,AE,Android,Dubai,cv_05,Audio,wi-fi,True
27612,FR,Windows,Paris,cv_04,Audio,wi-fi,True
27613,FI,Windows,Helsinki,cv_01,Audio,ethernet,True
27614,KR,Windows,Seoul,cv_05,Video,wi-fi,True
27615,IN,Windows,Hyderabad,cv_08,Audio,wi-fi,True
27616,US,Android,Miami,cv_09,ScreenShare,LTE,True
27617,IN,Windows,Hyderabad,cv_10,Audio,ethernet,True
27618,US,Android,Los Angeles,cv_10,Audio,wi-fi,True
27619,UK,iOS,London,cv_09,Video,LTE,True
27620,US,Mac,Chicago,cv_05,Audio,wi-fi,True
27621,AE,Android,Abu Dhabi,cv_09,Video,wi-fi,True
27622,FR,Android,Paris,cv_07,Video,wi-fi,True
27623,UK,Android,Liverpool,cv_05,Video,wi-fi,True
27624,NG,Android,Lagos,cv_05,Audio,wi-fi,True
27625,US,Android,New York,cv_08,Audio,LTE,True
27626,HK,Android,Hong Kong,cv_05,Audio,LTE,True
27627,IN,Windows,Banglor,cv_04,Audio,ethernet,False
27628,BE,Mac,Brussels,cv_04,Audio,wi-fi,True
27629,NG,Mac,Lagos,cv_08,Audio,wi-fi,True
27630,IN,iOS,Mumbai,cv_01,Audio,LTE,True
27631,RU,Windows,Moscow,cv_03,Audio,ethernet,True
27632,FI,iOS,Helsinki,cv_03,Audio,LTE,True
27633,RU,iOS,Moscow,cv_08,Audio,LTE,True
27634,FI,Windows,Helsinki,cv_07,Audio,ethernet,True
27635,AE,iOS,Dubai,cv_08,Video,wi-fi,True
27636,US,Windows,San Francisco,cv_07,Audio,ethernet,True
27637,AU,Windows,Sydney,cv_07,ScreenShare,ethernet,True
27638,FR,Windows,Paris,cv_07,Video,wi-fi,True
27639,IN,Windows,Mumbai,cv_08,Video,wi-fi,True
27640,IN,Android,Mumbai,cv_04,Audio,wi-fi,True
27641,RU,Mac,Novosibirsk,cv_09,Audio,wi-fi,True
27642,UK,Windows,Manchester,cv_04,Audio,wi-fi,True
27643,BE,Windows,Antwerp,cv_06,Audio,ethernet,True
27644,US,Android,Seattle,cv_07,Video,wi-fi,True
27645,RU,Windows,Kazan,cv_07,Audio,wi-fi,True
27646,BE,Windows,Antwerp,cv_04,Video,ethernet,True
27647,UK,Android,Liverpool,cv_08,Audio,3G,False
27648,RU,Windows,Yekaterinburg,cv_08,Audio,ethernet,True
27649,RU,Windows,Moscow,cv_03,Video,wi-fi,False
27650,US,Android,San Francisco,cv_08,Audio,wi-fi,False
27651,FI,Windows,Tampere,cv_08,Video,wi-fi,True
27652,US,Android,Seattle,cv_08,Audio,wi-fi,True
27653,KR,Windows,Busan,cv_10,Audio,ethernet,True
27654,US,Windows,San Francisco,cv_06,Video,wi-fi,True
27655,UK,Windows,London,cv_07,Audio,ethernet,True
27656,RU,Mac,Yekaterinburg,cv_08,Audio,ethernet,True
27657,AE,Windows,Sharjah,cv_08,ScreenShare,ethernet,True
27658,HK,Windows,Hong Kong,cv_06,Audio,wi-fi,True
27659,UK,Windows,Liverpool,cv_07,Video,wi-fi,True
27660,BE,iOS,Antwerp,cv_08,Audio,wi-fi,True
27661,FR,iOS,Paris,cv_10,Video,wi-fi,True
27662,US,Android,Seattle,cv_02,Video,wi-fi,False
27663,HK,iOS,Hong Kong,cv_05,Video,3G,True
27664,FI,Windows,Helsinki,cv_04,Audio,wi-fi,True
27665,FI,Windows,Helsinki,cv_08,Audio,ethernet,True
27666,US,iOS,Miami,cv_05,Audio,wi-fi,True
27667,HK,Windows,Hong Kong,cv_06,Video,wi-fi,True
27668,IN,Windows,Hyderabad,cv_08,Audio,wi-fi,True
27669,HK,Android,Kowloon,cv_08,Audio,wi-fi,True
27670,FI,Android,Helsinki,cv_07,Audio,wi-fi,True
27671,UK,Windows,Liverpool,cv_04,Audio,ethernet,True
27672,HK,iOS,Hong Kong,cv_09,Audio,wi-fi,True
27673,AU,Windows,Perth,cv_05,Audio,ethernet,True
27674,IN,iOS,New Delhi,cv_03,Audio,wi-fi,True
27675,AR,Mac,Bueno Aires,cv_02,ScreenShare,ethernet,True
27676,UK,Windows,London,cv_09,Audio,ethernet,True
27677,AE,iOS,Abu Dhabi,cv_07,Audio,LTE,True
27678,AE,Android,Dubai,cv_07,Video,wi-fi,True
27679,HK,iOS,Hong Kong,cv_04,Audio,LTE,True
27680,UK,Windows,London,cv_01,Audio,wi-fi,True
27681,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
27682,FI,Windows,Turku,cv_08,Audio,wi-fi,True
27683,UK,Windows,London,cv_01,Video,wi-fi,True
27684,FI,Windows,Helsinki,cv_09,Audio,ethernet,True
27685,RU,Windows,Saint Petersburg,cv_07,Audio,wi-fi,True
27686,US,Android,New York,cv_10,Video,wi-fi,True
27687,UK,Windows,London,cv_04,Audio,wi-fi,True
27688,US,Windows,Seattle,cv_07,Video,ethernet,True
27689,FI,Mac,Helsinki,cv_07,Audio,ethernet,True
27690,IN,Mac,Mumbai,cv_09,Video,wi-fi,True
27691,HK,Windows,Hong Kong,cv_08,Audio,ethernet,True
27692,KR,Mac,Seoul,cv_10,Video,wi-fi,True
27693,AU,Windows,Sydney,cv_05,Video,wi-fi,True
27694,FR,Windows,Paris,cv_06,Video,wi-fi,True
27695,UK,Windows,Manchester,cv_03,Audio,wi-fi,True
27696,HK,Windows,Hong Kong,cv_03,Video,ethernet,True
27697,AU,Android,Canberra,cv_07,Audio,wi-fi,True
27698,AE,Android,Abu Dhabi,cv_08,Video,3G,True
27699,FI,Windows,Helsinki,cv_10,Video,wi-fi,True
27700,AE,Mac,Dubai,cv_04,Audio,wi-fi,True
27701,DK,Windows,Arhus,cv_09,Audio,ethernet,True
27702,US,Android,Los Angeles,cv_08,Audio,wi-fi,True
