,country,platform,city,client_version,media,network,target_metric
26652,US,iOS,Seattle,cv_09,Audio,LTE,True
26653,US,Android,Chicago,cv_10,Audio,LTE,True
26654,US,Android,Los Angeles,cv_08,Video,wi-fi,True
26655,IN,Mac,Hyderabad,cv_04,Audio,wi-fi,True
26656,IN,Windows,Hyderabad,cv_04,Audio,wi-fi,True
26657,US,Android,Seattle,cv_06,Video,LTE,False
26658,RU,Windows,Yekaterinburg,cv_08,Audio,wi-fi,True
26659,FI,Windows,Helsinki,cv_09,Audio,ethernet,True
26660,FI,iOS,Helsinki,cv_07,Video,LTE,True
26661,US,Mac,Chicago,cv_09,Video,ethernet,True
26662,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
26663,RU,Windows,Moscow,cv_05,Audio,wi-fi,True
26664,FI,Android,Helsinki,cv_10,Audio,LTE,True
26665,US,Windows,New York,cv_04,Audio,ethernet,True
26666,US,Mac,San Francisco,cv_09,Video,ethernet,True
26667,KR,Mac,Busan,cv_07,Audio,ethernet,True
26668,FR,Windows,Nice,cv_07,Audio,ethernet,True
26669,IN,Windows,Mumbai,cv_05,Audio,wi-fi,True
26670,US,iOS,San Francisco,cv_04,Video,wi-fi,True
26671,US,Android,New York,cv_06,Video,wi-fi,True
26672,US,Android,New York,cv_08,Audio,wi-fi,True
26673,US,iOS,Seattle,cv_08,Audio,wi-fi,True
26674,FR,Android,Paris,cv_07,Video,wi-fi,True
26675,IN,Android,Banglor,cv_10,Audio,wi-fi,True
26676,AE,Android,Abu Dhabi,cv_05,Audio,LTE,True
26677,US,Android,Miami,cv_08,Audio,LTE,True
26678,US,Android,Seattle,cv_05,Video,wi-fi,True
26679,UK,Windows,London,cv_08,Video,wi-fi,True
26680,FI,Mac,Helsinki,cv_08,Video,wi-fi,True
26681,UK,Windows,Birmingham,cv_09,Audio,ethernet,True
26682,FR,Mac,Nice,cv_07,Audio,wi-fi,True
26683,US,Android,New York,cv_06,Audio,LTE,True
26684,US,Android,San Francisco,cv_09,Audio,3G,True
26685,BE,Android,Brussels,cv_10,Audio,wi-fi,True
26686,UK,Android,Birmingham,cv_05,Audio,wi-fi,True
26687,AE,Windows,Dubai,cv_07,Audio,ethernet,True
26688,AE,Windows,Dubai,cv_02,Audio,ethernet,True
26689,US,Mac,Seattle,cv_08,Video,ethernet,True
26690,UK,Windows,London,cv_07,Video,wi-fi,True
26691,DK,iOS,Copenhagen,cv_08,Audio,wi-fi,True
26692,US,Windows,Los Angeles,cv_07,Audio,ethernet,True
26693,US,Windows,New York,cv_07,Video,wi-fi,True
26694,UK,Android,Birmingham,cv_06,Video,wi-fi,True
26695,FR,Android,Montpellier,cv_05,Audio,LTE,True
26696,DK,Android,Copenhagen,cv_08,Audio,LTE,True
26697,BE,Android,Ghent,cv_09,Audio,wi-fi,True
26698,IN,Windows,Mumbai,cv_08,Audio,wi-fi,True
26699,IN,Windows,Banglor,cv_04,Audio,ethernet,True
26700,US,Windows,Seattle,cv_08,Audio,wi-fi,True
26701,US,Windows,Seattle,cv_07,Audio,wi-fi,True
26702,AU,Windows,Sydney,cv_08,Audio,ethernet,True
26703,US,Android,Seattle,cv_08,Audio,wi-fi,True
26704,AR,Windows,Rosario,cv_08,Audio,ethernet,True
26705,DK,Mac,Copenhagen,cv_04,Audio,wi-fi,True
26706,US,Android,San Francisco,cv_08,Audio,LTE,True
26707,AR,Windows,Bueno Aires,cv_05,Audio,wi-fi,True
26708,US,Android,Los Angeles,cv_07,Audio,wi-fi,True
26709,US,Android,San Francisco,cv_02,Audio,wi-fi,True
26710,FR,iOS,Paris,cv_05,Video,LTE,True
26711,RU,Android,Kazan,cv_09,Audio,wi-fi,True
26712,IN,Windows,New Delhi,cv_05,Audio,wi-fi,False
26713,US,Android,Seattle,cv_04,Audio,wi-fi,False
26714,IN,Android,Mumbai,cv_06,Audio,wi-fi,True
26715,IN,Windows,New Delhi,cv_09,Video,wi-fi,True
26716,IN,Windows,Banglor,cv_07,Video,wi-fi,True
26717,FI,Windows,Helsinki,cv_05,Video,wi-fi,True
26718,DK,iOS,Copenhagen,cv_09,Audio,LTE,True
26719,IN,Android,Hyderabad,cv_06,Video,LTE,True
26720,DK,iOS,Copenhagen,cv_08,Audio,wi-fi,True
26721,AU,Mac,Sydney,cv_08,Audio,wi-fi,True
26722,IN,Windows,New Delhi,cv_08,Video,wi-fi,True
26723,US,Android,Los Angeles,cv_07,Video,LTE,True
26724,US,Android,Miami,cv_09,Audio,wi-fi,True
26725,HK,Windows,Hong Kong,cv_05,Audio,wi-fi,True
26726,DK,Windows,Copenhagen,cv_05,Audio,wi-fi,True
26727,FI,Android,Helsinki,cv_01,Audio,LTE,True
26728,IN,Windows,Hyderabad,cv_07,Audio,wi-fi,True
26729,NG,iOS,Kano,cv_07,Audio,3G,True
26730,BE,Android,Ghent,cv_04,Audio,wi-fi,True
26731,HK,Android,Hong Kong,cv_05,Video,wi-fi,True
26732,US,Android,Los Angeles,cv_06,Audio,wi-fi,True
26733,FI,Mac,Helsinki,cv_05,ScreenShare,ethernet,True
26734,US,Android,Los Angeles,cv_05,Audio,wi-fi,False
26735,FI,Windows,Tampere,cv_09,Audio,ethernet,True
26736,UK,Android,London,cv_07,Video,wi-fi,True
26737,US,Android,Seattle,cv_09,Audio,LTE,True
26738,UK,Windows,London,cv_07,Audio,wi-fi,True
26739,FI,Mac,Helsinki,cv_08,Video,wi-fi,True
26740,IN,Windows,Hyderabad,cv_10,Audio,ethernet,False
26741,US,Windows,Chicago,cv_08,Audio,wi-fi,True
26742,US,Windows,San Francisco,cv_05,Audio,wi-fi,True
26743,US,Mac,Chicago,cv_08,Audio,wi-fi,True
26744,FI,Android,Helsinki,cv_08,Video,wi-fi,True
26745,IN,Windows,Hyderabad,cv_08,Video,wi-fi,True
26746,US,Android,Seattle,cv_06,ScreenShare,wi-fi,True
26747,UK,Android,London,cv_03,Video,wi-fi,True
26748,IN,Android,Hyderabad,cv_09,Video,wi-fi,True
26749,DK,Android,Copenhagen,cv_08,Audio,wi-fi,True
26750,US,Mac,Seattle,cv_04,Video,ethernet,True
26751,US,Android,Miami,cv_08,Audio,wi-fi,True
26752,FI,Windows,Helsinki,cv_06,Audio,wi-fi,True
26753,NG,iOS,Kano,cv_08,Audio,LTE,True
26754,US,Android,Seattle,cv_07,Video,LTE,True
26755,AU,Windows,Perth,cv_08,Audio,ethernet,True
26756,RU,Windows,Kazan,cv_07,Video,wi-fi,True
26757,US,Android,San Francisco,cv_08,Audio,wi-fi,False
26758,AE,Windows,Dubai,cv_07,Video,wi-fi,True
26759,UK,Mac,Birmingham,cv_03,Audio,wi-fi,True
26760,AE,Windows,Abu Dhabi,cv_07,ScreenShare,ethernet,True
26761,RU,Windows,Saint Petersburg,cv_10,Audio,ethernet,True
26762,US,iOS,Miami,cv_05,Video,wi-fi,True
26763,US,Android,Los Angeles,cv_07,Audio,wi-fi,True
26764,US,Android,Seattle,cv_09,Video,wi-fi,True
26765,DK,Windows,Arhus,cv_09,Audio,ethernet,True
26766,US,Windows,Seattle,cv_08,Video,ethernet,True
26767,RU,Mac,Novosibirsk,cv_08,Audio,ethernet,True
26768,DK,Android,Copenhagen,cv_03,Video,wi-fi,True
26769,US,Android,San Francisco,cv_08,Video,wi-fi,True
26770,US,Android,San Francisco,cv_05,Audio,LTE,True
26771,FR,Windows,Paris,cv_06,Video,ethernet,True
26772,BE,Windows,Brussels,cv_08,Audio,wi-fi,True
26773,US,Android,Miami,cv_09,Audio,wi-fi,True
26774,KR,Windows,Seoul,cv_10,Audio,ethernet,True
26775,US,Mac,Los Angeles,cv_09,Audio,wi-fi,True
26776,US,iOS,San Francisco,cv_05,Audio,LTE,True
26777,AE,Android,Dubai,cv_01,Video,wi-fi,True
26778,FI,Android,Helsinki,cv_09,Video,3G,True
26779,US,Android,New York,cv_09,Audio,wi-fi,False
26780,NG,Windows,Lagos,cv_08,Audio,wi-fi,True
26781,UK,Android,Liverpool,cv_08,Video,3G,True
26782,US,Android,Seattle,cv_08,Video,wi-fi,True
26783,DK,iOS,Copenhagen,cv_03,ScreenShare,wi-fi,False
26784,HK,Android,Hong Kong,cv_09,Video,wi-fi,True
26785,BE,Windows,Brussels,cv_09,Audio,wi-fi,True
26786,US,Mac,Los Angeles,cv_05,Video,wi-fi,True
26787,KR,Android,Seoul,cv_05,ScreenShare,3G,True
26788,US,Android,Los Angeles,cv_04,Video,wi-fi,True
26789,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
26790,KR,Android,Busan,cv_09,Video,wi-fi,True
26791,AU,Windows,Perth,cv_08,Audio,ethernet,True
26792,IN,Android,New Delhi,cv_08,Audio,wi-fi,True
26793,FI,Windows,Helsinki,cv_04,ScreenShare,wi-fi,True
26794,UK,Windows,London,cv_05,Audio,ethernet,True
26795,US,Android,Seattle,cv_08,Audio,3G,True
26796,IN,Mac,Banglor,cv_09,Audio,wi-fi,True
26797,KR,Windows,Busan,cv_08,Video,wi-fi,True
26798,HK,Windows,Hong Kong,cv_07,Audio,wi-fi,True
26799,US,iOS,Seattle,cv_02,Video,3G,True
26800,FI,Windows,Helsinki,cv_07,Audio,wi-fi,True
26801,US,Android,Seattle,cv_08,Video,wi-fi,True
26802,FI,Windows,Helsinki,cv_06,Audio,wi-fi,True
26803,IN,iOS,New Delhi,cv_08,Audio,LTE,True
26804,US,Android,Seattle,cv_09,Video,wi-fi,True
26805,US,Android,Los Angeles,cv_05,Video,3G,False
26806,US,Mac,New York,cv_07,Video,wi-fi,False
26807,KR,Windows,Busan,cv_08,Audio,wi-fi,True
26808,US,Android,Miami,cv_06,Audio,wi-fi,True
26809,HK,Windows,Hong Kong,cv_08,Audio,wi-fi,True
26810,US,iOS,Chicago,cv_08,Video,wi-fi,True
26811,HK,Windows,Hong Kong,cv_09,Audio,ethernet,True
26812,US,Android,San Francisco,cv_09,Audio,wi-fi,True
26813,HK,Android,Hong Kong,cv_04,Video,wi-fi,True
26814,US,Android,Seattle,cv_06,Video,3G,False
26815,NG,Android,Kano,cv_07,Video,wi-fi,True
26816,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
26817,HK,Windows,Hong Kong,cv_05,Audio,ethernet,True
26818,FR,Windows,Paris,cv_07,Audio,ethernet,True
26819,US,Android,New York,cv_08,Video,wi-fi,True
26820,DK,Windows,Copenhagen,cv_05,Audio,ethernet,True
26821,FR,iOS,Paris,cv_10,Video,3G,True
26822,AR,Windows,Cordoba,cv_08,Video,ethernet,True
26823,DK,iOS,Copenhagen,cv_08,Audio,wi-fi,True
26824,FR,Android,Paris,cv_05,Audio,3G,True
26825,FI,Android,Helsinki,cv_06,Video,wi-fi,True
26826,FI,Mac,Helsinki,cv_10,Audio,wi-fi,True
26827,FI,Mac,Helsinki,cv_09,Video,ethernet,True
26828,IN,Windows,Banglor,cv_09,Video,wi-fi,True
26829,FR,Android,Marseille,cv_08,Video,LTE,True
26830,US,Android,New York,cv_05,ScreenShare,wi-fi,False
26831,IN,Windows,Banglor,cv_05,Audio,ethernet,True
26832,IN,Windows,Hyderabad,cv_05,Audio,wi-fi,True
26833,AE,Windows,Sharjah,cv_10,Audio,ethernet,True
26834,FR,Windows,Paris,cv_08,Audio,wi-fi,True
26835,US,iOS,Seattle,cv_06,Audio,wi-fi,True
26836,US,Windows,Seattle,cv_10,Video,wi-fi,True
26837,HK,Windows,Kowloon,cv_04,Audio,wi-fi,True
26838,HK,Windows,Hong Kong,cv_01,Video,wi-fi,True
26839,US,Android,Seattle,cv_08,Audio,LTE,True
26840,US,Android,New York,cv_06,Video,wi-fi,True
26841,FI,Android,Helsinki,cv_09,Audio,wi-fi,True
26842,US,Android,New York,cv_08,Audio,3G,True
26843,FR,Windows,Paris,cv_08,Audio,wi-fi,True
26844,RU,Windows,Novosibirsk,cv_10,Audio,wi-fi,False
26845,FR,Windows,Paris,cv_08,Video,wi-fi,True
26846,AU,iOS,Sydney,cv_08,Audio,wi-fi,True
26847,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
26848,US,iOS,Chicago,cv_05,Video,wi-fi,True
26849,US,Android,Seattle,cv_06,Audio,wi-fi,True
26850,AR,Android,La Plata,cv_08,Audio,wi-fi,True
26851,US,Android,Seattle,cv_06,Audio,wi-fi,True
26852,HK,Windows,Hong Kong,cv_09,Audio,wi-fi,True
26853,KR,Windows,Seoul,cv_08,Audio,wi-fi,True
26854,HK,Mac,Kowloon,cv_09,Audio,wi-fi,True
26855,US,iOS,Seattle,cv_09,Audio,LTE,True
26856,US,Android,New York,cv_01,Audio,wi-fi,True
26857,FR,Windows,Montpellier,cv_07,Audio,wi-fi,True
26858,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
26859,UK,Windows,London,cv_07,Video,wi-fi,True
26860,RU,Mac,Novosibirsk,cv_08,Audio,wi-fi,True
26861,FI,Windows,Helsinki,cv_05,Audio,ethernet,True
26862,FI,Windows,Tampere,cv_05,Audio,wi-fi,True
26863,AE,Windows,Dubai,cv_09,Audio,wi-fi,True
26864,HK,Windows,Hong Kong,cv_01,Audio,wi-fi,True
26865,RU,Windows,Moscow,cv_08,Video,ethernet,False
26866,RU,Windows,Yekaterinburg,cv_07,Audio,wi-fi,True
26867,IN,Windows,Hyderabad,cv_04,Video,ethernet,True
26868,FI,iOS,Helsinki,cv_04,Audio,wi-fi,True
26869,UK,Windows,London,cv_08,Audio,wi-fi,True
26870,US,Windows,San Francisco,cv_08,Video,ethernet,True
26871,US,Android,New York,cv_06,Audio,wi-fi,True
26872,IN,iOS,Hyderabad,cv_09,Audio,wi-fi,True
26873,HK,Android,Hong Kong,cv_08,Audio,wi-fi,True
26874,US,Mac,Miami,cv_08,Audio,wi-fi,True
26875,US,Android,Seattle,cv_07,Video,wi-fi,True
26876,US,Mac,Seattle,cv_07,Audio,ethernet,True
26877,FR,Android,Nice,cv_07,Audio,LTE,True
26878,US,Android,Miami,cv_06,Video,wi-fi,True
26879,US,Android,Seattle,cv_10,Audio,wi-fi,True
26880,NG,Windows,Lagos,cv_03,Video,ethernet,True
26881,US,Windows,Seattle,cv_04,Audio,wi-fi,True
26882,FI,Android,Helsinki,cv_06,Audio,wi-fi,True
26883,UK,Windows,London,cv_02,Video,wi-fi,False
26884,FR,Windows,Paris,cv_07,ScreenShare,ethernet,True
26885,US,iOS,Chicago,cv_07,Audio,wi-fi,True
26886,KR,Android,Incheon,cv_01,Audio,wi-fi,True
26887,US,Android,New York,cv_09,Video,LTE,True
26888,UK,Mac,Birmingham,cv_08,Video,ethernet,True
26889,AU,Windows,Melbourne,cv_09,Video,ethernet,True
26890,US,iOS,Miami,cv_09,Video,wi-fi,True
26891,AE,Windows,Sharjah,cv_09,Audio,wi-fi,True
26892,US,Android,Los Angeles,cv_08,Video,wi-fi,True
26893,IN,iOS,Mumbai,cv_07,Audio,wi-fi,True
26894,IN,Windows,Hyderabad,cv_10,Audio,wi-fi,True
26895,IN,Windows,Mumbai,cv_06,Audio,ethernet,True
26896,RU,Windows,Yekaterinburg,cv_07,Audio,wi-fi,True
26897,AU,Android,Perth,cv_09,Video,wi-fi,True
26898,AE,Android,Dubai,cv_02,Audio,3G,True
26899,RU,Windows,Moscow,cv_08,Audio,wi-fi,True
26900,US,Android,Miami,cv_06,Audio,wi-fi,True
26901,US,Android,San Francisco,cv_08,Audio,wi-fi,True
26902,BE,Windows,Ghent,cv_08,Video,ethernet,True
26903,KR,Windows,Seoul,cv_10,Audio,ethernet,True
26904,AE,Windows,Abu Dhabi,cv_07,Audio,wi-fi,True
26905,FI,Android,Helsinki,cv_08,Audio,wi-fi,True
26906,IN,Windows,New Delhi,cv_08,Audio,ethernet,True
26907,HK,Windows,Hong Kong,cv_08,Video,ethernet,True
26908,IN,Windows,Hyderabad,cv_09,Audio,wi-fi,True
26909,DK,Windows,Arhus,cv_08,Video,wi-fi,True
26910,UK,Windows,London,cv_08,Audio,wi-fi,True
26911,FI,Android,Helsinki,cv_07,Audio,wi-fi,True
26912,US,iOS,Chicago,cv_09,Audio,LTE,True
26913,FI,Mac,Helsinki,cv_06,Audio,ethernet,True
26914,US,Mac,Seattle,cv_02,Audio,wi-fi,True
26915,US,Android,Seattle,cv_07,Audio,wi-fi,False
26916,UK,iOS,London,cv_07,Audio,wi-fi,True
26917,FR,iOS,Paris,cv_06,Audio,wi-fi,True
26918,KR,Mac,Busan,cv_07,Audio,wi-fi,True
26919,AU,Windows,Perth,cv_09,Audio,wi-fi,True
26920,IN,Windows,Hyderabad,cv_08,Audio,ethernet,True
26921,AE,Windows,Sharjah,cv_10,Audio,ethernet,True
26922,AE,Mac,Abu Dhabi,cv_05,Audio,ethernet,True
26923,KR,iOS,Busan,cv_08,Audio,LTE,True
26924,US,Windows,Los Angeles,cv_08,Audio,ethernet,True
26925,AE,Windows,Abu Dhabi,cv_07,Audio,wi-fi,True
26926,UK,Windows,Birmingham,cv_05,Video,wi-fi,True
26927,US,Android,Seattle,cv_08,Video,LTE,True
26928,AE,iOS,Dubai,cv_05,Audio,wi-fi,True
26929,FR,Android,Montpellier,cv_05,Video,wi-fi,True
26930,UK,Android,London,cv_10,Audio,LTE,True
26931,BE,Windows,Ghent,cv_08,Audio,wi-fi,True
26932,FI,Windows,Helsinki,cv_08,Video,wi-fi,True
26933,US,Mac,New York,cv_07,Audio,wi-fi,True
26934,AE,Windows,Abu Dhabi,cv_08,Video,wi-fi,True
26935,US,Android,Seattle,cv_08,Video,LTE,True
26936,FI,Android,Turku,cv_10,Audio,wi-fi,True
26937,US,iOS,Los Angeles,cv_05,Video,LTE,True
26938,HK,Android,Hong Kong,cv_08,Audio,LTE,True
26939,US,Android,Seattle,cv_03,Audio,LTE,True
26940,RU,Windows,Novosibirsk,cv_08,Audio,ethernet,True
26941,IN,Windows,New Delhi,cv_04,Audio,ethernet,True
26942,UK,iOS,London,cv_04,Audio,wi-fi,False
26943,RU,Android,Moscow,cv_04,Video,wi-fi,True
26944,HK,Windows,Hong Kong,cv_04,Audio,ethernet,True
26945,US,iOS,Miami,cv_05,Audio,LTE,True
26946,IN,Android,Mumbai,cv_09,Audio,wi-fi,True
26947,UK,Windows,Birmingham,cv_05,Audio,wi-fi,True
26948,US,Android,Seattle,cv_07,Video,wi-fi,True
26949,DK,Windows,Copenhagen,cv_07,Video,wi-fi,True
26950,US,Android,Chicago,cv_06,Audio,LTE,True
26951,US,Android,Chicago,cv_07,Video,wi-fi,True
26952,IN,Windows,Mumbai,cv_04,Video,wi-fi,True
26953,BE,Android,Brussels,cv_09,Audio,wi-fi,True
26954,BE,Windows,Brussels,cv_05,Video,wi-fi,True
26955,US,Android,Los Angeles,cv_08,Video,wi-fi,True
26956,HK,Windows,Hong Kong,cv_07,Video,ethernet,True
26957,FI,Android,Turku,cv_06,Audio,3G,True
26958,UK,Windows,Liverpool,cv_05,Video,ethernet,True
26959,US,Android,San Francisco,cv_07,Audio,wi-fi,False
26960,DK,Android,Copenhagen,cv_08,Audio,LTE,True
26961,US,Mac,Miami,cv_07,Audio,wi-fi,True
26962,US,Android,Seattle,cv_09,Audio,wi-fi,True
26963,US,iOS,San Francisco,cv_08,Video,3G,True
26964,KR,Windows,Busan,cv_08,Audio,ethernet,True
26965,RU,Windows,Moscow,cv_09,Video,wi-fi,True
26966,US,Windows,San Francisco,cv_03,Audio,ethernet,True
26967,US,Android,San Francisco,cv_08,Audio,wi-fi,False
26968,US,Android,New York,cv_04,Audio,3G,False
26969,RU,Windows,Novosibirsk,cv_08,Audio,wi-fi,True
26970,UK,Windows,London,cv_08,Video,wi-fi,True
26971,FR,Windows,Paris,cv_04,Audio,ethernet,True
26972,FI,Mac,Helsinki,cv_06,ScreenShare,ethernet,True
26973,IN,iOS,New Delhi,cv_04,Audio,3G,True
26974,DK,Windows,Arhus,cv_08,ScreenShare,wi-fi,True
26975,US,Android,New York,cv_08,ScreenShare,wi-fi,True
26976,KR,Windows,Seoul,cv_05,Video,wi-fi,True
26977,HK,Mac,Kowloon,cv_05,Video,ethernet,True
26978,RU,Windows,Novosibirsk,cv_09,Video,ethernet,True
26979,RU,Windows,Moscow,cv_10,ScreenShare,wi-fi,True
26980,RU,Windows,Saint Petersburg,cv_05,Audio,ethernet,True
26981,US,iOS,Seattle,cv_08,Video,LTE,True
26982,HK,Android,Hong Kong,cv_07,Audio,LTE,True
26983,US,Android,Los Angeles,cv_05,Audio,3G,True
26984,FI,Windows,Tampere,cv_03,Audio,ethernet,True
26985,US,Android,Seattle,cv_04,Audio,wi-fi,True
26986,US,Windows,San Francisco,cv_07,Audio,wi-fi,True
26987,US,Mac,San Francisco,cv_07,Video,wi-fi,True
26988,FI,iOS,Turku,cv_08,Video,wi-fi,True
26989,US,Windows,San Francisco,cv_09,Video,ethernet,True
26990,US,Android,New York,cv_09,Audio,wi-fi,False
26991,DK,Windows,Copenhagen,cv_04,Video,wi-fi,True
26992,FI,Android,Tampere,cv_08,Video,wi-fi,True
26993,US,Windows,San Francisco,cv_08,Video,ethernet,True
26994,FI,Windows,Helsinki,cv_09,Audio,wi-fi,True
26995,US,Android,San Francisco,cv_05,ScreenShare,wi-fi,True
26996,RU,Windows,Yekaterinburg,cv_07,Audio,wi-fi,True
26997,US,iOS,New York,cv_03,Audio,wi-fi,True
26998,KR,Windows,Seoul,cv_07,Video,ethernet,True
26999,FI,Windows,Helsinki,cv_03,Audio,wi-fi,True
27000,AE,iOS,Dubai,cv_08,Video,3G,True
27001,FI,Windows,Helsinki,cv_08,Audio,wi-fi,True
27002,HK,Windows,Hong Kong,cv_10,Audio,ethernet,False
27003,US,Android,Seattle,cv_09,Audio,LTE,True
27004,BE,Windows,Brussels,cv_08,Video,wi-fi,True
27005,BE,Windows,Antwerp,cv_07,Video,wi-fi,True
27006,US,Android,San Francisco,cv_07,Audio,wi-fi,False
27007,FI,Windows,Helsinki,cv_05,Video,wi-fi,True
27008,US,Android,Miami,cv_08,Video,wi-fi,True
27009,NG,Android,Lagos,cv_08,Video,wi-fi,True
27010,FI,Mac,Helsinki,cv_08,Audio,ethernet,True
27011,HK,Windows,Kowloon,cv_09,Audio,wi-fi,True
27012,IN,Windows,New Delhi,cv_02,Audio,ethernet,False
27013,UK,Android,Birmingham,cv_03,Video,3G,True
27014,US,Windows,Chicago,cv_09,Audio,wi-fi,True
27015,IN,Android,New Delhi,cv_05,Video,LTE,True
27016,US,Android,San Francisco,cv_08,Video,wi-fi,True
27017,US,Android,Miami,cv_09,Video,LTE,False
27018,US,Android,Chicago,cv_08,Video,wi-fi,True
27019,BE,iOS,Brussels,cv_01,Audio,wi-fi,True
27020,AU,Windows,Melbourne,cv_04,Video,ethernet,True
27021,UK,Android,London,cv_10,Audio,wi-fi,True
27022,US,Mac,Seattle,cv_06,Audio,ethernet,True
27023,FR,iOS,Paris,cv_08,Audio,LTE,False
27024,AE,Windows,Abu Dhabi,cv_08,Audio,wi-fi,True
27025,US,Mac,Miami,cv_07,Audio,wi-fi,True
27026,US,Android,San Francisco,cv_01,Audio,LTE,True
27027,US,Android,Los Angeles,cv_08,Audio,LTE,False
27028,FI,Windows,Helsinki,cv_06,Audio,wi-fi,True
27029,KR,Windows,Incheon,cv_08,Audio,ethernet,True
27030,RU,Windows,Yekaterinburg,cv_08,Video,wi-fi,True
27031,US,Windows,San Francisco,cv_07,Video,wi-fi,True
27032,RU,Windows,Saint Petersburg,cv_07,Video,wi-fi,True
27033,IN,iOS,New Delhi,cv_08,Audio,wi-fi,True
27034,US,Android,Los Angeles,cv_07,Audio,3G,True
27035,HK,Android,Hong Kong,cv_04,Video,LTE,True
27036,US,Android,San Francisco,cv_10,Video,wi-fi,True
27037,HK,Windows,Hong Kong,cv_10,Video,ethernet,True
27038,BE,Mac,Brussels,cv_09,Audio,ethernet,True
27039,US,Android,San Francisco,cv_09,Audio,wi-fi,False
27040,UK,Android,Birmingham,cv_08,Video,LTE,True
27041,FR,Windows,Nice,cv_05,Audio,wi-fi,True
27042,AU,Windows,Perth,cv_08,Audio,wi-fi,True
27043,UK,Windows,London,cv_07,Audio,ethernet,True
27044,IN,Windows,New Delhi,cv_07,Audio,wi-fi,True
27045,US,Android,New York,cv_08,Audio,LTE,False
27046,FR,Windows,Paris,cv_07,ScreenShare,ethernet,True
27047,KR,Windows,Incheon,cv_07,Audio,wi-fi,True
27048,US,Mac,Miami,cv_07,Video,ethernet,True
27049,US,Mac,Los Angeles,cv_09,Audio,ethernet,True
27050,RU,Windows,Saint Petersburg,cv_05,Video,ethernet,True
27051,US,Android,San Francisco,cv_08,Video,LTE,True
27052,FR,Windows,Montpellier,cv_07,Audio,wi-fi,True
27053,FR,Windows,Marseille,cv_08,Video,ethernet,True
27054,DK,Windows,Copenhagen,cv_07,Video,wi-fi,True
27055,KR,Windows,Seoul,cv_08,Audio,ethernet,True
27056,US,Android,Chicago,cv_05,Video,wi-fi,True
27057,IN,Windows,Hyderabad,cv_05,Video,wi-fi,True
27058,KR,Android,Busan,cv_07,Video,wi-fi,True
27059,KR,Windows,Busan,cv_07,Audio,ethernet,True
27060,AE,Windows,Sharjah,cv_09,Audio,wi-fi,True
27061,BE,Mac,Brussels,cv_08,Audio,ethernet,True
27062,IN,Mac,New Delhi,cv_04,Video,wi-fi,True
27063,US,Windows,Los Angeles,cv_08,Video,ethernet,True
27064,UK,Windows,London,cv_08,Audio,wi-fi,True
27065,DK,Windows,Copenhagen,cv_07,Audio,wi-fi,True
27066,HK,Mac,Kowloon,cv_05,Audio,ethernet,True
27067,UK,iOS,Liverpool,cv_05,Audio,LTE,True
27068,US,Android,Miami,cv_07,Audio,wi-fi,True
27069,FI,Windows,Helsinki,cv_07,Video,wi-fi,True
27070,BE,Windows,Ghent,cv_08,Video,ethernet,True
27071,UK,Windows,Birmingham,cv_08,Video,wi-fi,True
27072,BE,Windows,Ghent,cv_05,Audio,ethernet,True
27073,AE,Android,Dubai,cv_06,ScreenShare,wi-fi,True
27074,HK,Windows,Kowloon,cv_08,Audio,wi-fi,True
27075,US,Android,San Francisco,cv_07,Video,wi-fi,True
27076,FR,Windows,Paris,cv_05,Video,ethernet,True
27077,US,Android,Seattle,cv_05,Audio,LTE,False
27078,RU,Windows,Moscow,cv_02,Audio,wi-fi,True
27079,AU,Windows,Perth,cv_06,Audio,ethernet,True
27080,FR,Mac,Montpellier,cv_04,Audio,ethernet,True
27081,UK,Mac,Liverpool,cv_09,Audio,wi-fi,True
27082,US,Mac,New York,cv_06,Audio,wi-fi,True
27083,US,Android,Seattle,cv_07,Audio,LTE,True
27084,HK,Android,Kowloon,cv_08,Video,wi-fi,True
27085,US,Android,Seattle,cv_10,Video,LTE,True
27086,US,Mac,New York,cv_05,Audio,wi-fi,True
27087,FR,Windows,Nice,cv_05,Audio,wi-fi,True
27088,US,Windows,Miami,cv_06,Audio,ethernet,True
27089,FR,Windows,Marseille,cv_09,Audio,ethernet,True
27090,IN,Android,Hyderabad,cv_05,Audio,LTE,True
27091,HK,Windows,Hong Kong,cv_04,Video,wi-fi,True
27092,AU,Android,Sydney,cv_08,Audio,wi-fi,True
27093,AE,iOS,Dubai,cv_05,Video,wi-fi,True
27094,US,Android,Los Angeles,cv_08,Audio,3G,True
27095,UK,Windows,Manchester,cv_05,Video,ethernet,True
27096,UK,Windows,London,cv_05,ScreenShare,wi-fi,True
27097,HK,iOS,Hong Kong,cv_07,Audio,wi-fi,True
27098,US,Android,Seattle,cv_08,Audio,wi-fi,True
27099,DK,Android,Copenhagen,cv_05,Video,3G,False
27100,KR,Windows,Busan,cv_09,Audio,ethernet,True
27101,HK,iOS,Hong Kong,cv_09,Video,wi-fi,True
27102,US,iOS,Los Angeles,cv_08,Video,wi-fi,False
27103,US,Android,San Francisco,cv_08,Audio,wi-fi,True
