get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,Response=<:MAP:>,message,approve status error,svc.ApproveCallback failed,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,timestamp,unknown
10371,10371,10371,10372,4096,48,306,263,48,48,245,245,238,48,48,48,43,4096,48,43,306,27,27,7,2,2,2,2,2,2,2,2,2023-11-11 18:10:00,0
10347,10347,10347,10346,4073,48,314,261,48,48,253,253,237,48,48,48,53,4073,48,53,314,27,27,16,3,3,3,2,3,2,2,2,2023-11-11 18:12:00,1
10301,10301,10301,10301,4060,48,315,260,48,48,246,246,236,48,48,48,55,4060,48,55,315,26,26,10,3,3,3,3,3,2,2,2,2023-11-11 18:14:00,0
10360,10360,10360,10360,4089,48,307,266,48,48,245,245,237,48,48,48,41,4089,48,41,307,29,29,8,5,5,5,4,5,2,2,2,2023-11-11 18:16:00,1
10310,10310,10310,10310,4065,47,303,262,47,47,248,248,237,47,47,47,41,4065,47,41,303,27,27,11,3,3,3,3,3,2,2,2,2023-11-11 18:18:00,0
10328,10328,10328,10328,4074,47,304,260,47,47,249,249,237,47,47,47,44,4074,47,44,304,26,26,12,2,2,2,2,2,2,2,2,2023-11-11 18:20:00,0
10350,10350,10350,10351,4083,48,410,266,48,48,247,247,237,48,48,48,144,4083,48,144,410,30,30,10,6,6,6,6,6,2,2,2,2023-11-11 18:22:00,0
10374,10374,10374,10373,4091,48,314,262,48,48,249,249,238,48,48,48,52,4091,48,52,314,26,26,11,2,2,2,2,2,2,2,2,2023-11-11 18:24:00,0
10331,10331,10331,10332,4075,46,305,263,46,46,242,242,237,46,46,47,42,4075,46,42,305,27,27,5,3,3,3,3,3,2,2,2,2023-11-11 18:26:00,0
10317,10317,10317,10316,4065,48,397,261,48,48,249,249,237,48,48,47,136,4065,48,136,397,27,27,12,3,3,3,3,3,2,2,2,2023-11-11 18:28:00,0
10350,10350,10350,10350,4088,48,301,265,48,48,248,248,238,48,48,48,36,4088,48,36,301,29,29,10,5,5,5,5,5,2,2,2,2023-11-11 18:30:00,0
10401,10401,10401,10401,4108,48,304,263,48,48,246,246,237,48,48,48,41,4108,48,41,304,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 18:32:00,0
10341,10341,10341,10342,4079,48,304,262,48,48,252,252,239,48,48,48,42,4079,48,42,304,27,27,13,3,3,3,2,3,2,2,2,2023-11-11 18:34:00,1
10349,10349,10349,10348,4087,48,308,263,48,48,244,244,237,48,48,48,45,4087,48,45,308,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 18:36:00,2
10234,10234,10234,10234,4035,48,299,261,48,48,245,245,234,48,48,48,38,4035,48,38,299,29,29,11,5,5,5,4,5,2,2,2,2023-11-11 18:38:00,1
10341,10341,10341,10341,4077,48,305,263,48,48,248,248,239,48,48,48,42,4077,48,42,305,27,27,9,3,3,3,3,3,2,2,2,2023-11-11 18:40:00,0
10357,10357,10357,10358,4079,48,416,261,48,48,247,247,237,48,48,48,155,4079,48,155,416,26,26,10,2,2,2,2,2,2,2,2,2023-11-11 18:42:00,2
10352,10352,10352,10352,4083,48,314,265,48,48,245,245,237,48,48,48,49,4083,48,49,314,30,30,8,6,6,6,6,6,2,2,2,2023-11-11 18:44:00,0
10326,10326,10326,10326,4068,48,311,261,48,48,246,246,238,48,48,48,50,4068,48,50,311,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 18:46:00,0
10319,10319,10319,10318,4072,48,397,262,48,48,242,242,236,48,48,48,135,4072,48,135,397,27,27,5,3,3,3,3,3,2,2,2,2023-11-11 18:48:00,1
10312,10312,10312,10312,4063,48,302,262,48,48,244,244,237,48,48,48,40,4063,48,40,302,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 18:50:00,0
10394,10394,10394,10394,4106,48,411,265,48,48,245,245,238,48,48,48,146,4106,48,146,411,29,29,7,5,5,5,5,5,2,2,2,2023-11-11 18:52:00,0
10346,10346,10346,10346,4076,48,311,262,48,48,245,245,237,48,48,48,49,4076,48,49,311,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 18:54:00,0
10350,10350,10350,10351,4086,47,311,262,47,47,244,244,237,47,47,47,49,4086,47,49,311,27,27,7,3,3,3,2,3,2,2,2,2023-11-11 18:56:00,1
10334,10334,10334,10334,4071,47,411,262,47,47,250,250,237,47,47,47,149,4071,47,149,411,27,27,13,3,3,3,3,3,2,2,2,2023-11-11 18:58:00,0
10321,10321,10321,10321,4066,48,303,263,48,48,247,247,237,48,48,48,40,4066,48,40,303,29,29,10,5,5,5,4,5,2,2,2,2023-11-11 19:00:00,3
10332,10332,10332,10331,4083,48,303,262,48,48,244,244,237,48,48,48,41,4083,48,41,303,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 19:02:00,0
10266,10266,10266,10269,4053,46,303,260,46,46,244,244,236,46,46,46,43,4053,46,43,303,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 19:04:00,1
10336,10336,10336,10333,4068,48,315,266,48,48,245,245,237,48,48,48,49,4068,48,49,315,30,30,8,6,6,6,6,6,2,2,2,2023-11-11 19:06:00,0
10358,10358,10358,10360,4091,48,403,261,48,48,245,245,237,48,48,48,142,4091,48,142,403,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 19:08:00,0
10331,10331,10331,10329,4070,48,308,262,48,48,247,247,237,48,48,48,46,4070,48,46,308,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 19:10:00,0
10285,10285,10285,10286,4053,48,299,261,48,48,243,243,237,48,48,48,38,4053,48,38,299,27,27,6,3,3,3,3,3,2,2,2,2023-11-11 19:12:00,0
10341,10341,10341,10341,4083,48,303,265,48,48,240,240,236,48,48,48,38,4083,48,38,303,29,29,4,5,5,5,5,5,2,2,2,2023-11-11 19:14:00,0
10382,10382,10382,10382,4102,48,302,262,48,48,249,249,240,48,48,48,40,4102,48,40,302,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 19:16:00,0
10386,10386,10386,10385,4093,48,373,264,48,48,248,248,237,48,48,48,109,4093,48,58,373,28,28,11,3,4,4,2,3,2,2,2,2023-11-11 19:18:00,55
10369,10369,10369,10369,4095,48,302,263,48,48,243,243,238,48,48,48,39,4095,48,39,302,27,27,4,3,3,3,3,3,2,2,2,2023-11-11 19:20:00,1
10317,10317,10317,10318,4069,48,302,265,48,48,248,248,237,48,48,48,37,4069,48,37,302,29,29,11,5,5,5,4,5,2,2,2,2023-11-11 19:22:00,3
10338,10338,10338,10337,4076,48,307,261,48,48,245,245,236,48,48,48,46,4076,48,46,307,27,27,9,3,3,3,3,3,2,2,2,2023-11-11 19:24:00,0
10352,10352,10352,10352,4079,48,309,261,48,48,248,248,238,48,48,48,48,4079,48,48,309,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 19:26:00,1
10374,10374,10374,10374,4093,48,313,267,48,48,249,249,237,48,48,48,46,4093,48,46,313,30,30,12,6,6,6,6,6,2,2,2,2023-11-11 19:28:00,0
10270,10270,10270,10270,4054,46,298,259,46,46,247,247,236,46,46,46,39,4054,46,39,298,26,26,11,2,2,2,2,2,2,2,2,2023-11-11 19:30:00,2
10350,10350,10350,10351,4081,48,410,263,48,48,247,247,237,48,48,48,147,4081,48,147,410,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 19:32:00,0
10367,10367,10367,10366,4096,48,303,264,48,48,244,244,238,48,48,48,39,4096,48,39,303,27,27,6,3,3,3,3,3,2,2,2,2023-11-11 19:34:00,0
10322,10322,10322,10323,4074,48,303,263,48,48,244,244,237,48,48,48,40,4074,48,40,303,29,29,7,5,5,5,5,5,2,2,2,2023-11-11 19:36:00,0
10367,10367,10367,10367,4088,48,311,262,48,48,243,243,238,48,48,48,49,4088,48,49,311,26,26,5,2,2,2,2,2,2,2,2,2023-11-11 19:38:00,0
10321,10321,10321,10322,4071,48,305,262,48,48,245,245,236,48,48,48,43,4071,48,43,305,27,27,9,3,3,3,2,3,2,2,2,2023-11-11 19:40:00,1
10346,10346,10346,10344,4084,48,297,263,48,48,249,249,237,48,48,48,34,4084,48,34,297,27,27,12,3,3,3,3,3,2,2,2,2023-11-11 19:42:00,0
10365,10365,10365,10365,4087,48,310,265,48,48,244,244,238,48,48,48,45,4087,48,45,310,29,29,4,5,5,5,4,5,2,2,2,2023-11-11 19:44:00,3
10334,10334,10334,10335,4073,46,309,261,46,46,250,250,237,46,46,46,48,4073,46,48,309,27,27,12,3,3,3,3,3,2,2,2,2023-11-11 19:46:00,1
10362,10362,10362,10361,4084,48,318,262,48,48,248,248,237,48,48,48,56,4084,48,56,318,26,26,10,2,2,2,2,2,2,2,2,2023-11-11 19:48:00,1
10311,10311,10311,10311,4068,48,308,264,48,48,240,240,236,48,48,48,44,4068,48,44,308,30,30,4,6,6,6,6,6,2,2,2,2023-11-11 19:50:00,0
10359,10359,10359,10359,4089,48,301,262,48,48,248,248,238,48,48,48,39,4089,48,39,301,26,26,10,2,2,2,2,2,2,2,2,2023-11-11 19:52:00,0
10268,10268,10268,10268,4052,48,297,261,48,48,248,248,236,48,48,48,36,4052,48,36,297,27,27,12,3,3,3,3,3,2,2,2,2023-11-11 19:54:00,0
10323,10323,10323,10324,4073,48,303,262,48,48,244,244,237,48,48,48,41,4073,48,41,303,27,27,6,3,3,3,3,3,2,2,2,2023-11-11 19:56:00,1
10376,10376,10376,10377,4094,48,415,266,48,48,249,249,237,48,48,48,149,4094,48,149,415,29,29,10,5,5,5,5,5,2,2,2,2023-11-11 19:58:00,2
10348,10348,10348,10350,4083,48,294,261,48,48,252,252,238,48,48,48,33,4083,48,33,294,26,26,13,2,2,2,2,2,2,2,2,2023-11-11 20:00:00,3
10330,10330,10330,10328,4071,48,318,262,48,48,244,244,237,48,48,48,56,4071,48,56,318,27,27,7,3,3,3,2,3,2,2,2,2023-11-11 20:02:00,1
10269,10269,10269,10267,4055,48,289,261,48,48,245,245,236,48,48,48,28,4055,48,28,289,27,27,9,3,3,3,3,3,2,2,2,2023-11-11 20:04:00,0
10321,10321,10321,10322,4064,47,307,264,47,47,247,247,238,47,47,47,43,4064,47,43,307,29,29,9,5,5,5,4,5,2,2,2,2023-11-11 20:06:00,1
10288,10288,10288,10289,4054,47,404,261,47,47,250,250,236,47,47,47,143,4054,47,143,404,27,27,13,3,3,3,3,3,2,2,2,2023-11-11 20:08:00,1
10321,10321,10321,10320,4061,48,320,260,48,48,248,248,237,48,48,48,60,4061,48,60,320,26,26,11,2,2,2,2,2,2,2,2,2023-11-11 20:10:00,0
10294,10294,10294,10293,4055,48,311,264,48,48,245,245,236,48,48,48,47,4055,48,47,311,30,30,9,6,6,6,6,6,2,2,2,2023-11-11 20:12:00,0
10296,10296,10296,10296,4056,48,307,260,48,48,246,246,236,48,48,48,47,4056,48,47,307,26,26,10,2,2,2,2,2,2,2,2,2023-11-11 20:14:00,0
10349,10349,10349,10349,4077,48,323,263,48,48,241,241,237,48,48,48,60,4077,48,60,323,27,27,4,3,3,3,3,3,2,2,2,2023-11-11 20:16:00,0
10368,10368,10368,10368,4089,48,367,263,48,48,244,244,238,48,48,48,104,4089,48,53,367,28,28,6,3,4,4,3,3,2,2,2,2023-11-11 20:18:00,54
10231,10231,10231,10232,4036,46,305,262,46,46,240,240,235,46,46,46,43,4036,46,43,305,29,29,5,5,5,5,5,5,2,2,2,2023-11-11 20:20:00,2
10304,10304,10304,10303,4069,48,300,261,48,48,241,241,236,48,48,48,39,4069,48,39,300,26,26,5,2,2,2,2,2,2,2,2,2023-11-11 20:22:00,0
10315,10315,10315,10315,4072,48,300,261,48,48,246,246,238,48,48,48,39,4072,48,39,300,27,27,8,3,3,3,2,3,2,2,2,2023-11-11 20:24:00,1
10319,10319,10319,10320,4071,48,299,263,48,48,245,245,237,48,48,48,36,4071,48,36,299,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 20:26:00,0
10304,10304,10304,10305,4058,48,308,262,48,48,249,249,236,48,48,48,46,4058,48,46,308,29,29,13,5,5,5,4,5,2,2,2,2023-11-11 20:28:00,1
10310,10310,10310,10308,4068,48,297,262,48,48,244,244,237,48,48,48,35,4068,48,35,297,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 20:30:00,0
10360,10360,10360,10360,4094,48,402,263,48,48,245,245,238,48,48,48,139,4094,48,139,402,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 20:32:00,2
10369,10369,10369,10370,4096,48,317,265,48,48,245,245,237,48,48,48,52,4096,48,52,317,30,30,6,6,6,6,6,6,2,2,2,2023-11-11 20:34:00,2
10343,10343,10343,10342,4080,48,307,262,48,48,245,245,238,48,48,48,45,4080,48,45,307,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 20:36:00,0
10350,10350,10350,10350,4084,48,412,263,48,48,241,241,237,48,48,48,149,4084,48,149,412,27,27,4,3,3,3,3,3,2,2,2,2023-11-11 20:38:00,0
10310,10310,10310,10310,4067,47,310,261,47,47,243,243,236,47,47,47,49,4067,47,49,310,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 20:40:00,0
10329,10329,10329,10330,4069,47,418,265,47,47,247,247,237,47,47,47,153,4069,47,153,418,29,29,10,5,5,5,5,5,2,2,2,2023-11-11 20:42:00,0
10343,10343,10343,10344,4078,48,306,260,48,48,254,254,238,48,48,48,46,4078,48,46,306,26,26,15,2,2,2,2,2,2,2,2,2023-11-11 20:44:00,1
10345,10345,10345,10343,4084,48,302,263,48,48,243,243,236,48,48,48,39,4084,48,39,302,27,27,7,3,3,3,2,3,2,2,2,2023-11-11 20:46:00,1
10390,10390,10390,10390,4104,48,310,264,48,48,244,244,239,48,48,48,46,4104,48,46,310,27,27,5,3,3,3,3,3,2,2,2,2023-11-11 20:48:00,2
10349,10349,10349,10350,4082,48,316,264,48,48,239,239,237,48,48,48,52,4082,48,52,316,29,29,2,5,5,5,4,5,2,2,2,2023-11-11 20:50:00,1
10261,10261,10261,10261,4049,48,406,261,48,48,246,246,236,48,48,48,145,4049,48,145,406,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 20:52:00,2
10314,10314,10314,10313,4068,48,306,260,48,48,246,246,237,48,48,48,46,4068,48,46,306,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 20:54:00,0
10350,10350,10350,10350,4087,48,311,266,48,48,241,241,237,48,48,48,45,4087,48,45,311,30,30,4,6,6,6,6,6,2,2,2,2023-11-11 20:56:00,0
10409,10409,10409,10411,4107,47,318,263,47,47,254,254,238,47,47,47,55,4107,47,55,318,26,26,15,2,2,2,2,2,2,2,2,2023-11-11 20:58:00,1
10299,10299,10299,10297,4060,47,303,261,47,47,243,243,237,47,47,47,42,4060,47,42,303,27,27,6,3,3,3,3,3,2,2,2,2023-11-11 21:00:00,0
10299,10299,10299,10300,4060,48,312,262,48,48,243,243,236,48,48,48,50,4060,48,50,312,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 21:02:00,0
10331,10331,10331,10332,4071,48,318,263,48,48,248,248,238,48,48,48,55,4071,48,55,318,29,29,10,5,5,5,5,5,2,2,2,2023-11-11 21:04:00,0
10355,10355,10355,10355,4083,48,313,262,48,48,242,242,237,48,48,48,51,4083,48,51,313,26,26,5,2,2,2,2,2,2,2,2,2023-11-11 21:06:00,0
10359,10359,10359,10358,4091,48,304,263,48,48,243,243,237,48,48,48,41,4091,48,41,304,27,27,6,3,3,3,2,3,2,2,2,2023-11-11 21:08:00,1
10358,10358,10358,10358,4073,48,327,263,48,48,249,249,238,48,48,48,64,4073,48,64,327,27,27,11,3,3,3,3,3,2,2,2,2023-11-11 21:10:00,0
10345,10345,10345,10345,4080,48,305,263,48,48,247,247,236,48,48,48,42,4080,48,42,305,29,29,10,5,5,5,4,5,2,2,2,2023-11-11 21:12:00,2
10341,10341,10341,10341,4076,48,318,263,48,48,245,245,237,48,48,48,55,4076,48,55,318,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 21:14:00,0
10419,10419,10419,10419,4111,48,324,263,48,48,247,247,239,48,48,48,61,4111,48,61,324,26,26,8,2,2,2,2,2,2,2,2,2023-11-11 21:16:00,0
10251,10251,10251,10252,4041,46,364,262,46,46,244,244,234,46,46,46,102,4041,46,51,364,30,30,10,6,7,7,6,6,2,2,2,2023-11-11 21:18:00,54
10359,10359,10359,10359,4087,48,310,262,48,48,251,251,238,48,48,48,48,4087,48,48,310,26,26,13,2,2,2,2,2,2,2,2,2023-11-11 21:20:00,0
10324,10324,10324,10322,4077,48,299,263,48,48,240,240,237,48,48,48,36,4077,48,36,299,27,27,3,3,3,3,3,3,2,2,2,2023-11-11 21:22:00,0
10267,10267,10267,10271,4045,48,301,259,48,48,243,243,236,48,48,48,42,4045,48,42,301,27,27,6,3,3,3,3,3,2,2,2,2023-11-11 21:24:00,3
10314,10314,10314,10310,4061,48,312,265,48,48,244,244,237,48,48,48,47,4061,48,47,312,29,29,7,5,5,5,5,5,2,2,2,2023-11-11 21:26:00,0
10364,10364,10364,10364,4090,48,310,262,48,48,245,245,238,48,48,48,48,4090,48,48,310,26,26,7,2,2,2,2,2,2,2,2,2023-11-11 21:28:00,0
10293,10293,10293,10295,4060,48,298,262,48,48,243,243,237,48,48,48,36,4060,48,36,298,28,28,6,3,3,3,2,3,2,2,2,2023-11-11 21:30:00,1
10342,10342,10342,10341,4088,48,294,263,48,48,247,247,238,48,48,48,31,4088,48,31,294,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 21:32:00,1
10324,10324,10324,10325,4077,48,310,263,48,48,243,243,237,48,48,48,47,4077,48,47,310,29,29,6,5,5,5,4,5,2,2,2,2023-11-11 21:34:00,5
10333,10333,10332,10335,4074,48,311,261,48,48,242,242,236,48,48,48,50,4074,48,50,311,27,27,6,3,3,3,3,3,2,2,2,2023-11-11 21:36:00,0
10326,10326,10327,10323,4074,46,408,262,46,46,244,244,238,46,46,46,146,4074,46,146,408,26,26,6,2,2,2,2,2,2,2,2,2023-11-11 21:38:00,0
10347,10347,10347,10347,4081,48,308,266,48,48,249,249,237,48,48,48,42,4081,48,42,308,30,30,12,6,6,6,6,6,2,2,2,2023-11-11 21:40:00,0
10365,10365,10365,10364,4090,48,321,261,48,48,242,242,238,48,48,48,60,4090,48,60,321,26,26,4,2,2,2,2,2,2,2,2,2023-11-11 21:42:00,0
10335,10335,10335,10335,4074,48,310,262,48,48,246,246,237,48,48,48,48,4074,48,48,310,27,27,9,3,3,3,3,3,2,2,2,2023-11-11 21:44:00,0
10242,10242,10242,10245,4043,48,301,259,48,48,245,245,235,48,48,48,42,4043,48,42,301,26,26,10,3,3,3,3,3,2,2,2,2023-11-11 21:46:00,0
10323,10323,10323,10320,4076,47,299,265,47,47,243,243,236,47,47,47,34,4076,47,34,299,29,29,6,5,5,5,5,5,2,2,2,2023-11-11 21:48:00,1
10365,10365,10365,10365,4091,48,302,262,48,48,248,248,238,48,48,48,40,4091,48,40,302,26,26,10,2,2,2,2,2,2,2,2,2023-11-11 21:50:00,0
10336,10336,10336,10337,4080,47,305,261,47,47,242,242,237,47,47,47,44,4080,47,44,305,27,27,5,3,3,3,2,3,2,2,2,2023-11-11 21:52:00,1
10281,10281,10281,10281,4054,48,301,261,48,48,244,244,236,48,48,48,40,4054,48,40,301,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 21:54:00,0
10373,10373,10373,10372,4096,48,314,265,48,48,245,245,239,48,48,48,49,4096,48,49,314,29,29,6,5,5,5,4,5,2,2,2,2023-11-11 21:56:00,1
10302,10302,10302,10303,4065,48,403,262,48,48,242,242,236,48,48,48,141,4065,48,141,403,27,27,6,3,3,3,3,3,2,2,2,2023-11-11 21:58:00,0
10300,10300,10300,10300,4059,48,298,260,48,48,247,247,237,48,48,48,38,4059,48,38,298,26,26,10,2,2,2,2,2,2,2,2,2023-11-11 22:00:00,0
10290,10290,10290,10289,4061,48,400,265,48,48,245,245,236,48,48,48,135,4061,48,135,400,30,30,9,6,6,6,6,6,2,2,2,2023-11-11 22:02:00,0
10301,10301,10301,10301,4070,48,291,260,48,48,242,242,237,48,48,48,31,4070,48,31,291,26,26,5,2,2,2,2,2,2,2,2,2023-11-11 22:04:00,0
10358,10358,10358,10359,4080,48,319,263,48,48,247,247,238,48,48,48,56,4080,48,56,319,27,27,9,3,3,3,3,3,2,2,2,2023-11-11 22:06:00,0
10407,10407,10407,10407,4110,48,310,264,48,48,249,249,237,48,48,48,46,4110,48,46,310,27,27,12,3,3,3,3,3,2,2,2,2023-11-11 22:08:00,0
10361,10361,10361,10363,4087,48,312,266,48,48,252,252,238,48,48,48,46,4087,48,46,312,30,30,14,5,5,5,5,5,2,2,2,2023-11-11 22:10:00,2
10286,10286,10286,10283,4055,48,410,260,48,48,247,247,235,48,48,48,150,4055,48,150,410,26,26,12,2,2,2,2,2,2,2,2,2023-11-11 22:12:00,0
10373,10373,10373,10373,4095,46,311,263,46,46,247,247,238,46,46,46,48,4095,46,48,311,27,27,8,3,3,3,2,3,2,2,2,2023-11-11 22:14:00,2
10367,10367,10367,10368,4098,48,309,263,48,48,244,244,239,48,48,48,46,4098,48,46,309,27,27,4,3,3,3,3,3,2,2,2,2023-11-11 22:16:00,1
10323,10323,10323,10322,4067,48,463,265,48,48,246,246,237,48,48,48,198,4067,48,147,463,30,30,9,5,6,6,4,5,2,2,2,2023-11-11 22:18:00,53
10289,10289,10289,10289,4061,48,291,261,48,48,252,252,236,48,48,48,30,4061,48,30,291,27,27,15,3,3,3,3,3,2,2,2,2023-11-11 22:20:00,3
10309,10309,10309,10311,4064,48,411,261,48,48,242,242,237,48,48,48,150,4064,48,150,411,26,26,5,2,2,2,2,2,2,2,2,2023-11-11 22:22:00,0
10358,10358,10358,10356,4088,48,312,266,48,48,247,247,237,48,48,48,46,4088,48,46,312,30,30,10,6,6,6,6,6,2,2,2,2023-11-11 22:24:00,0
10310,10310,10310,10312,4067,47,299,260,47,47,245,245,236,47,47,47,39,4067,47,39,299,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 22:26:00,0
10375,10375,10375,10373,4097,48,306,263,48,48,244,244,238,48,48,48,43,4097,48,43,306,27,27,5,3,3,3,3,3,2,2,2,2023-11-11 22:28:00,1
10323,10323,10323,10324,4079,47,296,263,47,47,244,244,237,47,47,47,33,4079,47,33,296,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 22:30:00,0
10341,10341,10341,10341,4082,48,406,263,48,48,248,248,238,48,48,48,143,4082,48,143,406,29,29,10,5,5,5,5,5,2,2,2,2023-11-11 22:32:00,0
10368,10368,10368,10367,4092,48,314,263,48,48,242,242,237,48,48,48,51,4092,48,51,314,26,26,5,2,2,2,2,2,2,2,2,2023-11-11 22:34:00,0
10317,10317,10317,10317,4059,48,314,262,48,48,245,245,237,48,48,48,52,4059,48,52,314,27,27,8,3,3,3,2,3,2,2,2,2023-11-11 22:36:00,1
10266,10266,10266,10266,4055,48,404,261,48,48,240,240,235,48,48,48,143,4055,48,143,404,27,27,5,3,3,3,3,3,2,2,2,2023-11-11 22:38:00,0
10393,10393,10393,10393,4106,48,307,265,48,48,251,251,238,48,48,48,42,4106,48,42,307,29,29,13,5,5,5,4,5,2,2,2,2023-11-11 22:40:00,1
10304,10304,10304,10305,4060,48,410,261,48,48,243,243,236,48,48,48,149,4060,48,149,410,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 22:42:00,0
10322,10322,10322,10321,4064,48,307,261,48,48,251,251,238,48,48,48,46,4064,48,46,307,26,26,12,2,2,2,2,2,2,2,2,2023-11-11 22:44:00,1
10343,10343,10343,10343,4083,48,308,264,48,48,244,244,237,48,48,48,44,4083,48,44,308,29,29,6,5,5,5,5,5,2,2,2,2023-11-11 22:46:00,1
10377,10377,10377,10377,4099,48,314,264,48,48,242,242,238,48,48,48,50,4099,48,50,314,27,27,3,3,3,3,3,3,2,2,2,2023-11-11 22:48:00,1
10340,10340,10340,10340,4078,48,303,262,48,48,247,247,238,48,48,48,41,4078,48,41,303,27,27,9,3,3,3,3,3,2,2,2,2023-11-11 22:50:00,0
10358,10358,10358,10361,4088,48,312,263,48,48,246,246,236,48,48,48,49,4088,48,49,312,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 22:52:00,2
10319,10319,10319,10316,4068,48,302,265,48,48,246,246,238,48,48,48,37,4068,48,37,302,29,29,8,5,5,5,5,5,2,2,2,2023-11-11 22:54:00,0
10333,10333,10333,10333,4071,46,311,260,46,46,247,247,238,46,46,46,51,4071,46,51,311,26,26,9,2,2,2,2,2,2,2,2,2023-11-11 22:56:00,2
10371,10371,10371,10371,4092,48,312,263,48,48,247,247,238,48,48,48,49,4092,48,49,312,27,27,9,3,3,3,2,3,2,2,2,2023-11-11 22:58:00,1
10366,10366,10366,10366,4087,48,319,262,48,48,245,245,238,48,48,48,57,4087,48,57,319,27,27,7,3,3,3,3,3,2,2,2,2023-11-11 23:00:00,0
10214,10214,10214,10216,4031,47,296,262,47,47,243,243,234,47,47,47,34,4031,47,34,296,29,29,9,5,5,5,4,5,2,2,2,2023-11-11 23:02:00,1
10336,10336,10336,10334,4071,47,315,262,47,47,252,252,237,47,47,47,53,4071,47,53,315,27,27,14,3,3,3,3,3,2,2,2,2023-11-11 23:04:00,3
10348,10348,10348,10348,4077,48,311,261,48,48,249,249,238,48,48,48,50,4077,48,50,311,26,26,11,2,2,2,2,2,2,2,2,2023-11-11 23:06:00,0
10339,10339,10339,10340,4080,48,301,263,48,48,247,247,237,48,48,48,38,4080,48,38,301,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 23:08:00,0
10334,10334,10334,10334,4082,48,302,264,48,48,241,241,236,48,48,48,38,4082,48,38,302,29,29,5,5,5,5,5,5,2,2,2,2023-11-11 23:10:00,0
10310,10310,10310,10309,4061,48,307,262,48,48,247,247,237,48,48,48,45,4061,48,45,307,27,27,10,3,3,3,3,3,2,2,2,2023-11-11 23:12:00,0
10359,10359,10359,10360,4087,48,299,263,48,48,253,253,238,48,48,48,36,4087,48,36,299,27,27,15,3,3,3,3,3,2,2,2,2023-11-11 23:14:00,0
10323,10323,10323,10323,4072,48,305,263,48,48,244,244,236,48,48,48,42,4072,48,42,305,29,29,6,5,5,5,5,5,2,2,2,2023-11-11 23:16:00,2
10360,10360,10360,10360,4082,48,469,263,48,48,247,247,237,48,48,48,206,4082,48,155,469,27,27,10,2,3,3,2,2,2,2,2,2023-11-11 23:18:00,52
10322,10322,10322,10321,4061,48,330,261,48,48,247,247,237,48,48,48,69,4061,48,69,330,27,27,10,3,3,3,2,3,2,2,2,2023-11-11 23:20:00,1
10316,10316,10316,10317,4065,48,312,261,48,48,244,244,236,48,48,48,51,4065,48,51,312,27,27,8,3,3,3,3,3,2,2,2,2023-11-11 23:22:00,0
10382,10382,10382,10382,4098,48,319,267,48,48,241,241,239,48,48,48,52,4098,48,52,319,29,29,2,5,5,5,4,5,2,2,2,2023-11-11 23:24:00,1
