parseDataReportFlag ok,infra.grpc.invoker,get metadata from header,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,funName=concurrentNoPaging run task end,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=DataCompose,no need or no have tags,parent node is not exist,allNum=<:NUM:>,computeAndCompare same,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,msg,Response=<:MAP:>,superiorAndDeputy empty,message,build <:*:> reply,<:ownDeptIDs:>,approve callback start,svc.ApproveCallback failed,approve status error,<:query signature:>,loaded policy count:<:NUM:>,loadRegoMySQLInterval success,<:list modules:>,query ge<:updateFanweiEmployee failed:>,not find dictionary type=<:NUM:>,Dao.GetSession,<:deptLeaderManageDeptIDs:>,<:listManageOrgReq:>,error occurred in <:NewAccessRequest:>,token check failed,protection for <:*:> done,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,no api page resources,parent deptIDs=[<:SEQ:>],callback status error,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,check failed,protection.ComputeAndDiff failed,<:*:> started successfully,ykmsyid <:*:> start kms,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,AuthSessionVali<:updateFanweiEmployee failed:>,Dao.NewSession,Login(totp verify) success,"""userID"":""<:SEQ:>""",SendWeChatMarkdownMsg failed,Sending login weChat markdown messag<:updateFanweiEmployee failed:>,ok: true [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,[GetAuthorizedEmp] getAllEmp success count=<:NUM:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,version,ykms addr: ykms://yid@ykms:<:NUM:>,ykmsyid DefaultDEK.Error rpc error: code = Unknown desc = <:NUM:>-the kek(name:yid:<:id:>xx,captcha is using redis store,NewRedisStore use GoRediStore,Init noeq success,yos init success,ymsg init success,cuid init success,s.cfg.Prometheus.Interval=<:NUM:>,yid grpc ListFieldValues failed,timestamp
5132,5135,5132,5132,2035,24,147,24,24,145,24,118,118,118,0,2035,2,24,24,0,24,0,0,0,147,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:38:00
5143,5143,5143,5143,2040,24,148,24,24,145,24,119,119,118,0,2040,3,24,24,0,24,0,0,0,148,3,27,27,0,0,0,0,0,3,1,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:40:00
5118,5118,5118,5119,2025,24,148,24,24,147,24,119,119,119,0,2025,1,24,24,0,24,0,0,0,148,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:42:00
5130,5130,5130,5129,2034,24,147,24,24,145,24,118,118,118,0,2034,2,24,24,0,24,0,0,0,147,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:44:00
5125,5129,5125,5125,2029,24,146,24,24,146,24,118,118,118,0,2029,0,24,24,0,24,0,0,0,146,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:46:00
5136,5136,5136,5136,2033,24,150,24,24,147,24,120,120,119,0,2033,3,24,24,0,24,0,0,0,150,3,30,30,0,0,0,0,0,6,1,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:48:00
5134,5134,5134,5134,2038,24,145,24,24,145,24,119,119,119,0,2038,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:50:00
5138,5138,5138,5139,2041,24,145,24,24,145,24,119,119,119,0,2041,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:52:00
5132,5131,5132,5132,2033,24,245,24,24,144,24,118,118,118,0,2033,101,24,24,0,24,0,0,0,245,101,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:54:00
5145,5146,5145,5144,2042,22,149,22,22,148,22,119,119,119,0,2042,1,22,22,0,22,0,0,0,149,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:56:00
5095,5095,5095,5095,2022,24,144,24,24,143,24,117,117,117,0,2022,1,24,24,0,24,0,0,0,144,1,26,26,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 17:58:00
5141,5141,5141,5141,2039,24,145,24,24,145,24,118,118,118,0,2039,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:00:00
5124,5124,5124,5125,2033,24,145,24,24,145,24,120,120,119,0,2033,0,24,24,0,24,0,0,0,145,0,28,28,0,0,0,0,4,4,1,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:02:00
5134,5134,5134,5133,2034,24,152,24,24,148,24,118,118,118,0,2034,4,24,24,0,24,0,0,0,152,4,30,30,0,0,0,0,0,6,0,6,0,0,6,6,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:04:00
5127,5131,5127,5127,2030,24,144,24,24,144,24,119,119,119,0,2030,0,24,24,0,24,0,0,0,144,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:06:00
5129,5129,5129,5129,2033,24,147,24,24,146,24,118,118,118,0,2033,1,24,24,0,24,0,0,0,147,1,28,28,0,0,0,0,10,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:08:00
5130,5132,5130,5130,2029,24,150,24,24,148,24,119,119,119,0,2029,2,24,24,0,24,0,0,0,150,2,30,30,0,0,0,0,10,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:10:00
5137,5139,5137,5138,2037,24,145,24,24,144,24,119,119,118,0,2037,1,24,24,0,24,0,0,0,145,1,27,27,0,0,0,0,0,3,1,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:12:00
5142,5142,5142,5141,2037,24,148,24,24,145,24,118,118,118,0,2037,3,24,24,0,24,0,0,0,148,3,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:14:00
5133,5135,5133,5133,2034,24,146,24,24,145,24,119,119,119,0,2034,1,24,24,0,24,0,0,0,146,1,27,27,0,0,0,0,5,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:16:00
5127,5127,5127,5128,2033,24,149,24,24,148,24,118,118,118,0,2033,1,24,24,0,24,0,0,0,149,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:18:00
5143,5143,5143,5144,2040,24,147,24,24,144,24,119,119,119,0,2040,3,24,24,0,24,0,0,0,147,3,27,27,0,0,0,0,7,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:20:00
5084,5084,5084,5082,2014,24,146,24,24,143,24,118,118,117,0,2014,3,24,24,0,24,0,0,0,146,3,26,26,0,0,0,0,0,3,1,3,0,0,3,3,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:22:00
5134,5134,5134,5135,2033,22,199,22,22,147,22,119,119,119,0,2033,52,22,23,0,22,0,0,0,199,1,29,29,0,0,0,0,0,5,0,5,51,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:24:00
5135,5137,5135,5135,2037,24,148,24,24,147,24,118,118,118,0,2037,1,24,23,0,24,0,0,0,148,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:26:00
5141,5143,5141,5141,2041,24,145,24,24,145,24,118,118,118,0,2041,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:28:00
5130,5130,5130,5131,2030,24,147,24,24,145,24,119,119,119,0,2030,2,24,24,0,24,0,0,0,147,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:30:00
5126,5126,5126,5124,2031,24,149,24,24,147,24,119,119,118,0,2031,2,24,24,0,24,0,0,0,149,2,30,30,0,0,0,0,1,6,1,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:32:00
5141,5141,5141,5141,2034,24,249,24,24,145,24,119,119,119,0,2034,104,24,24,0,24,0,0,0,249,104,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:34:00
5125,5125,5125,5126,2027,24,145,24,24,145,24,119,119,118,0,2027,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,1,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:36:00
5135,5135,5135,5135,2036,24,144,24,24,144,24,119,119,119,0,2036,0,24,24,0,24,0,0,0,144,0,27,27,0,0,0,0,1,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:38:00
5137,5137,5137,5136,2036,24,149,24,24,148,24,118,118,118,0,2036,1,24,24,0,24,0,0,0,149,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:40:00
5133,5133,5133,5134,2035,24,151,24,24,146,24,119,119,119,0,2035,5,24,24,0,24,0,0,0,151,5,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:42:00
5129,5129,5129,5129,2030,24,147,24,24,145,24,118,118,118,0,2030,2,24,24,0,24,0,0,0,147,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:44:00
5097,5097,5097,5097,2022,24,143,24,24,143,24,117,117,117,0,2022,0,24,24,0,24,0,0,0,143,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:46:00
5151,5155,5151,5152,2045,24,151,24,24,148,24,120,120,119,0,2045,3,24,24,0,24,0,0,0,151,3,30,30,0,0,0,0,0,6,1,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:48:00
5147,5147,5147,5145,2041,24,146,24,24,145,24,118,118,118,0,2041,1,24,24,0,24,0,0,0,146,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:50:00
5142,5142,5142,5142,2042,24,145,24,24,145,24,119,119,119,0,2042,0,24,24,0,24,0,0,0,145,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:52:00
5130,5130,5130,5130,2034,24,148,24,24,147,24,118,118,118,0,2034,1,24,24,0,24,0,0,0,148,1,30,30,0,0,0,0,0,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:54:00
5140,5140,5140,5140,2037,24,146,24,24,145,24,119,119,119,0,2037,1,24,24,0,24,0,0,0,146,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:56:00
5135,5135,5135,5135,2033,24,147,24,24,145,24,118,118,118,0,2033,2,24,24,0,24,0,0,0,147,2,27,27,0,0,0,0,1,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 18:58:00
5141,5141,5141,5142,2040,22,146,22,22,146,22,118,118,118,0,2040,0,22,22,0,22,0,0,0,146,0,28,28,0,0,0,0,0,4,0,4,0,0,4,4,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:00:00
5123,5122,5123,5122,2031,24,149,24,24,147,24,119,119,119,0,2031,2,24,24,0,24,0,0,0,149,2,30,30,0,0,0,0,1,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:02:00
5138,5139,5138,5138,2038,24,246,24,24,145,24,118,118,118,0,2038,101,24,24,0,24,0,0,0,246,101,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:04:00
5135,5135,5135,5136,2035,24,147,24,24,145,24,119,119,119,0,2035,2,24,24,0,24,0,0,0,147,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:06:00
5139,5139,5139,5138,2040,24,144,24,24,144,24,118,118,118,0,2040,0,24,24,0,24,0,0,0,144,0,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:08:00
5126,5126,5126,5126,2031,24,148,24,24,148,24,119,119,119,0,2031,0,24,24,0,24,0,0,0,148,0,30,30,0,0,0,0,2,6,0,6,0,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:10:00
5094,5094,5094,5096,2021,24,144,24,24,144,24,117,117,117,0,2021,0,24,24,0,24,0,0,0,144,0,27,27,0,0,0,0,2,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:12:00
5136,5136,5136,5135,2033,24,148,24,24,144,24,118,118,118,0,2033,4,24,24,0,24,0,0,0,148,4,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:14:00
5152,5152,5152,5151,2045,24,148,24,24,145,24,120,120,119,0,2045,3,24,24,0,24,0,0,0,148,3,27,27,0,0,0,0,0,3,1,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:16:00
5127,5127,5127,5127,2027,24,149,24,24,148,24,119,119,118,0,2027,1,24,24,0,24,0,0,0,149,1,30,30,0,0,0,0,0,6,1,6,0,0,6,6,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:18:00
5130,5130,5130,5131,2034,24,147,24,24,145,24,119,119,119,0,2034,2,24,24,0,24,0,0,0,147,2,28,28,0,0,0,0,0,4,0,4,0,0,4,4,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:20:00
5130,5130,5130,5129,2035,24,146,24,24,145,24,118,118,118,0,2035,1,24,24,0,24,0,0,0,146,1,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:22:00
5130,5130,5130,5131,2031,24,202,24,24,149,24,119,119,118,0,2031,53,24,24,0,24,0,0,0,202,2,31,31,0,0,0,0,0,7,1,7,51,0,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:24:00
5138,5139,5138,5137,2037,24,146,24,24,144,24,119,119,119,0,2037,2,24,24,0,24,0,0,0,146,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:26:00
5129,5129,5129,5130,2031,24,147,24,24,145,24,118,118,118,0,2031,2,24,24,0,24,0,0,0,147,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:28:00
5137,5137,5137,5137,2036,24,147,24,24,145,24,120,120,119,0,2036,2,24,24,0,24,0,0,0,147,2,27,27,0,0,0,0,0,3,0,3,0,0,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-16 19:30:00
