parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,msg,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown
5244,5243,5243,5243,2021,24,273,24,151,2021,122,24,129,121,119,24,24,273,122,34,34,2,24,9,8,8,8,8,4,2,2,2,8,8,0,2023-12-22 17:08:00,3
5185,5186,5186,5186,2002,24,260,24,143,2002,117,24,126,119,117,24,24,260,117,27,27,0,24,3,3,3,3,3,4,2,2,2,7,7,0,2023-12-22 17:10:00,0
5236,5236,5236,5236,2034,24,237,24,146,2034,91,24,129,121,119,24,24,237,91,28,28,4,24,4,4,4,4,4,4,2,2,2,8,8,0,2023-12-22 17:12:00,0
5240,5260,5239,5239,2019,23,275,23,148,2019,127,23,125,120,118,23,23,275,127,31,31,5,23,7,7,7,7,7,4,2,2,2,5,5,0,2023-12-22 17:14:00,0
5231,5231,5230,5230,2023,24,252,24,145,2023,107,24,134,122,119,24,24,252,107,28,28,0,24,4,4,4,4,3,6,2,2,2,12,12,1,2023-12-22 17:16:00,0
5235,5236,5236,5236,2023,23,267,23,147,2023,120,23,128,119,117,23,23,267,120,30,30,14,23,5,4,4,4,4,4,2,2,2,9,9,0,2023-12-22 17:18:00,3
5259,5259,5259,5259,2020,24,281,24,149,2020,132,24,138,126,119,24,24,281,132,32,32,4,24,6,4,4,4,3,14,2,2,2,12,12,1,2023-12-22 17:20:00,6
5260,5261,5261,5261,2031,24,272,24,148,2031,124,24,132,119,118,24,24,272,124,31,31,2,24,7,7,7,7,7,2,2,2,2,13,13,0,2023-12-22 17:22:00,0
5252,5254,5252,5252,2033,24,250,24,146,2033,104,24,132,121,119,24,24,250,104,28,28,2,24,4,4,4,4,4,4,2,2,2,11,11,0,2023-12-22 17:24:00,0
5265,5265,5264,5264,2038,24,255,24,145,2038,110,24,132,124,120,24,24,255,110,27,27,4,24,3,3,3,3,3,8,2,2,2,8,8,0,2023-12-22 17:26:00,0
5243,5245,5244,5244,2023,24,260,24,145,2023,115,24,135,121,118,24,24,260,115,28,28,4,24,4,4,4,4,4,6,2,2,2,14,14,0,2023-12-22 17:28:00,0
5249,5248,5248,5248,2029,24,273,24,149,2029,124,24,123,118,118,24,24,273,124,31,31,5,24,7,7,7,7,7,0,2,2,2,5,5,0,2023-12-22 17:30:00,0
5281,5282,5282,5282,2025,24,296,24,145,2025,151,24,134,123,121,24,24,296,151,28,28,1,24,4,4,4,4,3,4,2,2,2,11,11,1,2023-12-22 17:32:00,0
5189,5189,5189,5189,2006,24,255,24,144,2006,111,24,131,120,117,24,24,255,111,28,28,1,24,4,4,4,4,4,6,2,2,2,11,11,0,2023-12-22 17:34:00,0
5234,5233,5233,5233,2032,24,243,24,149,2032,94,24,128,120,119,24,24,243,94,31,31,4,24,7,7,7,7,6,2,2,2,2,8,8,1,2023-12-22 17:36:00,0
5245,5246,5246,5246,2019,24,271,24,147,2019,124,24,134,122,119,24,24,271,124,30,30,0,24,5,4,4,4,4,6,2,2,2,12,12,0,2023-12-22 17:38:00,3
5297,5296,5296,5296,2027,24,304,24,145,2027,159,24,137,121,118,24,23,304,159,28,28,4,24,4,4,4,4,4,6,2,2,2,16,16,0,2023-12-22 17:40:00,0
5243,5242,5242,5242,2011,23,291,23,144,2011,147,23,133,122,118,23,24,291,147,27,27,0,23,3,3,3,3,3,8,2,2,2,11,11,0,2023-12-22 17:42:00,0
5228,5231,5230,5230,2016,24,270,24,148,2016,122,24,126,118,118,24,24,270,122,32,32,0,24,8,8,8,8,8,0,2,2,2,8,8,0,2023-12-22 17:44:00,0
5261,5261,5261,5261,2035,23,265,23,145,2035,120,23,129,119,119,23,23,265,120,27,27,7,23,3,3,3,3,3,0,2,2,2,10,10,0,2023-12-22 17:46:00,0
5238,5237,5237,5237,2026,24,257,24,145,2026,112,24,127,119,118,24,24,257,112,28,28,2,24,4,4,4,4,3,2,2,2,2,8,8,1,2023-12-22 17:48:00,0
5255,5257,5256,5256,2027,24,268,24,150,2027,118,24,137,124,120,24,24,268,118,32,32,1,24,8,8,8,8,8,8,2,2,2,13,13,0,2023-12-22 17:50:00,0
5236,5236,5236,5236,2019,24,271,24,143,2019,128,24,128,121,118,24,24,271,128,27,27,3,24,3,3,3,3,3,6,2,2,2,7,7,0,2023-12-22 17:52:00,0
5230,5229,5229,5229,2027,24,249,24,146,2027,103,24,126,122,118,24,24,249,103,28,28,0,24,4,4,4,4,3,8,2,2,2,4,4,1,2023-12-22 17:54:00,0
5224,5228,5224,5224,2022,24,248,24,145,2022,103,24,131,122,119,24,24,248,103,28,28,0,24,4,4,4,4,4,6,2,2,2,9,9,0,2023-12-22 17:56:00,0
5185,5186,5186,5186,1994,24,281,24,146,1994,135,24,131,120,117,24,24,281,135,31,31,4,24,7,7,7,7,6,6,2,2,2,11,11,1,2023-12-22 17:58:00,0
5231,5300,5228,5228,2013,24,278,24,145,2013,133,24,129,122,118,24,24,278,133,28,28,3,24,4,4,4,4,4,8,2,2,2,7,7,0,2023-12-22 18:00:00,0
5145,5148,5148,5148,1984,23,541,23,145,1984,396,23,127,119,118,23,23,541,396,28,28,0,23,4,4,4,4,4,2,2,2,2,8,8,0,2023-12-22 18:02:00,0
5253,5271,5252,5252,2025,24,278,24,145,2025,133,24,129,121,118,24,24,278,133,28,28,3,24,4,4,4,4,3,6,2,2,2,8,8,1,2023-12-22 18:04:00,0
5261,5263,5262,5262,2027,24,285,24,149,2027,136,24,127,122,118,24,24,285,136,31,31,5,24,7,7,7,7,7,8,2,2,2,5,5,0,2023-12-22 18:06:00,0
5246,5248,5246,5246,2023,23,262,23,144,2023,118,23,135,121,119,23,23,262,118,27,27,0,23,3,3,3,3,3,4,2,2,2,14,14,0,2023-12-22 18:08:00,0
5221,5220,5220,5220,2016,24,256,24,144,2016,112,24,133,121,117,24,24,256,112,28,28,0,24,4,4,4,4,3,8,2,2,2,12,12,1,2023-12-22 18:10:00,0
5212,5213,5213,5213,2021,24,238,24,146,2021,92,24,130,122,118,24,24,238,92,28,28,8,24,4,4,4,4,4,8,2,2,2,8,8,0,2023-12-22 18:12:00,0
5239,5239,5239,5239,2028,24,262,24,148,2028,114,24,125,119,119,24,24,262,114,31,31,0,24,7,7,7,7,7,0,2,2,2,6,6,0,2023-12-22 18:14:00,0
5236,5236,5236,5236,2026,24,256,24,145,2026,111,24,128,122,118,24,24,256,111,28,28,4,24,4,4,4,4,4,8,2,2,2,6,6,0,2023-12-22 18:16:00,0
5237,5236,5236,5236,2021,24,263,24,145,2021,118,24,131,122,118,24,24,263,118,28,28,0,24,4,4,4,4,4,8,2,2,2,9,9,0,2023-12-22 18:18:00,0
5167,5167,5167,5167,1998,24,246,24,144,1998,102,24,126,121,117,24,24,246,102,28,28,0,24,4,4,4,4,3,8,2,2,2,5,5,1,2023-12-22 18:20:00,0
5227,5227,5227,5227,2012,24,263,24,148,2012,115,24,139,123,119,24,24,263,115,31,31,4,24,7,7,7,7,7,8,2,2,2,16,16,0,2023-12-22 18:22:00,0
5228,5228,5228,5228,2021,24,255,24,144,2021,111,24,127,119,118,24,24,255,111,27,27,0,24,3,3,3,3,3,2,2,2,2,8,8,0,2023-12-22 18:24:00,0
5222,5221,5221,5221,2020,23,250,23,145,2020,105,23,131,122,119,23,23,250,105,28,28,5,23,4,4,4,4,3,6,2,2,2,9,9,1,2023-12-22 18:26:00,0
5252,5254,5253,5253,2033,24,258,24,145,2033,113,24,128,120,118,24,24,258,113,28,28,0,24,4,4,4,4,4,4,2,2,2,8,8,0,2023-12-22 18:28:00,0
5229,5229,5229,5229,2021,24,258,24,148,2021,110,24,132,119,119,24,24,258,110,31,31,8,24,7,7,7,7,7,0,2,2,2,13,13,0,2023-12-22 18:30:00,0
5214,5215,5215,5215,2031,24,222,24,146,2031,76,24,131,122,120,24,24,222,76,28,28,2,24,4,4,4,4,4,4,2,2,2,9,9,0,2023-12-22 18:32:00,0
5208,5209,5207,5207,2027,23,231,23,145,2027,86,23,126,120,118,23,23,231,86,28,28,11,23,4,4,4,4,4,4,2,2,2,6,6,0,2023-12-22 18:34:00,0
5232,5232,5232,5232,2033,24,241,24,148,2033,93,24,130,123,119,24,24,241,93,31,31,0,24,7,7,7,7,6,8,2,2,2,7,7,1,2023-12-22 18:36:00,0
5241,5242,5242,5242,2029,24,252,24,146,2029,106,24,129,123,118,24,24,252,106,28,28,4,24,4,4,4,4,4,10,2,2,2,6,6,0,2023-12-22 18:38:00,0
5225,5225,5225,5225,2017,24,243,24,144,2017,99,24,139,122,119,24,24,243,99,27,27,0,24,3,3,3,3,3,6,2,2,2,17,17,0,2023-12-22 18:40:00,0
5267,5266,5266,5266,2020,24,294,24,145,2020,149,24,139,126,118,24,24,294,149,28,28,0,24,4,4,4,4,3,16,2,2,2,13,13,1,2023-12-22 18:42:00,0
5240,5239,5239,5239,2016,24,285,24,148,2016,137,24,130,119,117,24,24,285,137,31,31,0,24,8,8,8,8,8,4,2,2,2,11,11,0,2023-12-22 18:44:00,0
5233,5234,5234,5234,2018,24,266,24,143,2018,123,24,127,118,118,24,24,266,123,27,27,0,24,3,3,3,3,3,0,2,2,2,9,9,0,2023-12-22 18:46:00,0
5294,5295,5295,5295,2037,24,288,24,146,2037,142,24,135,122,119,24,24,288,142,28,28,5,24,4,4,4,4,4,6,2,2,2,13,13,0,2023-12-22 18:48:00,0
5272,5270,5270,5270,2034,24,271,24,146,2034,125,24,131,121,120,24,24,271,125,28,28,0,24,4,4,4,4,4,2,2,2,2,10,10,0,2023-12-22 18:50:00,0
5261,5262,5262,5262,2026,24,282,24,149,2026,133,24,128,121,118,24,24,282,133,32,32,2,24,8,8,8,8,8,6,2,2,2,7,7,0,2023-12-22 18:52:00,0
5230,5271,5230,5230,2022,23,253,23,144,2022,109,23,133,122,119,23,23,253,109,27,27,0,23,3,3,3,3,3,6,2,2,2,11,11,0,2023-12-22 18:54:00,0
5223,5224,5224,5224,2019,24,252,24,145,2019,107,24,129,120,118,24,24,252,107,28,28,0,24,4,4,4,4,4,4,2,2,2,9,9,0,2023-12-22 18:56:00,0
5248,5248,5248,5248,2021,24,271,24,145,2021,126,24,133,122,118,24,24,271,126,28,28,2,24,4,4,4,4,4,8,2,2,2,11,11,0,2023-12-22 18:58:00,0
5237,5237,5236,5236,2017,23,274,23,148,2017,126,23,124,120,118,23,23,274,126,31,31,0,23,7,7,7,7,6,4,2,2,2,4,4,1,2023-12-22 19:00:00,0
5203,5201,5203,5203,2008,24,445,24,145,2008,300,24,136,123,118,24,24,445,300,28,28,2,24,4,4,4,4,4,10,2,2,2,13,13,0,2023-12-22 19:02:00,0
5231,5232,5232,5232,2017,24,263,24,145,2017,118,24,133,123,118,24,24,263,118,27,27,3,24,3,3,3,3,3,10,2,2,2,10,10,0,2023-12-22 19:04:00,2
5244,5243,5243,5243,2023,24,268,24,151,2023,117,24,133,123,118,24,24,268,117,34,34,0,24,7,4,4,4,3,10,2,2,2,10,10,1,2023-12-22 19:06:00,9
5196,5197,5197,5197,2004,24,337,24,221,2004,116,24,135,124,118,24,24,337,116,105,105,2,24,45,8,8,8,8,12,2,2,2,11,11,0,2023-12-22 19:08:00,109
5231,5231,5231,5231,2028,24,301,24,198,2028,103,24,128,123,119,24,24,301,103,81,81,0,24,30,3,3,3,3,8,2,2,2,5,5,0,2023-12-22 19:10:00,81
5230,5250,5229,5229,2024,24,247,24,146,2024,101,24,128,121,118,24,24,247,101,28,28,0,24,4,4,4,4,4,6,2,2,2,7,7,0,2023-12-22 19:12:00,0
5254,5254,5254,5254,2033,24,336,24,217,2033,119,24,128,122,118,24,24,336,119,100,100,0,24,40,4,4,4,4,8,2,2,2,6,6,0,2023-12-22 19:14:00,108
5211,5212,5212,5212,2016,24,249,24,148,2016,101,24,127,121,118,24,24,249,101,31,31,1,24,7,7,7,7,6,6,2,2,2,6,6,1,2023-12-22 19:16:00,0
5244,5264,5244,5244,2024,23,262,23,145,2024,117,23,133,121,118,23,23,262,117,28,28,4,23,4,4,4,4,4,6,2,2,2,12,12,0,2023-12-22 19:18:00,0
5242,5241,5241,5241,2015,24,281,24,145,2015,136,24,124,120,119,24,24,281,136,28,28,0,24,4,4,4,4,3,2,2,2,2,4,4,1,2023-12-22 19:20:00,0
5207,5207,5207,5207,2015,24,350,24,148,2015,202,24,128,123,119,24,24,350,202,31,31,0,24,7,7,7,7,7,8,2,2,2,5,5,0,2023-12-22 19:22:00,0
5246,5246,5246,5246,2027,23,259,23,145,2027,114,23,138,124,119,23,23,259,114,28,28,2,23,4,4,4,4,4,10,2,2,2,14,14,0,2023-12-22 19:24:00,0
5228,5229,5229,5229,2019,24,250,24,144,2019,106,24,132,122,118,24,24,250,106,27,27,0,24,3,3,3,3,3,8,2,2,2,10,10,0,2023-12-22 19:26:00,0
5246,5245,5245,5245,2029,24,258,24,145,2029,113,24,130,121,119,24,24,258,113,28,28,3,24,4,4,4,4,4,4,2,2,2,9,9,0,2023-12-22 19:28:00,0
5231,5232,5232,5232,2025,24,391,24,283,2025,108,24,127,119,118,24,24,391,108,165,165,1,24,74,7,7,7,7,2,2,2,2,8,8,0,2023-12-22 19:30:00,201
5214,5214,5214,5214,2018,24,272,24,150,2018,122,24,126,120,117,24,24,272,122,34,34,0,24,7,4,4,4,3,6,2,2,2,6,6,1,2023-12-22 19:32:00,9
5239,5238,5238,5238,2016,24,267,24,145,2016,122,24,135,124,119,24,24,267,122,28,28,4,24,4,4,4,4,4,10,2,2,2,11,11,0,2023-12-22 19:34:00,0
5214,5215,5215,5215,2023,24,240,24,145,2023,95,24,128,122,119,24,24,240,95,28,28,0,24,4,4,4,4,3,6,2,2,2,6,6,1,2023-12-22 19:36:00,0
5259,5259,5259,5259,2037,24,256,24,149,2037,107,24,132,124,120,24,24,256,107,31,31,0,24,7,7,7,7,7,8,2,2,2,8,8,0,2023-12-22 19:38:00,0
5260,5258,5258,5258,2030,24,314,24,193,2030,121,24,132,121,118,24,24,314,121,75,75,4,24,27,4,4,4,4,6,2,2,2,11,11,0,2023-12-22 19:40:00,71
5252,5254,5254,5254,2016,24,335,24,196,2016,139,24,131,123,119,24,24,335,139,79,79,0,24,29,3,3,3,3,8,2,2,2,8,8,0,2023-12-22 19:42:00,78
5277,5276,5276,5276,2035,23,454,23,328,2035,126,23,136,124,119,23,23,454,126,210,210,0,23,95,4,4,4,4,10,2,2,2,12,12,0,2023-12-22 19:44:00,273
5257,5257,5257,5257,2020,24,288,24,148,2020,140,24,129,121,118,24,24,288,140,31,31,0,24,7,7,7,7,7,6,2,2,2,8,8,0,2023-12-22 19:46:00,0
5212,5232,5213,5213,2018,24,245,24,145,2018,100,24,129,120,118,24,24,245,100,28,28,1,24,4,4,4,4,3,4,2,2,2,9,9,1,2023-12-22 19:48:00,0
5271,5270,5270,5270,2042,23,255,23,146,2042,109,23,130,121,119,23,23,255,109,28,28,4,23,4,4,4,4,4,4,2,2,2,9,9,0,2023-12-22 19:50:00,0
5256,5256,5256,5256,2026,24,372,24,145,2026,227,24,132,122,118,24,24,372,227,28,28,0,24,4,4,4,4,4,8,2,2,2,10,10,0,2023-12-22 19:52:00,0
5237,5237,5238,5238,2022,24,264,24,148,2022,116,24,133,123,118,24,24,264,116,31,31,2,24,7,7,7,7,7,10,2,2,2,10,10,0,2023-12-22 19:54:00,0
5178,5179,5178,5178,2002,24,250,24,144,2002,106,24,125,119,117,24,24,250,106,28,28,0,24,4,4,4,4,4,4,2,2,2,6,6,0,2023-12-22 19:56:00,0
5256,5255,5255,5255,2022,24,380,24,145,2022,235,24,129,124,119,24,24,380,235,28,28,0,24,4,4,4,4,4,10,2,2,2,5,5,0,2023-12-22 19:58:00,0
5263,5264,5264,5264,2025,24,277,24,145,2025,132,24,132,125,119,24,24,277,132,28,28,4,24,4,4,4,4,3,12,2,2,2,7,7,1,2023-12-22 20:00:00,0
5228,5227,5228,5228,2011,24,378,24,148,2011,230,24,130,122,119,24,24,378,230,31,31,0,24,7,7,7,7,7,6,2,2,2,8,8,0,2023-12-22 20:02:00,0
5252,5252,5252,5252,2026,24,266,24,144,2026,122,24,131,122,118,24,24,266,122,27,27,3,24,3,3,3,3,3,8,2,2,2,9,9,0,2023-12-22 20:04:00,0
5251,5251,5251,5251,2027,24,263,24,145,2027,118,24,133,120,118,24,24,263,118,28,28,1,24,4,4,4,4,3,4,2,2,2,13,13,1,2023-12-22 20:06:00,0
5262,5260,5260,5260,2029,24,272,24,149,2029,123,24,129,124,119,24,24,272,123,31,31,0,24,7,7,7,7,7,10,2,2,2,5,5,0,2023-12-22 20:08:00,0
5259,5260,5260,5260,2019,23,280,23,144,2019,136,23,138,122,118,23,23,280,136,28,28,4,23,4,4,4,4,4,8,2,2,2,16,16,0,2023-12-22 20:10:00,0
5220,5220,5220,5220,2019,24,258,24,145,2019,113,24,126,122,118,24,24,258,113,28,28,0,24,4,4,4,4,4,8,2,2,2,4,4,0,2023-12-22 20:12:00,0
5253,5252,5252,5252,2027,24,262,24,146,2027,116,24,131,119,119,24,24,262,116,28,28,0,24,4,4,4,4,4,0,2,2,2,12,12,0,2023-12-22 20:14:00,0
5243,5245,5245,5245,2033,23,257,23,148,2033,109,23,126,120,118,23,23,257,109,31,31,4,23,7,7,7,7,6,4,2,2,2,6,6,1,2023-12-22 20:16:00,0
5196,5196,5196,5196,2015,24,238,24,145,2015,93,24,130,120,118,24,24,238,93,28,28,0,24,4,4,4,4,4,4,2,2,2,10,10,0,2023-12-22 20:18:00,0
5233,5233,5233,5233,2024,24,251,24,144,2024,107,24,132,121,118,24,24,251,107,27,27,4,24,3,3,3,3,3,6,2,2,2,11,11,0,2023-12-22 20:20:00,0
5198,5199,5198,5198,2007,24,359,24,145,2007,214,24,126,119,118,24,24,359,214,28,28,0,24,4,4,4,4,3,2,2,2,2,7,7,1,2023-12-22 20:22:00,0
5254,5254,5254,5254,2025,24,267,24,149,2025,118,24,135,123,118,24,24,267,118,32,32,0,24,8,8,8,8,8,10,2,2,2,12,12,0,2023-12-22 20:24:00,0
5236,5236,5236,5236,2029,24,249,24,144,2029,105,24,128,120,118,24,24,249,105,27,27,4,24,3,3,3,3,3,4,2,2,2,8,8,0,2023-12-22 20:26:00,0
5245,5244,5244,5244,2029,24,256,24,146,2029,110,24,130,121,118,24,24,256,110,28,28,0,24,4,4,4,4,4,6,2,2,2,9,9,0,2023-12-22 20:28:00,0
5252,5253,5253,5253,2032,24,252,24,145,2032,107,24,134,122,119,24,24,252,107,28,28,2,24,4,4,4,4,4,6,2,2,2,12,12,0,2023-12-22 20:30:00,0
5219,5219,5219,5219,2014,24,259,24,148,2014,111,24,132,121,118,24,24,259,111,31,31,0,24,7,7,7,7,6,6,2,2,2,11,11,1,2023-12-22 20:32:00,0
5249,5248,5248,5248,2022,23,268,23,145,2022,123,23,135,122,118,23,23,268,123,28,28,0,23,4,4,4,4,4,8,2,2,2,13,13,0,2023-12-22 20:34:00,0
5248,5271,5249,5249,2022,24,267,24,145,2022,122,24,134,123,119,24,24,267,122,28,28,4,24,4,4,4,4,3,8,2,2,2,11,11,1,2023-12-22 20:36:00,0
5236,5236,5236,5236,2021,24,263,24,144,2021,119,24,127,122,118,24,24,263,119,27,27,0,24,3,3,3,3,3,8,2,2,2,5,5,0,2023-12-22 20:38:00,0
5236,5236,5236,5236,2028,24,253,24,150,2028,103,24,126,120,118,24,24,253,103,32,32,0,24,8,8,8,8,8,4,2,2,2,6,6,0,2023-12-22 20:40:00,0
5211,5211,5211,5211,2006,23,379,23,143,2006,236,23,128,125,119,23,23,379,236,27,27,2,23,3,3,3,3,3,12,2,2,2,3,3,0,2023-12-22 20:42:00,0
5294,5294,5294,5294,2035,24,293,24,146,2035,147,24,131,123,120,24,24,293,147,28,28,0,24,4,4,4,4,4,6,2,2,2,8,8,0,2023-12-22 20:44:00,0
5253,5252,5252,5252,2030,24,260,24,145,2030,115,24,132,120,118,24,24,260,115,28,28,4,24,4,4,4,4,4,4,2,2,2,12,12,0,2023-12-22 20:46:00,0
5264,5265,5265,5265,2030,24,274,24,149,2030,125,24,130,120,118,24,24,274,125,31,31,0,24,7,7,7,7,6,4,2,2,2,10,10,1,2023-12-22 20:48:00,0
5233,5232,5232,5232,2028,24,245,24,145,2028,100,24,130,121,119,24,24,245,100,28,28,0,24,4,4,4,4,4,4,2,2,2,9,9,0,2023-12-22 20:50:00,0
5295,5296,5296,5296,2024,24,310,24,145,2024,165,24,136,121,118,24,24,310,165,28,28,2,24,4,4,4,4,4,6,2,2,2,15,15,0,2023-12-22 20:52:00,0
5206,5206,5206,5206,2015,24,249,24,148,2015,101,24,126,120,119,24,24,249,101,31,31,0,24,7,7,7,7,7,2,2,2,2,6,6,0,2023-12-22 20:54:00,0
5265,5264,5264,5264,2037,24,260,24,146,2037,114,24,130,121,118,24,24,260,114,28,28,0,24,4,4,4,4,4,6,2,2,2,9,9,0,2023-12-22 20:56:00,0
5260,5261,5261,5261,2036,24,259,24,145,2036,114,24,132,120,120,24,24,259,114,28,28,0,24,4,4,4,4,4,0,2,2,2,12,12,0,2023-12-22 20:58:00,0
5261,5261,5261,5261,2029,23,267,23,146,2029,121,23,137,121,119,23,23,267,121,28,28,0,23,4,4,4,4,3,4,2,2,2,16,16,1,2023-12-22 21:00:00,0
5248,5247,5247,5247,2013,24,688,24,148,2013,540,24,132,124,118,24,24,688,540,31,31,5,24,7,7,7,7,7,12,2,2,2,8,8,0,2023-12-22 21:02:00,0
5218,5219,5219,5219,2015,24,270,24,143,2015,127,24,126,119,118,24,24,270,127,27,27,0,24,3,3,3,3,3,2,2,2,2,7,7,0,2023-12-22 21:04:00,0
5242,5241,5241,5241,2019,24,270,24,145,2019,125,24,134,120,117,24,24,270,125,28,28,0,24,4,4,4,4,3,6,2,2,2,14,14,1,2023-12-22 21:06:00,0
5251,5250,5250,5250,2028,23,261,23,145,2028,116,23,130,120,119,23,23,261,116,28,28,4,23,4,4,4,4,4,2,2,2,2,10,10,0,2023-12-22 21:08:00,0
5252,5254,5254,5254,2031,24,262,24,149,2031,113,24,131,121,118,24,24,262,113,31,31,0,24,7,7,7,7,7,6,2,2,2,10,10,0,2023-12-22 21:10:00,0
5276,5275,5275,5275,2026,24,286,24,145,2026,141,24,133,121,118,24,24,286,141,28,28,2,24,4,4,4,4,4,6,2,2,2,12,12,0,2023-12-22 21:12:00,0
5226,5226,5226,5226,2022,24,256,24,145,2022,111,24,124,121,118,24,24,256,111,28,28,0,24,4,4,4,4,4,6,2,2,2,3,3,0,2023-12-22 21:14:00,0
5223,5223,5223,5223,2020,24,246,24,145,2020,101,24,132,123,120,24,24,246,101,28,28,1,24,4,4,4,4,3,6,2,2,2,9,9,1,2023-12-22 21:16:00,0
5251,5251,5251,5251,2028,24,367,24,149,2028,218,24,131,122,118,24,24,367,218,31,31,4,24,7,7,7,7,7,8,2,2,2,9,9,0,2023-12-22 21:18:00,0
5228,5229,5228,5228,2025,24,248,24,144,2025,104,24,129,120,119,24,24,248,104,27,27,0,24,3,3,3,3,3,2,2,2,2,9,9,0,2023-12-22 21:20:00,0
5208,5206,5206,5206,2010,24,254,24,144,2010,110,24,130,122,118,24,24,254,110,28,28,4,24,4,4,4,4,3,8,2,2,2,8,8,1,2023-12-22 21:22:00,0
5214,5215,5215,5215,2020,23,250,23,149,2020,101,23,124,119,118,23,23,250,101,32,32,0,23,8,8,8,8,8,2,2,2,2,5,5,0,2023-12-22 21:24:00,0
5227,5229,5229,5229,2014,24,268,24,144,2014,124,24,129,120,118,24,24,268,124,27,27,0,24,3,3,3,3,3,4,2,2,2,9,9,0,2023-12-22 21:26:00,0
5164,5164,5164,5164,2004,24,237,24,143,2004,94,24,123,117,117,24,24,237,94,27,27,2,24,4,4,4,4,4,0,2,2,2,6,6,0,2023-12-22 21:28:00,0
5224,5224,5224,5224,2023,24,247,24,145,2023,102,24,128,119,119,24,24,247,102,28,28,0,24,4,4,4,4,4,0,2,2,2,9,9,0,2023-12-22 21:30:00,0
5252,5253,5252,5252,2022,23,273,23,148,2022,125,23,132,121,119,23,23,273,125,31,31,0,23,7,7,7,7,6,4,2,2,2,11,11,1,2023-12-22 21:32:00,0
5250,5249,5249,5249,2025,24,265,24,145,2025,120,24,130,122,118,24,24,265,120,28,28,0,24,4,4,4,4,4,8,2,2,2,8,8,0,2023-12-22 21:34:00,0
5238,5238,5238,5238,2029,24,253,24,145,2029,108,24,122,119,118,24,24,253,108,27,27,1,24,3,3,3,3,3,2,2,2,2,3,3,0,2023-12-22 21:36:00,0
5282,5282,5282,5282,2042,24,374,24,146,2042,228,24,128,121,119,24,24,374,228,28,28,0,24,4,4,4,4,3,4,2,2,2,7,7,1,2023-12-22 21:38:00,0
5245,5245,5245,5245,2037,24,253,24,151,2037,102,24,124,121,118,24,24,253,102,33,33,0,24,8,8,8,8,8,6,2,2,2,3,3,0,2023-12-22 21:40:00,0
5249,5249,5249,5249,2022,24,370,24,144,2022,226,24,129,121,119,24,24,370,226,27,27,1,24,3,3,3,3,3,4,2,2,2,8,8,0,2023-12-22 21:42:00,0
5244,5245,5245,5245,2024,24,271,24,145,2024,126,24,129,122,118,24,24,271,126,28,28,1,24,4,4,4,4,4,8,2,2,2,7,7,0,2023-12-22 21:44:00,0
5258,5258,5258,5258,2027,24,271,24,145,2027,126,24,128,120,118,24,24,271,126,28,28,0,24,4,4,4,4,4,4,2,2,2,8,8,0,2023-12-22 21:46:00,0
5221,5221,5221,5221,2018,24,249,24,148,2018,101,24,133,120,118,24,24,249,101,31,31,4,24,7,7,7,7,6,4,2,2,2,13,13,1,2023-12-22 21:48:00,0
5240,5240,5240,5240,2023,24,260,24,145,2023,115,24,129,120,119,24,24,260,115,28,28,2,24,4,4,4,4,4,2,2,2,2,9,9,0,2023-12-22 21:50:00,0
5215,5215,5215,5215,2015,23,264,23,144,2015,120,23,128,121,118,23,23,264,120,27,27,0,23,4,4,4,4,4,6,2,2,2,7,7,0,2023-12-22 21:52:00,0
5232,5232,5232,5232,2017,24,263,24,145,2017,118,24,130,122,118,24,24,263,118,28,28,4,24,4,4,4,4,4,8,2,2,2,8,8,0,2023-12-22 21:54:00,0
5208,5208,5208,5208,2019,24,267,24,147,2019,120,24,132,120,119,24,24,267,120,31,31,0,24,7,7,7,7,7,2,2,2,2,12,12,0,2023-12-22 21:56:00,1
5121,5121,5121,5121,2020,23,264,23,145,2020,119,23,132,122,118,23,23,264,119,28,28,2,23,4,4,4,4,4,8,2,2,2,10,10,0,2023-12-22 21:58:00,0
5139,5139,5139,5139,2028,24,267,24,146,2028,121,24,135,121,119,24,24,267,121,28,28,0,24,4,4,4,4,3,4,2,2,2,14,14,1,2023-12-22 22:00:00,0
5108,5130,5108,5108,2009,24,573,24,148,2009,425,24,132,120,117,24,24,573,425,31,31,0,24,7,7,7,7,7,6,2,2,2,12,12,0,2023-12-22 22:02:00,0
