get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,no need or no have tags,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,ClientEnvHandler is <:*:>,<:GIN:>,superiorAndDeputy empty,approve callback start,Response=<:MAP:>,message,approve status error,svc.ApproveCallback failed,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,timestamp,unknown
10549,10549,10549,10549,4093,117,381,330,117,117,325,325,315,117,117,117,51,4093,117,51,381,27,27,8,3,3,3,2,3,2,2,2,2023-11-12 14:50:00,3
10476,10476,10476,10476,4070,125,364,325,125,125,305,305,302,125,125,125,39,4070,125,39,364,27,27,3,3,3,3,3,3,2,2,2,2023-11-12 14:52:00,0
10509,10509,10509,10509,4084,110,385,336,110,110,308,308,300,110,110,110,49,4084,110,49,385,29,29,8,5,5,5,5,5,2,2,2,2023-11-12 14:54:00,0
10506,10506,10506,10506,4081,117,368,328,117,117,318,318,307,117,117,117,40,4081,117,40,368,27,27,11,3,3,3,3,3,2,2,2,2023-11-12 14:56:00,0
10509,10509,10509,10511,4065,122,382,338,122,122,319,319,309,122,122,122,44,4065,122,44,382,26,26,8,2,2,2,2,2,2,2,2,2023-11-12 14:58:00,2
10487,10487,10487,10486,4069,112,373,325,112,112,323,323,317,112,112,112,48,4069,112,48,373,27,27,6,3,3,3,3,3,2,2,2,2023-11-12 15:00:00,0
10472,10472,10472,10471,4052,117,477,330,117,117,315,315,307,117,117,117,147,4052,117,147,477,29,29,8,5,5,5,5,5,2,2,2,2023-11-12 15:02:00,1
10428,10428,10428,10429,4047,122,386,328,122,122,299,299,290,122,122,122,58,4047,122,58,386,27,27,8,3,3,3,3,3,2,2,2,2023-11-12 15:04:00,1
10551,10551,10551,10550,4102,118,375,333,118,118,312,312,302,118,118,118,42,4102,118,42,375,26,26,10,2,2,2,2,2,2,2,2,2023-11-12 15:06:00,0
10477,10477,10477,10478,4066,114,457,317,114,114,326,326,318,114,114,114,140,4066,114,140,457,27,27,8,3,3,3,2,3,2,2,2,2023-11-12 15:08:00,3
10505,10505,10505,10505,4072,114,382,338,114,114,306,306,300,114,114,114,44,4072,114,44,382,29,29,6,5,5,5,5,5,2,2,2,2023-11-12 15:10:00,0
10532,10532,10532,10531,4082,125,377,326,125,125,311,311,306,125,125,125,51,4082,125,51,377,27,27,5,3,3,3,2,3,2,2,2,2023-11-12 15:12:00,1
10565,10565,10565,10569,4099,124,387,326,124,124,314,314,298,124,124,124,61,4099,124,61,387,27,27,16,3,3,3,3,3,2,2,2,2023-11-12 15:14:00,0
10557,10557,10557,10554,4085,123,398,342,123,123,306,306,298,123,123,123,56,4085,123,56,398,29,29,8,5,5,5,5,5,2,2,2,2023-11-12 15:16:00,0
10539,10539,10539,10540,4082,119,397,341,119,119,314,314,306,119,119,119,56,4082,119,56,397,27,27,8,3,3,3,3,3,2,2,2,2023-11-12 15:18:00,2
10513,10513,10513,10511,4080,120,380,332,120,120,314,314,304,120,120,120,48,4080,120,48,380,26,26,10,2,2,2,2,2,2,2,2,2023-11-12 15:20:00,0
10482,10482,10482,10482,4060,113,373,327,113,113,320,320,309,113,113,113,46,4060,113,46,373,27,27,11,3,3,3,3,3,2,2,2,2023-11-12 15:22:00,2
10509,10509,10509,10511,4081,109,376,333,109,109,325,325,315,109,109,109,43,4081,109,43,376,29,29,8,5,5,5,5,5,2,2,2,2023-11-12 15:24:00,2
10468,10468,10468,10466,4060,114,367,319,114,114,318,318,308,114,114,114,48,4060,114,48,367,27,27,10,3,3,3,3,3,2,2,2,2023-11-12 15:26:00,2
10443,10443,10443,10443,4049,124,373,331,124,124,312,312,307,124,124,124,42,4049,124,42,373,26,26,5,2,2,2,2,2,2,2,2,2023-11-12 15:28:00,0
10539,10539,10539,10539,4085,121,392,330,121,121,309,309,303,121,121,121,62,4085,121,62,392,27,27,6,3,3,3,2,3,2,2,2,2023-11-12 15:30:00,1
10514,10514,10514,10515,4086,118,384,336,118,118,314,314,299,118,118,118,48,4086,118,48,384,29,29,15,5,5,5,5,5,2,2,2,2023-11-12 15:32:00,0
10504,10504,10504,10504,4075,124,383,334,124,124,313,313,308,124,124,124,49,4075,124,49,383,27,27,5,3,3,3,2,3,2,2,2,2023-11-12 15:34:00,1
10527,10527,10527,10527,4095,110,374,331,110,110,324,324,310,110,110,110,43,4095,110,43,374,27,27,14,3,3,3,3,3,2,2,2,2023-11-12 15:36:00,0
10521,10521,10521,10520,4085,112,476,340,112,112,307,307,303,112,112,112,136,4085,112,136,476,29,29,3,5,5,5,5,5,2,2,2,2023-11-12 15:38:00,1
10467,10467,10467,10467,4067,117,369,323,117,117,313,313,301,117,117,117,46,4067,117,46,369,27,27,12,3,3,3,3,3,2,2,2,2023-11-12 15:40:00,0
10471,10471,10471,10473,4055,120,366,326,120,120,326,326,311,120,120,120,40,4055,120,40,366,26,26,15,2,2,2,2,2,2,2,2,2023-11-12 15:42:00,0
10487,10487,10487,10486,4075,108,367,329,108,108,310,310,305,108,108,108,38,4075,108,38,367,27,27,5,3,3,3,3,3,2,2,2,2023-11-12 15:44:00,0
10524,10524,10524,10526,4086,111,385,338,111,111,315,315,301,111,111,111,47,4086,111,47,385,29,29,13,5,5,5,5,5,2,2,2,2023-11-12 15:46:00,1
10518,10518,10518,10515,4085,128,373,329,128,128,304,304,301,128,128,128,44,4085,128,44,373,27,27,3,3,3,3,3,3,2,2,2,2023-11-12 15:48:00,0
10263,10263,10263,10263,4004,84,354,308,84,84,284,284,277,84,84,84,46,4004,84,46,354,26,26,7,2,2,2,2,2,2,2,2,2023-11-12 15:50:00,0
10390,10390,10390,10390,4099,48,318,264,48,48,248,248,238,48,48,48,54,4099,48,54,318,27,27,10,3,3,3,2,3,2,2,2,2023-11-12 15:52:00,1
10229,10229,10229,10229,4034,48,304,263,48,48,238,238,234,48,48,48,41,4034,48,41,304,29,29,4,5,5,5,5,5,2,2,2,2023-11-12 15:54:00,0
10390,10390,10390,10390,4107,48,302,263,48,48,251,251,238,48,48,48,39,4107,48,39,302,27,27,12,3,3,3,2,3,2,2,2,2023-11-12 15:56:00,4
10306,10306,10306,10306,4065,48,300,262,48,48,243,243,238,48,48,48,38,4065,48,38,300,27,27,5,3,3,3,3,3,2,2,2,2023-11-12 15:58:00,0
10349,10349,10349,10351,4077,48,320,265,48,48,246,246,236,48,48,48,55,4077,48,55,320,29,29,10,5,5,5,5,5,2,2,2,2023-11-12 16:00:00,0
10319,10319,10319,10317,4068,48,417,262,48,48,242,242,237,48,48,48,155,4068,48,155,417,27,27,5,3,3,3,3,3,2,2,2,2023-11-12 16:02:00,1
10397,10397,10397,10397,4107,48,312,263,48,48,252,252,238,48,48,48,49,4107,48,49,312,26,26,14,2,2,2,2,2,2,2,2,2023-11-12 16:04:00,0
10360,10360,10360,10361,4090,48,302,263,48,48,248,248,237,48,48,48,39,4090,48,39,302,27,27,11,3,3,3,3,3,2,2,2,2023-11-12 16:06:00,0
10338,10338,10338,10339,4078,48,309,265,48,48,246,246,237,48,48,48,44,4078,48,44,309,29,29,9,5,5,5,5,5,2,2,2,2023-11-12 16:08:00,0
10370,10370,10370,10368,4092,48,306,263,48,48,250,250,238,48,48,48,43,4092,48,43,306,27,27,12,3,3,3,3,3,2,2,2,2023-11-12 16:10:00,0
10359,10359,10358,10359,4085,48,311,263,48,48,249,249,236,48,48,48,48,4085,48,48,311,26,26,11,2,2,2,2,2,2,2,2,2023-11-12 16:12:00,2
10356,10356,10357,10356,4080,47,319,262,47,47,246,246,238,47,47,47,57,4080,47,57,319,27,27,8,3,3,3,2,3,2,2,2,2023-11-12 16:14:00,1
10400,10400,10400,10402,4099,48,323,266,48,48,251,251,237,48,48,48,57,4099,48,57,323,29,29,13,5,5,5,5,5,2,2,2,2023-11-12 16:16:00,1
10215,10215,10215,10213,4029,47,351,260,47,47,240,240,234,47,47,47,91,4029,47,40,351,27,27,6,3,4,4,2,3,2,2,2,2023-11-12 16:18:00,53
10352,10352,10352,10352,4091,48,302,263,48,48,244,244,238,48,48,48,39,4091,48,39,302,27,27,6,3,3,3,3,3,2,2,2,2023-11-12 16:20:00,0
10290,10290,10290,10291,4060,46,303,263,46,46,244,244,236,46,46,46,40,4060,46,40,303,29,29,8,5,5,5,5,5,2,2,2,2023-11-12 16:22:00,0
10348,10348,10348,10347,4086,48,300,263,48,48,248,248,238,48,48,48,37,4086,48,37,300,27,27,10,3,3,3,3,3,2,2,2,2023-11-12 16:24:00,0
10366,10366,10366,10366,4087,48,312,263,48,48,246,246,237,48,48,48,49,4087,48,49,312,26,26,9,2,2,2,2,2,2,2,2,2023-11-12 16:26:00,0
10351,10351,10351,10354,4084,48,316,263,48,48,245,245,237,48,48,48,53,4084,48,53,316,27,27,8,3,3,3,3,3,2,2,2,2023-11-12 16:28:00,0
10375,10375,10375,10372,4097,48,303,265,48,48,248,248,238,48,48,48,38,4097,48,38,303,29,29,8,5,5,5,5,5,2,2,2,2023-11-12 16:30:00,2
10351,10351,10351,10353,4087,48,305,263,48,48,249,249,238,48,48,48,42,4087,48,42,305,27,27,10,3,3,3,3,3,2,2,2,2023-11-12 16:32:00,1
10346,10346,10346,10346,4071,48,325,261,48,48,246,246,238,48,48,48,64,4071,48,64,325,26,26,8,2,2,2,2,2,2,2,2,2023-11-12 16:34:00,0
10338,10338,10338,10337,4075,48,312,264,48,48,246,246,236,48,48,48,48,4075,48,48,312,28,28,10,3,3,3,2,3,2,2,2,2023-11-12 16:36:00,1
10340,10340,10340,10339,4082,48,301,264,48,48,242,242,238,48,48,48,37,4082,48,37,301,29,29,4,5,5,5,5,5,2,2,2,2023-11-12 16:38:00,0
10304,10304,10304,10305,4067,48,299,263,48,48,245,245,236,48,48,48,36,4067,48,36,299,27,27,9,3,3,3,2,3,2,2,2,2023-11-12 16:40:00,1
10337,10337,10337,10336,4068,48,314,262,48,48,256,256,237,48,48,48,52,4068,48,52,314,27,27,19,3,3,3,3,3,2,2,2,2023-11-12 16:42:00,0
10320,10320,10320,10321,4084,48,300,261,48,48,244,244,236,48,48,48,39,4084,48,39,300,25,25,8,2,2,2,2,2,2,2,2,2023-11-12 16:44:00,0
10350,10350,10350,10349,4071,48,323,265,48,48,248,248,237,48,48,48,58,4071,48,58,323,30,30,11,6,6,6,6,6,2,2,2,2023-11-12 16:46:00,0
10358,10358,10358,10358,4091,48,399,263,48,48,247,247,237,48,48,48,136,4091,48,136,399,26,26,10,2,2,2,2,2,2,2,2,2023-11-12 16:48:00,0
10353,10353,10353,10354,4075,48,320,262,48,48,248,248,237,48,48,48,58,4075,48,58,320,27,27,11,3,3,3,3,3,2,2,2,2023-11-12 16:50:00,0
10326,10326,10326,10325,4069,47,315,264,47,47,248,248,236,47,47,47,51,4069,47,51,315,29,29,12,5,5,5,5,5,2,2,2,2023-11-12 16:52:00,0
10327,10327,10327,10329,4070,48,301,263,48,48,252,252,238,48,48,48,38,4070,48,38,301,27,27,13,3,3,3,3,3,2,2,2,2023-11-12 16:54:00,1
10343,10343,10343,10341,4075,47,312,261,47,47,248,248,236,47,47,47,51,4075,47,51,312,26,26,12,2,2,2,2,2,2,2,2,2023-11-12 16:56:00,0
10304,10304,10304,10304,4059,48,307,262,48,48,245,245,236,48,48,48,45,4059,48,45,307,27,27,9,3,3,3,2,3,2,2,2,2023-11-12 16:58:00,1
10355,10355,10355,10357,4086,47,311,264,47,47,247,247,237,47,47,47,47,4086,47,47,311,29,29,9,5,5,5,5,5,2,2,2,2023-11-12 17:00:00,1
10341,10341,10342,10340,4080,47,307,263,47,47,246,246,238,47,47,47,44,4080,47,44,307,27,27,8,3,3,3,2,3,2,2,2,2023-11-12 17:02:00,3
10380,10380,10381,10379,4096,48,316,264,48,48,250,250,238,48,48,48,52,4096,48,52,316,27,27,12,3,3,3,3,3,2,2,2,2023-11-12 17:04:00,0
10330,10330,10330,10330,4074,48,306,262,48,48,246,246,236,48,48,48,44,4074,48,44,306,26,26,10,2,2,2,2,2,2,2,2,2023-11-12 17:06:00,2
10254,10254,10254,10255,4047,48,302,264,48,48,242,242,235,48,48,48,38,4047,48,38,302,30,30,7,6,6,6,6,6,2,2,2,2023-11-12 17:08:00,0
10357,10357,10357,10357,4075,48,321,261,48,48,249,249,238,48,48,48,60,4075,48,60,321,26,26,10,2,2,2,2,2,2,2,2,2023-11-12 17:10:00,3
10315,10315,10315,10315,4060,48,317,261,48,48,247,247,236,48,48,48,56,4060,48,56,317,27,27,10,3,3,3,3,3,2,2,2,2023-11-12 17:12:00,1
10365,10365,10365,10364,4087,48,312,265,48,48,254,254,237,48,48,48,47,4087,48,47,312,29,29,17,5,5,5,5,5,2,2,2,2023-11-12 17:14:00,0
10345,10345,10345,10346,4084,48,297,264,48,48,249,249,237,48,48,48,33,4084,48,33,297,27,27,12,3,3,3,3,3,2,2,2,2023-11-12 17:16:00,0
10391,10391,10391,10391,4097,48,373,263,48,48,250,250,237,48,48,48,110,4097,48,59,373,27,27,13,2,3,3,2,2,2,2,2,2023-11-12 17:18:00,52
10418,10418,10418,10417,4109,48,332,265,48,48,247,247,238,48,48,48,67,4109,48,67,332,27,27,9,3,3,3,2,3,2,2,2,2023-11-12 17:20:00,1
10301,10301,10301,10301,4061,48,304,264,48,48,244,244,237,48,48,48,40,4061,48,40,304,29,29,6,5,5,5,5,5,2,2,2,2023-11-12 17:22:00,1
10372,10372,10372,10372,4096,48,307,264,48,48,246,246,238,48,48,48,43,4096,48,43,307,27,27,8,3,3,3,2,3,2,2,2,2023-11-12 17:24:00,3
10293,10293,10293,10294,4061,48,294,261,48,48,245,245,236,48,48,48,33,4061,48,33,294,27,27,9,3,3,3,3,3,2,2,2,2023-11-12 17:26:00,0
10387,10387,10387,10386,4105,48,307,264,48,48,243,243,238,48,48,48,43,4105,48,43,307,26,26,5,2,2,2,2,2,2,2,2,2023-11-12 17:28:00,0
10347,10347,10347,10347,4083,47,308,265,47,47,248,248,238,47,47,47,43,4083,47,43,308,30,30,10,6,6,6,6,6,2,2,2,2023-11-12 17:30:00,0
10271,10271,10271,10271,4057,48,303,260,48,48,244,244,236,48,48,48,43,4057,48,43,303,26,26,7,2,2,2,2,2,2,2,2,2023-11-12 17:32:00,1
10331,10331,10331,10333,4079,47,303,264,47,47,244,244,236,47,47,47,39,4079,47,39,303,27,27,8,3,3,3,3,3,2,2,2,2023-11-12 17:34:00,0
10371,10371,10371,10370,4089,47,308,265,47,47,254,254,238,47,47,48,43,4089,47,43,308,29,29,14,5,5,5,5,5,2,2,2,2023-11-12 17:36:00,2
10349,10349,10349,10350,4085,48,401,263,47,47,248,248,238,47,47,47,138,4085,47,138,401,27,27,10,3,3,3,3,3,2,2,2,2023-11-12 17:38:00,2
10355,10355,10355,10357,4087,47,309,262,48,48,243,243,236,48,48,47,47,4087,48,47,309,26,26,7,2,2,2,2,2,2,2,2,2023-11-12 17:40:00,0
10325,10325,10325,10321,4074,48,408,262,48,48,243,243,237,48,48,48,146,4074,48,146,408,27,27,5,3,3,3,2,3,2,2,2,2023-11-12 17:42:00,2
10345,10345,10345,10346,4088,48,298,266,48,48,248,248,238,48,48,48,32,4088,48,32,298,29,29,10,5,5,5,5,5,2,2,2,2023-11-12 17:44:00,0
10356,10356,10356,10356,4088,48,308,263,48,48,244,244,237,48,48,48,45,4088,48,45,308,27,27,7,3,3,3,2,3,2,2,2,2023-11-12 17:46:00,3
10330,10330,10330,10330,4082,48,290,263,48,48,248,248,237,48,48,48,27,4082,48,27,290,27,27,10,3,3,3,3,3,2,2,2,2023-11-12 17:48:00,1
10357,10357,10357,10357,4085,48,311,262,48,48,249,249,236,48,48,48,49,4085,48,49,311,26,26,12,2,2,2,2,2,2,2,2,2023-11-12 17:50:00,1
10366,10366,10366,10367,4075,48,424,265,48,48,260,260,238,48,48,48,159,4075,48,159,424,30,30,22,6,6,6,6,6,2,2,2,2023-11-12 17:52:00,0
10345,10345,10345,10343,4080,48,314,262,48,48,241,241,237,48,48,48,52,4080,48,52,314,26,26,4,2,2,2,2,2,2,2,2,2023-11-12 17:54:00,0
10401,10401,10401,10401,4105,48,320,264,48,48,244,244,238,48,48,48,56,4105,48,56,320,27,27,6,3,3,3,3,3,2,2,2,2023-11-12 17:56:00,0
10304,10304,10304,10304,4065,48,412,264,48,48,246,246,236,48,48,48,148,4065,48,148,412,29,29,10,5,5,5,5,5,2,2,2,2023-11-12 17:58:00,0
10338,10338,10338,10339,4083,48,298,263,48,48,245,245,237,48,48,48,35,4083,48,35,298,27,27,8,3,3,3,3,3,2,2,2,2023-11-12 18:00:00,0
10289,10289,10284,10290,4061,48,289,261,48,48,245,245,237,48,48,48,28,4061,48,28,289,26,26,8,2,2,2,2,2,2,2,2,2023-11-12 18:02:00,0
10372,10372,10372,10370,4092,48,325,264,48,48,246,246,238,48,48,48,61,4092,48,61,325,27,27,8,3,3,3,2,3,2,2,2,2023-11-12 18:04:00,1
10356,10356,10356,10358,4090,47,309,265,47,47,241,241,237,47,47,47,44,4090,47,44,309,29,29,4,5,5,5,5,5,2,2,2,2023-11-12 18:06:00,0
10341,10341,10341,10339,4082,48,299,263,48,48,248,248,239,48,48,48,36,4082,48,36,299,27,27,9,3,3,3,2,3,2,2,2,2023-11-12 18:08:00,1
10327,10327,10327,10329,4078,48,295,262,48,48,244,244,237,48,48,48,33,4078,48,33,295,27,27,7,3,3,3,3,3,2,2,2,2023-11-12 18:10:00,0
10379,10379,10379,10377,4098,48,413,263,48,48,246,246,238,48,48,48,150,4098,48,150,413,26,26,7,2,2,2,2,2,2,2,2,2023-11-12 18:12:00,1
10346,10346,10346,10346,4077,48,315,266,48,48,245,245,236,48,48,48,49,4077,48,49,315,30,30,8,6,6,6,6,6,2,2,2,2023-11-12 18:14:00,1
10359,10359,10359,10360,4086,47,313,261,47,47,244,244,238,47,47,47,52,4086,47,52,313,26,26,6,2,2,2,2,2,2,2,2,2023-11-12 18:16:00,0
10371,10371,10371,10370,4102,46,358,265,46,46,243,243,237,46,46,46,93,4102,46,42,358,28,28,6,3,4,4,3,3,2,2,2,2023-11-12 18:18:00,52
10303,10303,10303,10304,4062,48,307,264,48,48,245,245,237,48,48,48,43,4062,48,43,307,29,29,8,5,5,5,5,5,2,2,2,2023-11-12 18:20:00,0
10263,10263,10263,10263,4047,48,314,261,48,48,239,239,236,48,48,48,53,4047,48,53,314,27,27,3,3,3,3,3,3,2,2,2,2023-11-12 18:22:00,0
10351,10351,10351,10350,4080,48,312,261,48,48,249,249,237,48,48,48,51,4080,48,51,312,26,26,12,2,2,2,2,2,2,2,2,2023-11-12 18:24:00,0
10349,10349,10349,10349,4084,48,308,263,48,48,248,248,237,48,48,48,45,4084,48,45,308,27,27,11,3,3,3,2,3,2,2,2,2023-11-12 18:26:00,1
10347,10347,10347,10348,4078,48,415,265,48,48,247,247,237,48,48,48,150,4078,48,150,415,29,29,10,5,5,5,5,5,2,2,2,2023-11-12 18:28:00,0
10323,10323,10323,10322,4074,48,304,262,48,48,241,241,236,48,48,48,42,4074,48,42,304,27,27,5,3,3,3,2,3,2,2,2,2023-11-12 18:30:00,1
10337,10337,10337,10337,4080,48,302,264,48,48,246,246,238,48,48,48,38,4080,48,38,302,27,27,8,3,3,3,3,3,2,2,2,2023-11-12 18:32:00,0
10351,10351,10351,10353,4089,48,306,263,48,48,245,245,237,48,48,48,43,4089,48,43,306,27,27,8,3,3,3,3,3,2,2,2,2023-11-12 18:34:00,0
10359,10359,10359,10357,4087,48,306,265,48,48,250,250,237,48,48,48,41,4087,48,41,306,29,29,13,5,5,5,5,5,2,2,2,2023-11-12 18:36:00,0
10343,10343,10343,10344,4081,48,296,261,48,48,251,251,237,48,48,48,35,4081,48,35,296,26,26,14,2,2,2,2,2,2,2,2,2023-11-12 18:38:00,0
10307,10307,10307,10306,4056,48,311,262,48,48,247,247,236,48,48,48,49,4056,48,49,311,27,27,10,3,3,3,3,3,2,2,2,2023-11-12 18:40:00,1
10344,10344,10344,10344,4084,48,299,265,48,48,247,247,238,48,48,48,34,4084,48,34,299,29,29,9,5,5,5,5,5,2,2,2,2023-11-12 18:42:00,0
10350,10350,10350,10352,4091,47,302,264,47,47,241,241,237,47,47,48,38,4091,47,38,302,27,27,3,3,3,3,3,3,2,2,2,2023-11-12 18:44:00,1
10326,10326,10326,10326,4073,48,304,261,48,48,247,247,238,48,48,47,43,4073,48,43,304,26,26,9,2,2,2,2,2,2,2,2,2023-11-12 18:46:00,0
10286,10286,10286,10284,4058,48,308,262,48,48,241,241,235,48,48,48,46,4058,48,46,308,27,27,5,3,3,3,2,3,2,2,2,2023-11-12 18:48:00,2
10327,10327,10327,10328,4074,48,305,264,48,48,244,244,238,48,48,48,41,4074,48,41,305,29,29,6,5,5,5,5,5,2,2,2,2023-11-12 18:50:00,0
10323,10323,10323,10322,4072,45,410,263,45,45,241,241,236,45,45,45,147,4072,45,147,410,27,27,4,3,3,3,2,3,2,2,2,2023-11-12 18:52:00,2
10380,10380,10380,10380,4097,48,314,264,48,48,242,242,238,48,48,48,50,4097,48,50,314,27,27,4,3,3,3,3,3,2,2,2,2023-11-12 18:54:00,0
10389,10389,10389,10389,4105,48,307,266,48,48,249,249,237,48,48,48,41,4105,48,41,307,29,29,12,5,5,5,5,5,2,2,2,2023-11-12 18:56:00,0
10391,10391,10391,10391,4104,48,416,263,48,48,244,244,238,48,48,48,153,4104,48,153,416,27,27,6,3,3,3,3,3,2,2,2,2023-11-12 18:58:00,0
10404,10404,10404,10404,4101,48,320,264,48,48,253,253,238,48,48,48,56,4101,48,56,320,26,26,14,2,2,2,2,2,2,2,2,2023-11-12 19:00:00,1
10380,10380,10380,10381,4092,48,324,264,48,48,246,246,238,48,48,48,60,4092,48,60,324,27,27,8,3,3,3,3,3,2,2,2,2023-11-12 19:02:00,0
10366,10366,10366,10366,4102,48,297,266,48,48,246,246,237,48,48,48,31,4102,48,31,297,29,29,9,5,5,5,5,5,2,2,2,2023-11-12 19:04:00,0
10363,10363,10363,10362,4082,48,320,263,48,48,250,250,238,48,48,48,57,4082,48,57,320,27,27,11,3,3,3,3,3,2,2,2,2023-11-12 19:06:00,1
10383,10383,10383,10384,4106,48,303,262,48,48,244,244,237,48,48,48,41,4106,48,41,303,26,26,7,2,2,2,2,2,2,2,2,2023-11-12 19:08:00,0
10344,10344,10344,10343,4075,48,312,263,48,48,250,250,237,48,48,48,49,4075,48,49,312,27,27,13,3,3,3,2,3,2,2,2,2023-11-12 19:10:00,1
10354,10354,10354,10356,4090,48,310,268,48,48,248,248,237,48,48,48,42,4090,48,42,310,31,31,11,5,6,5,5,5,2,2,2,2023-11-12 19:12:00,3
10290,10290,10290,10288,4063,48,306,261,48,48,239,239,236,48,48,48,45,4063,48,45,306,27,27,3,3,3,3,2,3,2,2,2,2023-11-12 19:14:00,1
10335,10335,10335,10335,4076,48,311,262,48,48,246,246,236,48,48,48,49,4076,48,49,311,27,27,10,3,3,3,3,3,2,2,2,2023-11-12 19:16:00,0
10356,10356,10356,10359,4084,48,372,266,48,48,249,249,238,48,48,48,106,4084,48,55,372,30,30,11,5,6,6,5,5,2,2,2,2023-11-12 19:18:00,52
10362,10362,10362,10359,4088,48,311,264,48,48,244,244,237,48,48,48,47,4088,48,47,311,27,27,7,3,3,3,3,3,2,2,2,2023-11-12 19:20:00,0
10328,10328,10328,10328,4069,47,310,261,47,47,250,250,238,47,47,47,49,4069,47,49,310,26,26,12,2,2,2,2,2,2,2,2,2023-11-12 19:22:00,0
10337,10337,10337,10338,4084,48,301,263,48,48,243,243,237,48,48,48,38,4084,48,38,301,27,27,5,3,3,3,3,3,2,2,2,2023-11-12 19:24:00,1
10396,10396,10396,10397,4102,48,319,266,48,48,249,249,238,48,48,48,53,4102,48,53,319,29,29,11,5,5,5,5,5,2,2,2,2023-11-12 19:26:00,0
10322,10322,10322,10321,4072,48,301,262,48,48,248,248,237,48,48,48,39,4072,48,39,301,27,27,11,3,3,3,3,3,2,2,2,2023-11-12 19:28:00,0
10354,10354,10354,10353,4079,48,320,262,48,48,244,244,236,48,48,48,58,4079,48,58,320,26,26,7,2,2,2,2,2,2,2,2,2023-11-12 19:30:00,1
10358,10358,10358,10359,4091,47,310,263,47,47,244,244,238,47,47,47,47,4091,47,47,310,27,27,6,3,3,3,2,3,2,2,2,2023-11-12 19:32:00,1
10342,10342,10342,10342,4071,48,323,264,48,48,249,249,236,48,48,48,59,4071,48,59,323,29,29,11,5,5,5,5,5,2,2,2,2023-11-12 19:34:00,2
10314,10314,10314,10314,4066,46,303,263,46,46,247,247,238,46,46,46,40,4066,46,40,303,27,27,9,3,3,3,2,3,2,2,2,2023-11-12 19:36:00,1
10237,10237,10237,10237,4030,48,408,259,48,48,248,248,235,48,48,48,149,4030,48,149,408,27,27,13,3,3,3,3,3,2,2,2,2023-11-12 19:38:00,0
10341,10341,10341,10340,4081,48,306,266,48,48,242,242,237,48,48,48,40,4081,48,40,306,29,29,4,5,5,5,5,5,2,2,2,2023-11-12 19:40:00,1
10280,10280,10280,10282,4054,48,298,261,48,48,240,240,236,48,48,48,37,4054,48,37,298,27,27,4,3,3,3,3,3,2,2,2,2023-11-12 19:42:00,0
10366,10366,10366,10364,4091,48,304,262,48,48,246,246,238,48,48,48,42,4091,48,42,304,26,26,8,2,2,2,2,2,2,2,2,2023-11-12 19:44:00,0
10384,10384,10384,10385,4103,48,308,264,48,48,248,248,237,48,48,48,44,4103,48,44,308,27,27,10,3,3,3,3,3,2,2,2,2023-11-12 19:46:00,1
10308,10308,10308,10308,4071,48,298,264,48,48,240,240,237,48,48,48,34,4071,48,34,298,29,29,3,5,5,5,5,5,2,2,2,2023-11-12 19:48:00,0
10336,10336,10336,10335,4075,48,303,263,48,48,248,248,237,48,48,48,40,4075,48,40,303,27,27,11,3,3,3,3,3,2,2,2,2023-11-12 19:50:00,0
10338,10338,10338,10339,4081,48,304,261,48,48,247,247,236,48,48,48,43,4081,48,43,304,26,26,11,2,2,2,2,2,2,2,2,2023-11-12 19:52:00,0
10320,10320,10320,10321,4066,48,304,263,48,48,248,248,239,48,48,48,41,4066,48,41,304,27,27,9,3,3,3,2,3,2,2,2,2023-11-12 19:54:00,1
10298,10298,10298,10296,4059,48,311,263,48,48,241,241,236,48,48,48,48,4059,48,48,311,29,29,5,5,5,5,5,5,2,2,2,2023-11-12 19:56:00,0
10319,10319,10319,10319,4065,47,312,262,47,47,245,245,236,47,47,47,50,4065,47,50,312,27,27,9,3,3,3,2,3,2,2,2,2023-11-12 19:58:00,1
10319,10319,10319,10319,4068,48,305,261,48,48,247,247,237,48,48,48,44,4068,48,44,305,27,27,10,3,3,3,3,3,2,2,2,2023-11-12 20:00:00,0
10266,10266,10266,10267,4055,48,305,262,48,48,242,242,237,48,48,48,43,4055,48,43,305,26,26,5,2,2,2,2,2,2,2,2,2023-11-12 20:02:00,0
10323,10323,10323,10323,4078,48,301,266,48,48,241,241,236,48,48,48,35,4078,48,35,301,31,31,5,6,6,6,6,6,2,2,2,2023-11-12 20:04:00,2
