parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,GetSupervisorPosition success,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"", node=""10.200.64.186"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"", node=""10.200.64.186"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"", node=""10.200.64.186"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-82-abnormal-79785d8695-s9nzf"",metrics_path=""/metrics/cadvisor""} [1m]) * 100",target_metric
5173,5173,5173,5173,2035,780,205,93,92,151,2103,54,24,120,120,120,24,24,24,205,3,33,33,9,9,0,8,8,8,2,2,2,0,2023-12-01 15:40:00,2020,1701441600,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5583,5582,5582,5582,2027,2106,151,914,914,145,2918,6,447,119,119,118,871,24,24,151,6,27,27,3,3,0,3,3,3,2,2,2,1,2023-12-01 15:42:00,1966,1701441720,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5144,5145,5145,5145,2038,24,149,24,24,145,2038,4,24,119,119,118,24,24,24,149,4,28,28,4,4,0,4,4,3,2,2,2,1,2023-12-01 15:44:00,1,1701441840,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5098,5097,5097,5097,2017,24,154,24,24,148,2017,6,24,118,118,118,24,24,24,154,6,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 15:46:00,0,1701441960,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5143,5144,5144,5144,2039,22,147,22,22,146,2039,1,22,119,119,118,22,22,22,147,1,28,28,4,4,1,4,4,3,2,2,2,1,2023-12-01 15:48:00,2,1701442080,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5144,5144,5144,5144,2034,24,153,24,24,146,2034,7,24,119,119,119,24,24,24,153,7,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 15:50:00,0,1701442200,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5147,5145,5145,5145,2038,24,152,24,24,145,2038,7,24,118,118,118,24,24,24,152,7,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 15:52:00,0,1701442320,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5144,5146,5146,5146,2038,24,155,24,24,149,2038,6,24,119,119,119,24,24,24,155,6,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 15:54:00,0,1701442440,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5153,5153,5153,5153,2043,24,154,24,24,146,2043,8,24,119,119,118,24,24,24,154,8,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 15:56:00,10,1701442560,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5150,5150,5150,5150,2039,24,152,24,24,146,2039,6,24,119,119,119,24,24,24,152,6,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 15:58:00,1,1701442680,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5145,5145,5145,5145,2041,24,149,24,24,145,2041,4,24,118,118,118,24,24,24,149,4,27,27,3,3,0,3,3,3,2,2,2,0,2023-12-01 16:00:00,1,1701442800,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5127,5126,5126,5126,2029,24,154,24,24,148,2029,6,24,118,118,118,24,24,24,154,6,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 16:02:00,0,1701442920,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5138,5139,5139,5139,2036,24,250,24,24,146,2036,104,24,119,119,119,24,24,24,250,104,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 16:04:00,1,1701443040,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5148,5147,5147,5147,2038,24,155,24,24,146,2038,9,24,118,118,118,24,24,24,155,9,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 16:06:00,0,1701443160,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5149,5149,5149,5149,2041,24,150,24,24,146,2041,4,24,119,119,119,24,24,24,150,4,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 16:08:00,4,1701443280,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5138,5139,5139,5139,2033,24,152,24,24,148,2033,4,24,119,119,118,24,24,24,152,4,31,31,7,7,1,7,7,7,2,2,2,1,2023-12-01 16:10:00,0,1701443400,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5097,5097,5097,5097,2016,24,153,24,24,145,2016,8,24,118,118,118,24,24,24,153,8,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 16:12:00,0,1701443520,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5140,5140,5140,5140,2034,24,150,24,24,145,2034,5,24,119,119,118,24,24,24,150,5,27,27,3,3,1,3,3,3,2,2,2,1,2023-12-01 16:14:00,2,1701443640,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5135,5135,5135,5135,2036,24,147,24,24,146,2036,1,24,118,118,118,24,24,24,147,1,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 16:16:00,1,1701443760,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5139,5139,5139,5139,2037,30,149,25,25,144,2038,5,25,119,119,119,25,24,24,149,5,27,27,3,3,0,3,3,3,2,2,2,0,2023-12-01 16:18:00,15,1701443880,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5141,5140,5140,5140,2034,24,155,24,24,146,2034,9,24,120,120,118,24,24,24,155,9,28,28,4,4,2,4,4,4,2,2,2,2,2023-12-01 16:20:00,11,1701444000,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5118,5118,5118,5118,2023,22,154,22,22,146,2023,8,22,119,119,119,22,22,22,154,8,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 16:22:00,2,1701444120,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5143,5144,5144,5144,2038,24,149,24,24,145,2038,4,24,118,118,118,24,24,24,149,4,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 16:24:00,1,1701444240,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5161,5160,5160,5160,2044,24,158,24,24,146,2044,12,24,119,119,118,24,24,24,158,12,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 16:26:00,0,1701444360,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5155,5155,5155,5155,2040,24,155,24,24,145,2040,10,24,119,119,119,24,24,24,155,10,27,27,3,3,0,3,3,3,2,2,2,0,2023-12-01 16:28:00,0,1701444480,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5137,5137,5137,5137,2035,24,154,24,24,150,2035,4,24,118,118,118,24,24,24,154,4,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 16:30:00,9,1701444600,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5154,5154,5154,5154,2039,24,157,24,24,145,2039,12,24,119,119,119,24,24,24,157,12,27,27,3,3,0,3,3,3,2,2,2,0,2023-12-01 16:32:00,1,1701444720,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5111,5112,5112,5112,2025,24,153,24,24,145,2025,8,24,118,118,117,24,24,24,153,8,28,28,4,4,1,4,4,3,2,2,2,1,2023-12-01 16:34:00,1,1701444840,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5152,5152,5152,5152,2038,24,157,24,24,148,2038,9,24,119,119,119,24,24,24,157,9,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 16:36:00,0,1701444960,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5149,5148,5148,5148,2041,24,152,24,24,146,2041,6,24,118,118,118,24,24,24,152,6,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 16:38:00,4,1701445080,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5158,5159,5159,5159,2045,24,203,24,24,147,2045,56,24,121,121,119,24,24,24,203,5,29,29,5,5,2,4,4,4,2,2,2,2,2023-12-01 16:40:00,52,1701445200,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5137,5137,5137,5137,2033,24,153,24,24,145,2033,8,24,118,118,118,24,24,24,153,8,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 16:42:00,13,1701445320,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5141,5141,5141,5141,2036,24,155,24,24,149,2036,6,24,118,118,118,24,24,24,155,6,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 16:44:00,1,1701445440,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5141,5140,5140,5140,2036,24,150,24,24,146,2036,4,24,119,119,119,24,24,24,150,4,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 16:46:00,0,1701445560,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5146,5146,5146,5146,2035,24,153,24,24,145,2035,8,24,118,118,118,24,24,24,153,8,27,27,3,3,0,3,3,3,2,2,2,0,2023-12-01 16:48:00,10,1701445680,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5134,5134,5134,5134,2028,24,153,24,24,145,2028,8,24,119,119,119,24,24,24,153,8,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 16:50:00,5,1701445800,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5132,5133,5133,5133,2031,24,156,24,24,149,2031,7,24,118,118,118,24,24,24,156,7,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 16:52:00,6,1701445920,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5143,5141,5141,5141,2038,24,151,24,24,146,2038,5,24,119,119,118,24,24,24,151,5,28,28,4,4,1,4,4,3,2,2,2,1,2023-12-01 16:54:00,2,1701446040,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5140,5142,5142,5142,2031,22,155,22,22,146,2031,9,22,120,120,119,22,22,22,155,9,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 16:56:00,3,1701446160,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5097,5097,5097,5097,2016,24,150,24,24,145,2016,5,24,117,117,117,24,24,24,150,5,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 16:58:00,0,1701446280,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5135,5134,5134,5134,2029,24,153,24,24,148,2029,5,24,120,120,119,24,24,24,153,5,31,31,7,7,1,7,7,7,2,2,2,1,2023-12-01 17:00:00,0,1701446400,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5134,5135,5135,5135,2032,24,156,24,24,146,2032,10,24,118,118,118,24,24,24,156,10,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 17:02:00,0,1701446520,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5140,5140,5140,5140,2033,24,151,24,24,146,2033,5,24,118,118,118,24,24,24,151,5,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 17:04:00,4,1701446640,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5145,5144,5144,5144,2040,24,155,24,24,148,2040,7,24,120,120,119,24,24,24,155,7,31,31,7,7,1,7,7,6,2,2,2,1,2023-12-01 17:06:00,1,1701446760,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5143,5144,5144,5144,2037,24,149,24,24,146,2037,3,24,120,120,119,24,24,24,149,3,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 17:08:00,0,1701446880,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5136,5135,5135,5135,2033,24,151,24,24,146,2033,5,24,119,119,119,24,24,24,151,5,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 17:10:00,0,1701447000,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5150,5151,5151,5151,2039,24,154,24,24,145,2039,9,24,120,120,119,24,24,24,154,9,27,27,3,3,1,3,3,3,2,2,2,1,2023-12-01 17:12:00,0,1701447120,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5134,5134,5134,5134,2031,24,155,24,24,149,2031,6,24,119,119,119,24,24,24,155,6,32,32,8,8,0,8,8,8,2,2,2,0,2023-12-01 17:14:00,0,1701447240,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5142,5142,5142,5142,2034,24,157,24,24,145,2034,12,24,118,118,118,24,24,24,157,12,27,27,3,3,0,3,3,3,2,2,2,0,2023-12-01 17:16:00,0,1701447360,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5149,5149,5149,5149,2038,24,154,24,24,146,2038,8,24,118,118,118,24,24,24,154,8,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 17:18:00,1,1701447480,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5142,5142,5142,5142,2038,24,152,24,24,148,2038,4,24,119,119,119,24,24,24,152,4,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 17:20:00,0,1701447600,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
7162,7159,7159,7159,2831,34,215,34,34,205,2831,10,34,166,166,166,34,34,34,215,10,41,41,7,7,0,7,7,6,3,3,3,0,2023-12-01 17:22:00,1,1701447720,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5136,5139,5139,5139,2028,24,159,24,24,146,2028,13,24,119,119,118,24,24,24,159,13,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 17:24:00,0,1701447840,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5135,5136,5135,5135,2032,22,154,22,22,146,2032,8,22,118,118,118,22,22,22,154,8,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 17:26:00,0,1701447960,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5129,5129,5129,5129,2032,30,158,25,25,149,2033,9,25,119,119,119,25,24,24,158,9,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 17:28:00,2,1701448080,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5137,5137,5137,5137,2035,24,151,24,24,145,2035,6,24,118,118,118,24,24,24,151,6,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 17:30:00,0,1701448200,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5096,5095,5095,5095,2021,24,149,24,24,145,2021,4,24,118,118,118,24,24,24,149,4,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 17:32:00,1,1701448320,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5135,5136,5136,5136,2033,24,149,24,24,145,2033,4,24,118,118,118,24,24,24,149,4,27,27,3,3,0,3,3,3,2,2,2,0,2023-12-01 17:34:00,0,1701448440,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5148,5147,5147,5147,2044,24,151,24,24,148,2044,3,24,118,118,118,24,24,24,151,3,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 17:36:00,0,1701448560,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5141,5143,5140,5140,2034,24,150,24,24,146,2034,4,24,119,119,119,24,24,24,150,4,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 17:38:00,1,1701448680,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5144,5149,5146,5146,2040,24,201,24,24,147,2040,54,24,118,118,118,24,24,24,201,3,29,29,5,5,0,4,4,4,2,2,2,0,2023-12-01 17:40:00,56,1701448800,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5121,5121,5121,5121,2028,24,150,24,24,148,2028,2,24,119,119,119,24,24,24,150,2,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 17:42:00,4,1701448920,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5149,5148,5148,5148,2039,24,154,24,24,146,2039,8,24,118,118,118,24,24,24,154,8,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 17:44:00,0,1701449040,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5139,5139,5139,5139,2033,24,149,24,24,146,2033,3,24,119,119,119,24,24,24,149,3,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 17:46:00,0,1701449160,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5136,5137,5137,5137,2034,24,148,24,24,145,2034,3,24,119,119,118,24,24,24,148,3,28,28,4,4,0,4,4,3,2,2,2,1,2023-12-01 17:48:00,1,1701449280,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5137,5136,5136,5136,2031,24,156,24,24,149,2031,7,24,118,118,118,24,24,24,156,7,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 17:50:00,0,1701449400,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5131,5137,5132,5132,2033,24,147,24,24,145,2033,2,24,119,119,119,24,24,24,147,2,27,27,3,3,0,3,3,3,2,2,2,0,2023-12-01 17:52:00,0,1701449520,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5153,5153,5153,5153,2045,24,151,24,24,145,2045,6,24,120,120,118,24,24,24,151,6,28,28,4,4,1,4,4,3,2,2,2,2,2023-12-01 17:54:00,1,1701449640,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5094,5093,5093,5093,2017,22,151,22,22,148,2017,3,22,119,119,119,22,22,22,151,3,31,31,8,8,0,8,8,8,2,2,2,0,2023-12-01 17:56:00,4,1701449760,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5153,5154,5154,5154,2045,24,148,24,24,145,2045,3,24,120,120,118,24,24,24,148,3,27,27,3,3,2,3,3,3,2,2,2,2,2023-12-01 17:58:00,0,1701449880,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5144,5145,5143,5143,2040,24,149,24,24,146,2040,3,24,119,119,119,24,24,24,149,3,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 18:00:00,0,1701450000,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5120,5117,5120,5120,2021,24,151,24,24,145,2021,6,24,119,119,118,24,24,24,151,6,28,28,4,4,1,4,4,4,2,2,2,1,2023-12-01 18:02:00,0,1701450120,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5138,5139,5139,5139,2030,24,158,24,24,149,2030,9,24,118,118,118,24,24,24,158,9,31,31,7,7,0,7,7,6,2,2,2,0,2023-12-01 18:04:00,1,1701450240,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5153,5159,5153,5153,2035,24,162,24,24,147,2035,15,24,120,120,119,24,24,24,162,15,29,29,4,4,0,4,4,4,2,2,2,1,2023-12-01 18:06:00,0,1701450360,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5143,5145,5143,5143,2034,24,156,24,24,145,2034,11,24,118,118,118,24,24,24,156,11,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 18:08:00,1,1701450480,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5142,5144,5142,5142,2037,24,154,24,24,149,2037,5,24,119,119,119,24,24,24,154,5,31,31,7,7,0,7,7,7,2,2,2,0,2023-12-01 18:10:00,0,1701450600,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5135,5135,5135,5135,2031,24,153,24,24,146,2031,7,24,118,118,118,24,24,24,153,7,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 18:12:00,0,1701450720,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5140,5138,5138,5138,2034,24,152,24,24,144,2034,8,24,118,118,118,24,24,24,152,8,27,27,3,3,0,3,3,3,2,2,2,0,2023-12-01 18:14:00,0,1701450840,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5135,5137,5137,5137,2029,24,149,24,24,146,2029,3,24,119,119,119,24,24,24,149,3,28,28,4,4,0,4,4,4,2,2,2,0,2023-12-01 18:16:00,0,1701450960,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5138,5137,5137,5137,2032,24,152,24,24,149,2032,3,24,119,119,118,24,24,24,152,3,31,31,7,7,1,7,7,7,2,2,2,1,2023-12-01 18:18:00,0,1701451080,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5142,5143,5143,5143,2040,24,149,24,24,146,2040,3,24,119,119,119,24,24,24,149,3,28,28,4,4,0,4,4,3,2,2,2,0,2023-12-01 18:20:00,1,1701451200,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5089,5088,5088,5088,2012,24,153,24,24,143,2012,10,24,117,117,117,24,24,24,153,10,27,27,4,4,0,4,4,4,2,2,2,0,2023-12-01 18:22:00,0,1701451320,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5148,5147,5147,5147,2037,24,155,23,23,149,2037,6,22,119,119,119,22,22,24,155,6,31,31,7,7,0,7,7,6,2,2,2,0,2023-12-01 18:24:00,1,1701451440,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5147,5149,5149,5149,2037,22,155,23,23,142,2037,13,24,118,118,118,24,24,22,155,13,24,24,0,0,0,0,0,0,2,2,2,0,2023-12-01 18:26:00,4,1701451560,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5147,5147,5147,5147,2039,24,146,24,24,142,2039,4,24,118,118,118,24,24,24,146,4,24,24,0,0,0,0,0,0,2,2,2,0,2023-12-01 18:28:00,0,1701451680,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5149,5149,5149,5149,2043,24,144,24,24,141,2043,3,24,121,121,119,24,24,24,144,3,24,24,0,0,2,0,0,0,2,2,2,1,2023-12-01 18:30:00,4,1701451800,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5139,5138,5138,5138,2032,24,146,24,24,142,2032,4,24,119,119,118,24,24,24,146,4,24,24,0,0,1,0,0,0,2,2,2,1,2023-12-01 18:32:00,0,1701451920,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5146,5147,5147,5147,2040,24,147,24,24,142,2040,5,24,119,119,119,24,24,24,147,5,24,24,0,0,0,0,0,0,2,2,2,0,2023-12-01 18:34:00,0,1701452040,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5134,5134,5134,5134,2031,24,146,24,24,142,2031,4,24,118,118,118,24,24,24,146,4,24,24,0,0,0,0,0,0,2,2,2,0,2023-12-01 18:36:00,0,1701452160,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5151,5151,5151,5151,2039,24,148,24,24,141,2039,7,24,120,120,119,24,24,24,148,7,24,24,0,0,1,0,0,0,2,2,2,1,2023-12-01 18:38:00,0,1701452280,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
5149,5148,5148,5148,2042,24,198,24,24,143,2042,55,24,118,118,118,24,24,24,198,4,25,25,1,1,0,0,0,0,2,2,2,0,2023-12-01 18:40:00,52,1701452400,238.046875,63518984.92323555,4246153.834417778,63518984.92323555,83.79584072222222,132.73167357,1
