get metadata from header,parseDataReportFlag ok,infra.grpc.invoker,parse metadata,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getPermTagsAndValues success,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,funName=concurrentNoPaging run task end,AuthListByName <:<:ChineseInfo:>:>,<:REQ:>,funName=DataCompose,parent node is not exist,no need or no have tags,computeAndCompare same,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,allNum=<:NUM:>,ClientEnvHandler is <:*:>,<:GIN:>,protection for <:*:> have compare <:NUM:>,no page <:*:>,no page <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,no <:*:>,superiorAndDeputy empty,msg,approve callback start,Response=<:MAP:>,message,approve status error,svc.ApproveCallback failed,<:ownDeptIDs:>,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,<:deptLeaderManageDeptIDs:>,Dao.GetSession,<:listManageOrgReq:>,<:query signature:>,GetSupervisorPosition success,[GetBaseInfoByEmpID] db ge<:updateFanweiEmployee failed:>,GetBaseInfoByEmpID failed,protection for <:*:> done,query ge<:updateFanweiEmployee failed:>,parent deptIDs=[<:SEQ:>],build <:*:> reply,no api page resources,check failed,protection.ComputeAndDiff failed,error occurred in <:NewAccessRequest:>,<:*:> started successfully,callback status error,sign switch is off [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:YID:>,[GetAuthorizedDept] getAllDept success,dept inChargeSuperiors is empty,checkCheckPer<:updateFanweiEmployee failed:>,s.getAuthObject objects=[dealer id customer id],checkAndBuildListPermDataReq failed,ListFieldValues failed,p.svc.GetSingleYidSingleFieldPermDat<:updateFanweiEmployee failed:>,<:tagID:>,token check failed,<:listReq:>,GrpcDataReportInterceptor parse methodSet: <:MAP:>,loadKdConfig success,len(deptYids)=<:NUM:>,len(allDeptMembers)=<:NUM:>,get other dutyCommittee backup employee success,timestamp
5625,5625,5628,5626,2020,114,277,221,114,114,187,187,181,114,114,115,0,56,2020,0,0,114,0,56,277,0,27,27,0,0,0,0,5,0,3,3,3,3,3,0,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 14:42:00
5642,5642,5643,5644,2042,110,265,211,110,110,184,184,178,110,110,109,0,54,2042,0,0,110,0,54,265,0,31,31,0,0,0,0,6,0,7,7,7,6,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 14:44:00
5694,5694,5694,5693,2053,120,270,210,120,120,183,183,176,120,120,120,0,60,2053,0,0,120,0,60,270,0,27,27,0,0,0,0,7,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 14:46:00
5673,5673,5673,5672,2039,117,372,219,117,117,184,184,176,117,117,118,0,153,2039,0,0,117,0,153,372,0,27,27,0,0,0,0,8,4,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 14:48:00
5652,5652,5652,5651,2044,118,266,211,118,118,189,189,182,118,118,117,0,55,2044,0,0,118,0,55,266,0,28,28,0,0,0,0,7,0,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 14:50:00
5643,5643,5643,5643,2040,108,359,217,108,108,187,187,180,108,108,108,0,142,2040,0,0,108,0,142,359,0,31,31,0,0,0,0,7,0,7,7,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 14:52:00
5642,5642,5642,5644,2034,116,266,211,116,116,190,190,184,116,116,116,0,55,2034,0,0,116,0,55,266,0,27,27,0,0,0,0,5,0,3,3,3,3,3,0,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 14:54:00
5632,5632,5632,5630,2029,114,265,207,114,114,192,192,182,114,114,114,0,58,2029,0,0,114,0,58,265,0,27,27,0,0,0,0,10,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 14:56:00
5658,5658,5658,5659,2031,119,265,224,119,119,185,185,175,119,119,119,0,41,2031,0,0,119,0,41,265,0,28,28,0,0,0,0,10,4,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 14:58:00
5666,5666,5666,5665,2049,108,275,221,108,108,195,195,185,108,108,108,0,54,2049,0,0,108,0,54,275,0,30,30,0,0,0,0,9,4,6,6,6,6,6,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:00:00
5585,5585,5585,5585,2005,113,269,211,113,113,202,202,183,113,113,113,0,58,2005,0,0,113,0,58,269,0,28,28,0,0,0,0,18,0,4,4,4,3,4,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:02:00
5670,5670,5670,5671,2045,112,268,222,112,112,194,194,187,112,112,112,0,46,2045,0,0,112,0,46,268,0,27,27,0,0,0,0,7,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:04:00
5673,5673,5673,5672,2050,112,260,210,112,112,196,196,181,112,112,112,0,50,2050,0,0,112,0,50,260,0,28,28,0,0,0,0,15,0,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:06:00
5635,5635,5635,5635,2040,105,358,212,105,105,194,194,180,105,105,105,0,146,2040,0,0,105,0,146,358,0,30,30,0,0,0,0,14,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:08:00
5691,5691,5691,5691,2046,126,260,211,126,126,202,202,189,126,126,126,0,49,2046,0,0,126,0,49,260,0,28,28,0,0,0,0,12,3,4,4,4,4,4,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:10:00
5645,5645,5646,5645,2035,119,307,210,119,119,187,187,179,119,119,119,0,97,2035,0,0,119,0,46,307,0,28,28,0,0,0,0,8,3,3,4,4,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:12:00
5628,5628,5628,5629,2046,104,256,209,104,104,183,183,177,104,104,104,0,47,2046,0,0,104,0,47,256,0,27,27,0,0,0,0,6,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:14:00
5663,5663,5663,5662,2048,115,253,208,115,115,187,187,180,115,115,115,0,45,2048,0,0,115,0,45,253,0,31,31,0,0,0,0,6,0,7,7,7,7,7,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:16:00
5612,5612,5612,5612,2032,109,249,202,109,109,190,190,183,109,109,109,0,47,2032,0,0,109,0,47,249,0,27,27,0,0,0,0,7,10,3,3,3,3,3,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:18:00
5663,5663,5663,5663,2048,118,249,202,118,118,186,186,180,118,118,118,0,47,2048,0,0,118,0,47,249,0,28,28,0,0,0,0,6,1,4,4,4,3,4,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:20:00
5631,5631,5632,5631,2030,113,265,221,113,113,193,193,189,113,113,113,0,44,2030,0,0,113,0,44,265,0,30,30,0,0,0,0,4,9,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:22:00
5609,5609,5609,5609,2029,110,238,208,110,110,188,188,180,110,110,110,0,30,2029,0,0,110,0,30,238,0,27,27,0,0,0,0,8,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:24:00
5615,5615,5615,5615,2029,113,267,220,113,113,194,194,187,113,113,113,0,47,2029,0,0,113,0,47,267,0,27,27,0,0,0,0,7,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:26:00
5619,5619,5619,5620,2033,116,364,215,116,116,188,188,181,116,116,116,0,149,2033,0,0,116,0,149,364,0,28,28,0,0,0,0,7,5,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:28:00
5623,5623,5623,5623,2034,109,248,203,109,109,185,185,181,109,109,109,0,45,2034,0,0,109,0,45,248,0,30,30,0,0,0,0,4,1,6,6,6,5,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:30:00
5620,5620,5621,5619,2021,117,280,217,117,117,191,191,185,117,117,117,0,63,2021,0,0,117,0,63,280,0,26,26,0,0,0,0,5,7,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:32:00
5670,5670,5670,5670,2043,112,268,215,112,112,194,194,187,112,112,112,0,53,2043,0,0,112,0,53,268,0,26,26,0,0,0,0,6,0,2,2,2,2,2,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:34:00
5635,5635,5635,5635,2039,109,242,203,109,109,191,191,185,109,109,109,0,39,2039,0,0,109,0,39,242,0,27,27,0,0,0,0,6,4,3,3,3,2,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:36:00
5641,5641,5641,5641,2044,108,262,220,108,108,186,186,180,108,108,108,0,42,2044,0,0,108,0,42,262,0,30,30,0,0,0,0,5,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:38:00
5665,5665,5665,5667,2054,119,258,212,119,119,188,188,181,119,119,119,0,46,2054,0,0,119,0,46,258,0,27,27,0,0,0,0,7,6,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:40:00
5602,5602,5602,5600,2023,114,250,213,114,114,189,189,180,114,114,114,0,37,2023,0,0,114,0,37,250,0,28,28,0,0,0,0,9,4,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:42:00
5622,5622,5622,5624,2033,111,251,202,111,111,185,185,179,111,111,111,0,49,2033,0,0,111,0,49,251,0,27,27,0,0,0,0,5,0,3,3,3,3,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:44:00
5635,5635,5635,5634,2043,100,250,211,100,100,188,188,177,100,100,100,0,39,2043,0,0,100,0,39,250,0,29,29,0,0,0,0,11,4,5,5,5,4,5,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:46:00
5667,5667,5667,5666,2045,121,361,211,121,121,190,190,183,121,121,121,0,150,2045,0,0,121,0,150,361,0,28,28,0,0,0,0,7,22,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:48:00
7531,7531,7531,7533,2844,83,301,235,83,83,214,214,208,83,83,83,0,66,2844,0,0,83,0,66,301,0,27,27,0,0,0,0,6,6,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:50:00
10352,10352,10352,10351,4084,48,414,262,48,48,249,249,236,48,48,48,0,152,4084,0,0,48,0,152,414,0,27,27,0,0,0,0,13,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:52:00
10357,10357,10357,10358,4080,48,323,266,48,48,247,247,238,48,48,48,0,57,4080,0,0,48,0,57,323,0,30,30,0,0,0,0,9,1,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:54:00
10243,10243,10243,10242,4036,46,303,258,46,46,249,249,234,46,46,46,0,45,4036,0,0,46,0,45,303,0,26,26,0,0,0,0,15,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:56:00
10327,10327,10327,10327,4070,48,414,263,48,48,242,242,236,48,48,48,0,151,4070,0,0,48,0,151,414,0,27,27,0,0,0,0,6,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 15:58:00
10362,10362,10362,10361,4081,48,326,266,48,48,246,246,240,48,48,48,0,60,4081,0,0,48,0,60,326,0,30,30,0,0,0,0,6,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:00:00
10321,10321,10318,10322,4065,48,326,262,48,48,245,245,236,48,48,48,0,64,4065,0,0,48,0,64,326,0,27,27,0,0,0,0,9,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:02:00
10309,10309,10309,10310,4051,48,327,261,48,48,244,244,236,48,48,48,0,66,4051,0,0,48,0,66,327,0,27,27,0,0,0,0,7,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:04:00
10340,10340,10340,10338,4070,48,334,265,48,48,240,240,236,48,48,48,0,69,4070,0,0,48,0,69,334,0,30,30,0,0,0,0,4,31,4,5,4,3,4,0,2,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:06:00
10388,10388,10388,10389,4092,48,330,268,48,48,256,256,237,48,48,48,0,62,4092,0,0,48,0,62,330,0,31,31,0,0,0,0,18,4,7,7,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:08:00
10332,10332,10332,10332,4072,48,363,318,48,48,245,245,238,48,48,48,0,45,4072,0,0,48,0,45,363,0,83,83,0,0,0,0,7,2,3,31,3,3,3,0,2,2,2,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:10:00
10267,10267,10267,10270,4042,48,367,263,48,48,246,246,235,48,48,48,0,104,4042,0,0,48,0,53,367,0,29,29,0,0,0,0,10,9,4,5,5,3,4,0,2,2,2,0,0,0,0,1,0,0,0,0,0,51,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:12:00
10330,10330,10330,10329,4064,48,322,262,48,48,252,252,236,48,48,48,0,60,4064,0,0,48,0,60,322,0,27,27,0,0,0,0,15,5,3,3,3,3,3,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:14:00
10380,10380,10380,10378,4088,48,338,267,48,48,247,247,238,48,48,48,0,71,4088,0,0,48,0,71,338,0,31,31,0,0,0,0,7,5,7,7,7,6,7,0,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:16:00
10386,10386,10386,10385,4093,48,324,264,48,48,249,249,237,48,48,48,0,60,4093,0,0,48,0,60,324,0,27,27,0,0,0,0,11,3,3,3,3,3,3,0,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:18:00
10306,10306,10306,10307,4058,48,311,262,48,48,248,248,237,48,48,48,0,49,4058,0,0,48,0,49,311,0,28,28,0,0,0,0,11,6,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:20:00
10245,10245,10245,10244,4044,46,302,262,46,46,243,243,235,46,46,46,0,40,4044,0,0,46,0,40,302,0,27,27,0,0,0,0,8,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:22:00
10375,10375,10375,10375,4100,48,309,267,48,48,244,244,238,48,48,48,0,42,4100,0,0,48,0,42,309,0,31,31,0,0,0,0,6,1,7,7,7,7,7,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:24:00
10346,10346,10346,10346,4079,48,311,263,48,48,245,245,237,48,48,48,0,48,4079,0,0,48,0,48,311,0,27,27,0,0,0,0,7,2,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:26:00
10357,10357,10357,10357,4081,46,323,264,46,46,244,244,237,46,46,46,0,59,4081,0,0,46,0,59,323,0,28,28,0,0,0,0,7,4,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:28:00
10302,10302,10302,10302,4062,48,307,261,48,48,248,248,236,48,48,48,0,46,4062,0,0,48,0,46,307,0,27,27,0,0,0,0,12,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:30:00
10275,10275,10275,10276,4046,48,317,265,48,48,242,242,236,48,48,48,0,52,4046,0,0,48,0,52,317,0,30,30,0,0,0,0,6,3,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:32:00
10344,10344,10344,10344,4074,48,325,264,48,48,246,246,236,48,48,48,0,61,4074,0,0,48,0,61,325,0,28,28,0,0,0,0,9,3,4,4,4,3,4,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:34:00
10360,10360,10360,10360,4082,48,317,263,48,48,248,248,237,48,48,48,0,54,4082,0,0,48,0,54,317,0,27,27,0,0,0,0,11,0,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:36:00
10280,10280,10280,10281,4041,48,319,261,48,48,245,245,236,48,48,48,0,58,4041,0,0,48,0,58,319,0,28,28,0,0,0,0,9,1,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:38:00
10350,10350,10350,10348,4079,48,317,266,48,48,248,248,238,48,48,48,0,51,4079,0,0,48,0,51,317,0,30,30,0,0,0,0,10,3,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:40:00
10332,10332,10332,10334,4069,48,423,263,48,48,251,251,236,48,48,48,0,160,4069,0,0,48,0,160,423,0,28,28,0,0,0,0,15,3,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:42:00
10348,10348,10348,10346,4076,48,322,263,48,48,246,246,236,48,48,48,0,59,4076,0,0,48,0,59,322,0,27,27,0,0,0,0,10,4,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:44:00
10263,10263,10263,10264,4044,48,312,262,48,48,243,243,235,48,48,48,0,50,4044,0,0,48,0,50,312,0,28,28,0,0,0,0,8,3,4,4,4,3,4,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:46:00
10337,10337,10337,10336,4077,48,314,265,48,48,248,248,237,48,48,48,0,49,4077,0,0,48,0,49,314,0,30,30,0,0,0,0,11,0,6,6,6,6,6,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:48:00
10367,10367,10367,10367,4083,48,321,263,48,48,249,249,236,48,48,48,0,58,4083,0,0,48,0,58,321,0,27,27,0,0,0,0,13,5,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:50:00
10364,10364,10364,10365,4079,48,331,264,48,48,248,248,239,48,48,48,0,67,4079,0,0,48,0,67,331,0,28,28,0,0,0,0,9,0,4,4,4,3,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:52:00
10348,10348,10348,10347,4084,48,308,264,48,48,248,248,236,48,48,48,0,44,4084,0,0,48,0,44,308,0,27,27,0,0,0,0,12,4,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:54:00
10331,10331,10331,10331,4067,47,311,265,47,47,250,250,237,47,47,47,0,46,4067,0,0,47,0,46,311,0,31,31,0,0,0,0,13,0,7,7,7,7,7,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:56:00
10296,10296,10296,10296,4047,47,421,261,47,47,248,248,236,47,47,47,0,160,4047,0,0,47,0,160,421,0,27,27,0,0,0,0,12,11,3,3,3,3,3,0,2,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 16:58:00
10326,10326,10326,10328,4070,48,311,263,48,48,243,243,236,48,48,48,0,48,4070,0,0,48,0,48,311,0,28,28,0,0,0,0,7,4,4,4,4,4,4,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 17:00:00
10281,10281,10280,10280,4044,47,412,262,46,46,254,254,237,46,46,47,0,150,4044,0,0,46,0,150,412,0,27,27,0,0,0,0,17,1,3,3,3,3,3,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 17:02:00
10295,10295,10295,10294,4051,47,312,265,48,48,248,248,236,48,48,47,0,47,4051,0,0,48,0,47,312,0,31,31,0,0,0,0,11,0,7,7,7,6,7,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 17:04:00
10364,10364,10364,10365,4093,48,314,263,48,48,242,242,236,48,48,48,0,51,4093,0,0,48,0,51,314,0,27,27,0,0,0,0,5,0,3,3,3,3,3,0,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 17:06:00
10387,10387,10387,10386,4093,48,325,265,48,48,247,247,239,48,48,48,0,60,4093,0,0,48,0,60,325,0,28,28,0,0,0,0,7,0,4,4,4,3,4,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-11-02 17:08:00
