parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,msg,no need compute team member perm,Response=<:MAP:>,message,approve callback start,svc.ApproveCallback failed,approve status error,superiorAndDeputy empty,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,strconv.ParseIn<:updateFanweiEmployee failed:>,getBackupEm<:updateFanweiEmployee failed:>,callback status error,timestamp,unknown,timestamp,"container_memory_rss{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",metrics_path=""/metrics/cadvisor""} / 1048576","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_transmit_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8","sum(rate(container_network_receive_bytes_total{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"", pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", node=""10.200.67.230"", metrics_path=""/metrics/cadvisor""}[1m])) by (pod,namespace,node) * 8.1","(sum(irate(container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container!="""",container!=""POD"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"", metrics_path=""/metrics/cadvisor""} [1m])) by(namespace,pod) / on (namespace,pod) (sum(container_spec_cpu_quota{prometheus=""monitoring-cce-bj4-dev-01"",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",container!="""",metrics_path=""/metrics/cadvisor""}) by(namespace,pod) / 100000) ) * 100","irate (container_cpu_usage_seconds_total{prometheus=""monitoring-cce-bj4-dev-01"",container="""",namespace=~""jiesuan"",pod=~""yid-k8s-aiops-81-d7664fd98-xxn9b"",metrics_path=""/metrics/cadvisor""} [1m]) * 100","(1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_code=~""Unknown|OK"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",biz_code=""6000"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m]) or vector(0))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_method=~""ListFieldValues|ListPermResource|CheckUserOperatePage|ListAuthZResources""}[1m])))*100","sum(rate(std_requests_total{job=""be/yid"",code=~""2.."",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b""}[1m]))","sum(rate(std_requests_total{job=""be/yid"",code=~""4.."",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", grpc_code=""OK""}[1m]))","sum( increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", grpc_code=""Unknown""}[1m]))","1-sum(increase(std_grpc_server_handled_total{job=""be/yid"",biz_code=""6000"",environment=""rc"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",grpc_code=~""Unknown|OK""}[1m]) or increase(std_grpc_server_handled_total{job=""be/yid"",environment=""rc"",instance=""{1}"",grpc_code!~""Unknown|OK""}[1m]))/sum(increase(std_grpc_server_handled_total{job=""be/yid"",instance=""{2}"",environment=""rc""}[1m])) or vector(1)","1- ((sum(increase(std_requests_total{job=""be/yid"",code=""200"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"", bizcode=""6000""}[1m]) or increase(std_requests_total{job=""be/yid"",environment=""rc"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",code=~""5..""}[1m]))  or  vector(0)) /  sum(increase(std_requests_total{job=""be/yid"",instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"",environment=""rc""}[1m])))","sum(rate(std_grpc_server_handled_total{job=""be/yid"", grpc_code=""OK"", instance=""yid-k8s-aiops-81-d7664fd98-xxn9b"" ,grpc_method=~""GetEmployee|ListEmployee|GetDepartment|ListDepartment|GetTeam|ListTeam|ListSupervisor|IsDeptLeader|GetDepartTree|GetEmployeeDepartTree|ListUserNameByEmpID|ListAuthZTeamsByUserName|ListWeChatDeptIDByDeptID|ListJiesuanBusinessDeptMember|ListAllInternalEmployees|IsEmployeeBelongToDept|ListApproveAuthEmp|ListApproveAuthDept|ListApproveBackupEmp""}[1m]))",target_metric
5138,5140,5140,5140,2012,24,201,24,144,2012,57,24,118,118,118,24,24,201,57,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 18:24:00,0,1702808640,254.9765625,1887809.066666667,3024608.533333333,1887809.066666667,12.86610537111604,17.761460963326194,100,0.0,0.20001090968598287,2576.867829154317,0.0,1,1.0,0.4363874393148717,0.3272905794861538
5177,5177,5177,5177,2023,24,212,24,148,2023,64,24,119,119,119,24,24,212,64,31,31,0,24,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-17 18:26:00,0,1702808760,255.0625,2931370.1333333333,4127871.7333333325,2931370.1333333333,15.409817706660965,11.296662473347777,100,0.05455239757787355,0.20002545778553632,2582.5105013365337,0.0,1,0.7857142857142857,0.5455239757787355,0.3273143854672413
5163,5162,5162,5162,2019,24,209,24,144,2019,65,24,117,117,117,24,24,209,65,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 18:28:00,0,1702808880,264.54296875,2512524.533333333,3750048.533333333,2512524.533333333,11.698671697781212,17.435304836665942,100,0.054545454545454536,0.2,2576.7272727272725,0.0,1,0.7857142857142857,0.509090909090909,0.3272727272727272
5205,5206,5206,5206,2032,24,222,24,145,2032,77,24,119,119,119,24,24,222,77,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-17 18:30:00,0,1702809000,256.9921875,2340098.4,3207437.333333333,2340098.4,12.8963949933273,19.0732930333373,100,0.0,0.19999272753718048,2611.5413984946003,0.0,1,1.0,0.7636085960510527,0.3272608268790226
5212,5212,5212,5212,2033,24,229,24,145,2033,84,24,118,118,118,24,24,229,84,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 18:32:00,0,1702809120,267.48046875,2588407.733333333,3750086.666666666,2588407.733333333,14.084225295567494,11.766491449986155,100,0.0,0.2000072729917452,2595.3671042583364,0.0,1,1.0,0.6545692570638934,0.3272846285319467
5171,5171,5171,5171,2018,24,218,24,148,2018,70,24,118,118,118,24,24,218,70,31,31,0,24,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-17 18:34:00,0,1702809240,255.58203125,2568888.8,3780752.0,2568888.8,13.930584100000688,19.627863553347805,100,0.07272595043726478,0.1999963637024781,2582.134870275086,0.0,1,0.7333333333333333,0.6908965291540153,0.3272667769676915
5188,5188,5188,5188,2025,24,214,24,144,2025,70,24,119,119,119,24,24,214,70,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 18:36:00,0,1702809360,267.640625,2757096.0,4090015.7333333325,2757096.0,11.27189910222013,18.12964266333438,100,0.05455338958393948,0.20002909514111145,2600.014547570556,0.0,1,0.7857142857142857,0.6546406750072737,0.3273203375036369
5191,5190,5190,5190,2025,24,219,24,146,2025,73,24,118,118,118,24,24,219,73,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-17 18:38:00,0,1702809480,254.16015625,2525346.4,3738289.333333334,2525346.4,12.248108237771607,18.25647395666844,100,0.01818115704883459,0.19999272753718048,2589.724010035999,0.0,1,0.9166666666666666,0.6181593396603761,0.3272608268790226
5188,5188,5188,5188,2033,22,209,22,147,2033,62,22,118,118,118,22,22,209,62,30,30,0,22,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-17 18:40:00,0,1702809600,256.1015625,2007744.7489497897,2961303.99413216,2007744.7489497897,10.981770418536216,18.424197899601445,100,0.054543471146503764,0.19999272753718048,2596.2692265735795,0.0,1,0.7857142857142857,0.5999781826115415,0.3272608268790226
5158,5158,5158,5158,2013,24,213,24,145,2013,68,24,118,118,118,24,24,213,68,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-17 18:42:00,0,1702809720,266.13671875,1628052.8,2321512.0,1628052.8,13.319292108887264,15.20281693665311,100,0.07271801770683732,0.1999745486938026,2576.399367353246,0.0,1,0.7333333333333333,0.4726671150944426,0.3272310796807679
5186,5187,5187,5187,2034,24,201,24,144,2034,57,24,120,120,120,24,24,201,57,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 18:44:00,0,1702809840,268.64453125,2340186.158154421,3272577.94372583,2340186.158154421,12.032375676761921,17.21855405720506,100,0.0,0.1999890915040998,2601.6762722033345,0.0,1,1.0,0.41815900950857227,0.3454357035070814
5192,5192,5192,5192,2027,24,215,24,145,2027,70,24,118,118,118,24,24,215,70,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 18:46:00,0,1702809960,260.25,2529224.8,3655336.266666666,2529224.8,9.178772846660447,14.926874806672759,100,0.0,0.2,2594.1818181818176,0.0,1,1.0,0.6363636363636364,0.3272727272727272
5169,5169,5169,5169,2014,24,272,24,148,2014,124,24,118,118,118,24,24,272,73,32,32,0,24,8,8,7,7,7,0,2,2,2,0,0,0,2023-12-17 18:48:00,52,1702810080,256.265625,2328782.666666666,3287737.066666667,2328782.666666666,10.984334860000267,16.75533764665791,100,0.07272595043726478,0.1999963637024781,2575.5895347357323,0.0,1,0.7999999999999999,0.5999890911074345,0.3272667769676915
5141,5140,5140,5140,2007,24,217,24,143,2007,74,24,117,117,117,24,24,217,74,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 18:50:00,0,1702810200,264.7421875,3526361.8666666667,4779724.8,3526361.8666666667,11.59413618444685,18.490622783331972,100,0.05454644629902362,0.2000036364297533,2594.2289859815633,0.0,1,0.7857142857142857,0.5818287605229187,0.3272786777941417
5203,5204,5204,5204,2026,24,230,24,145,2026,85,24,118,118,118,24,24,230,85,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-17 18:52:00,0,1702810320,256.96875,1976985.8300270063,3136684.426366152,1976985.8300270063,14.963015799235766,13.8915234654828,100,0.0,0.1999963637024781,2606.1344339193834,0.0,1,1.0,0.6181705787167505,0.3272667769676915
5191,5191,5191,5191,2030,24,218,24,148,2030,70,24,118,118,118,24,24,218,70,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-17 18:54:00,0,1702810440,255.45703125,2283608.8,3413732.266666666,2283608.8,9.527271253334927,17.46974858334094,100,0.054545454545454536,0.2,2596.363636363636,0.0,1,0.7857142857142857,0.6909090909090909,0.34545454545454546
5166,5166,5166,5166,2015,24,220,24,144,2015,76,24,118,118,118,24,24,220,76,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-17 18:56:00,0,1702810560,262.5,1271153.066666667,1703274.933333333,1271153.066666667,10.780663277772772,17.53664988000916,100,0.05461397025359087,0.20025122426316647,2584.33307239992,0.0,1,0.7857142857142857,0.6189583295406965,0.32768382152154524
5174,5174,5174,5174,2022,24,206,24,144,2022,62,24,118,118,118,24,24,206,62,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 18:58:00,0,1702810680,258.33984375,2070090.8575809088,2966264.97350265,2070090.8575809088,9.01532748057901,18.268759037438333,100,0.0,0.1999963637024781,2581.043981018527,0.0,1,1.0,0.4909001654515372,0.3272667769676915
5175,5175,5175,5175,2016,24,224,24,145,2016,79,24,118,118,118,24,24,224,79,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-17 19:00:00,0,1702810800,254.25,2336971.2,3629471.2,2336971.2,10.8511323422297,18.450190623334493,100,0.0,0.200160128102482,2588.6163476235542,0.0,1,1.0,0.6914622607176651,0.3275347550767887
5182,5181,5181,5181,2010,24,442,24,147,2010,295,24,118,118,118,24,24,442,295,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-17 19:02:00,0,1702810920,261.0078125,2362734.933333333,3504861.8666666667,2362734.933333333,10.512147308876996,17.52758229333267,100,0.05454446282794858,0.1999963637024781,2584.316648788204,0.0,1,0.7857142857142857,0.7818039672005963,0.3272667769676915
5157,5158,5158,5158,2017,24,202,24,144,2017,58,24,118,118,118,24,24,202,58,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-17 19:04:00,0,1702811040,256.5625,2707145.066666667,4037577.066666667,2707145.066666667,11.018437760002497,14.775996503352266,100,0.07273388489862714,0.20001818347122466,2571.5065005909623,0.0,1,0.7333333333333334,0.4727702518410764,0.3273024820438221
5162,5162,5162,5162,2021,22,202,22,144,2021,58,22,118,118,118,22,22,202,58,27,27,0,22,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:06:00,0,1702811160,266.171875,2434028.266666666,3805392.266666666,2434028.266666666,11.678793202219017,18.46434555666444,100,0.0,0.2000145465124736,2580.1876500109092,0.0,1,1.0,0.6182267801294639,0.327296530656775
5164,5163,5163,5163,2025,24,197,24,148,2025,49,24,118,118,118,24,24,197,49,31,31,0,24,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-17 19:08:00,0,1702811280,251.734375,2526753.6,3502525.066666667,2526753.6,11.092685666662874,7.396950789989206,100,0.07272595043726478,0.1999963637024781,2597.407319866912,0.0,1,0.7333333333333333,0.43635570262358864,0.3272667769676915
5139,5141,5140,5140,2009,24,202,24,144,2009,58,24,118,118,118,24,24,202,58,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:10:00,0,1702811400,255.50390625,2218082.666666666,3344683.466666667,2218082.666666666,8.750089242223314,21.22585922998648,100,0.054543471146503764,0.19999272753718048,2539.544016581216,0.0,1,0.7857142857142857,0.0,0.3272608268790226
5160,5159,5159,5159,2022,24,196,24,144,2022,52,24,118,118,118,24,24,196,52,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:12:00,0,1702811520,260.6875,2469545.6,3774960.266666666,2469545.6,11.951698724442394,15.582465906675985,100,0.0,0.2000036364297533,2539.6825396825398,0.0,1,1.0,0.0,0.3272786777941417
5100,5101,5101,5101,2008,24,173,24,144,2008,29,24,117,117,117,24,24,173,29,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-17 19:14:00,0,1702811640,254.6328125,2281060.533333333,3458511.466666667,2281060.533333333,12.083730340010435,17.2209723033302,100,0.0,0.1999963637024781,2553.771749604553,0.0,1,1.0,0.09090743804658097,0.3272667769676915
5168,5167,5167,5167,2015,24,224,24,147,2015,77,24,118,118,118,24,24,224,77,31,31,0,24,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-17 19:16:00,0,1702811760,255.0234375,2310564.266666666,3490357.333333333,2310564.266666666,12.625796286657634,12.936652720018175,100,0.07272595043726478,0.1999963637024781,2576.6804239922917,0.0,1,0.7333333333333333,0.4909001654515372,0.3272667769676915
5160,5161,5161,5161,2015,24,210,24,143,2015,67,24,118,118,118,24,24,210,67,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:18:00,0,1702811880,258.78125,3026243.466666667,4350632.266666667,3026243.466666667,7.403992866667168,19.70963587334457,100,0.054547438088657765,0.20000727299174512,2575.73002654642,0.0,1,0.7857142857142857,0.5091094221608058,0.32728462853194656
5160,5161,5160,5160,2016,24,208,24,144,2016,64,24,118,118,118,24,24,208,64,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:20:00,0,1702812000,255.71484375,2045032.5333333332,3004059.733333333,2045032.5333333332,7.788638488903719,18.852842729999487,100,0.0,0.2000036364297533,2585.50155457372,0.0,1,1.0,0.6909216531209659,0.3272786777941417
5180,5179,5179,5179,2021,24,219,24,148,2021,71,24,119,119,119,24,24,219,71,31,31,0,24,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-17 19:22:00,0,1702812120,265.6796875,1437412.8,2015908.2666666661,1437412.8,10.859858106673023,18.67782087999027,100,0.05447414294015107,0.19973852411388726,2590.790238233585,0.0,1,0.7857142857142857,0.5447414294015107,0.3268448576409064
5179,5181,5180,5180,2017,24,224,24,144,2017,80,24,118,118,118,24,24,224,80,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:24:00,0,1702812240,256.55078125,3564854.933333333,5357366.133333334,3564854.933333333,11.475962982221972,22.745434913352558,100,0.05452463604805437,0.19992366550953272,2596.463168608349,0.0,1,0.7857142857142857,0.8723941767688701,0.32714781628832623
5195,5195,5195,5195,2031,24,218,24,146,2031,72,24,118,118,118,24,24,218,72,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-17 19:26:00,0,1702812360,259.10546875,2316593.901016497,3292757.6070654886,2316593.901016497,11.852107633163696,11.346575657391027,100,0.0,0.2000436458863752,2600.203680803084,0.0,1,1.0,0.5455735796901142,0.3273441478140685
5196,5195,5195,5195,2024,24,227,24,144,2024,83,24,118,118,118,24,24,227,83,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:28:00,0,1702812480,256.2109375,2772731.2,3810293.333333334,2772731.2,13.882415626673415,17.328835106673072,100,0.0,0.19997091332169867,2590.532286212915,0.0,1,1.0,0.7635253054101222,0.32722513089005234
5187,5186,5186,5186,2032,22,211,22,148,2032,63,22,118,118,118,22,22,211,63,31,31,0,22,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-17 19:30:00,0,1702812600,254.63671875,2847705.6,3841479.2,2847705.6,14.971907864431465,14.673942306665895,100,0.07273388489862714,0.20001818347122466,2616.237839803618,0.0,1,0.7333333333333334,0.7455223202109281,0.3273024820438221
5214,5214,5214,5214,2024,24,245,24,144,2024,101,24,119,119,119,24,24,245,101,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:32:00,0,1702812720,256.71484375,1635739.7333333334,2232812.533333333,1635739.7333333334,11.575642313336074,16.915682023342622,100,0.0545514056078845,0.20002182056224316,2616.285412954141,0.0,1,0.7857142857142857,1.0182929046805105,0.327308433647307
5197,5199,5199,5199,2028,24,221,24,146,2028,75,24,119,119,119,24,24,221,75,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-17 19:34:00,0,1702812840,256.125,2362518.666666666,3334324.533333333,2362518.666666666,13.516009308902236,15.140443493340475,100,0.0,0.20002909514111145,2604.3788187372697,0.0,1,1.0,0.7091940645912133,0.3273203375036369
5160,5160,5160,5160,2023,24,198,24,147,2023,51,24,118,118,118,24,24,198,51,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-17 19:36:00,0,1702812960,266.71875,2324345.6,3330436.8,2324345.6,11.194691655546194,18.960400916669947,100,0.05454644629902362,0.2000036364297533,2577.8650520918563,0.0,1,0.7857142857142857,0.4000072728595066,0.3272786777941417
5185,5185,5185,5185,2022,24,224,24,145,2022,79,24,118,118,118,24,24,224,79,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-17 19:38:00,0,1702813080,255.83203125,2663531.733333333,3679912.266666666,2663531.733333333,11.719847782223955,16.53291597334222,100,0.07271405199054717,0.19996364297400476,2593.710234502818,0.0,1,0.7333333333333334,0.7998545718960189,0.3272132339574623
5123,5123,5123,5123,2003,24,204,24,143,2003,61,24,117,117,117,24,24,204,61,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:40:00,0,1702813200,266.71875,2839408.8,3980191.2,2839408.8,12.873443355557455,19.625619556657814,100,0.0,0.2,2585.454545454546,0.0,1,1.0,0.509090909090909,0.3272727272727272
5188,5188,5188,5188,2018,24,228,24,145,2018,83,24,118,118,118,24,24,228,83,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-17 19:42:00,0,1702813320,257.8125,2180135.2,3318049.6,2180135.2,11.61676755556578,22.059366819982337,100,0.01818413252595785,0.20002545778553632,2608.695652173913,0.0,1,0.9166666666666666,0.7819176986161874,0.3273143854672413
5214,5213,5213,5213,2035,24,226,24,148,2035,78,24,119,119,119,24,24,226,78,30,30,0,24,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-17 19:44:00,0,1702813440,256.078125,2418381.333333333,3325125.8666666667,2418381.333333333,11.424809519990553,16.883203683343407,100,0.054545454545454536,0.2,2608.3636363636365,0.0,1,0.7857142857142857,0.7636363636363636,0.3272727272727272
5206,5207,5207,5207,2028,24,229,24,144,2028,85,24,120,120,120,24,24,229,85,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:46:00,0,1702813560,255.6328125,2861954.1333333333,4154590.666666666,2861954.1333333333,13.132377324444757,18.336648969998354,100,0.054550413673970365,0.20001818347122466,2618.419856350577,0.0,1,0.7857142857142857,0.9637239749068096,0.3273024820438221
5187,5187,5187,5187,2025,24,218,24,145,2025,73,24,118,118,118,24,24,218,73,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-17 19:48:00,0,1702813680,265.9453125,2584694.4,3853157.866666666,2584694.4,12.271637455560267,18.960946590013922,100,0.0,0.2000036364297533,2589.8652702776417,0.0,1,1.0,0.527282314223895,0.3272786777941417
5190,5189,5189,5189,2033,24,207,24,149,2033,58,24,119,119,119,24,24,207,58,31,31,0,24,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-17 19:50:00,0,1702813800,261.0234375,3145272.533333333,4522606.4,3145272.533333333,9.529620451115383,17.580080150000867,100,0.07272595043726478,0.1999963637024781,2587.589316557881,0.0,1,0.7333333333333333,0.43635570262358864,0.3272667769676915
5219,5220,5220,5220,2042,24,217,24,145,2042,72,24,118,118,118,24,24,217,72,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:52:00,0,1702813920,249.2578125,2592449.066666667,3706287.7333333325,2592449.066666667,9.670034313344836,12.757808393337958,100,0.054547438088657765,0.2000072729917452,2607.367540637842,0.0,1,0.7857142857142857,0.6545692570638934,0.3272846285319467
5162,5162,5162,5162,2024,24,199,24,144,2024,55,24,118,118,118,24,24,199,55,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 19:54:00,0,1702814040,258.8203125,2315277.8666666667,3402626.4,2315277.8666666667,11.661595493335176,20.57853694665633,100,0.018182148766341208,0.2000036364297533,2565.864833906071,0.0,1,0.9166666666666666,0.3090965290278005,0.3272786777941417
5202,5203,5202,5202,2036,24,209,24,146,2036,63,24,120,120,120,24,24,209,63,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-17 19:56:00,0,1702814160,254.5078125,2066749.066666667,2898754.666666666,2066749.066666667,15.250042068898134,17.274057979981684,100,0.0,0.2,2596.363636363637,0.0,1,1.0,0.5454545454545454,0.3272727272727272
5213,5213,5213,5213,2022,22,254,22,147,2022,107,22,119,119,119,22,22,254,107,30,30,0,22,6,6,6,6,6,0,2,2,2,0,0,0,2023-12-17 19:58:00,0,1702814280,251.04296875,2389970.1333333333,3649529.866666666,2389970.1333333333,13.151090315546348,22.31238228334405,100,0.054548429914358966,0.20001090968598287,2616.142698692656,0.0,1,0.7857142857142857,1.0909685982871793,0.3272905794861538
5185,5185,5185,5185,2026,24,211,24,145,2026,66,24,119,119,119,24,24,211,66,28,28,0,24,4,4,4,4,3,0,2,2,2,0,0,1,2023-12-17 20:00:00,0,1702814400,256.95703125,2367456.533333333,3498590.666666666,2367456.533333333,10.381859833335817,20.98263698334146,100,0.05462888775584529,0.20030592177143272,2606.890523708937,0.0,1,0.7857142857142857,0.7465947993298856,0.3277733265350717
5162,5162,5162,5162,2012,24,415,24,144,2012,271,24,119,119,119,24,24,415,271,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 20:02:00,0,1702814520,268.03125,2902426.1333333333,4320013.6,2902426.1333333333,6.809845293335256,10.684046660001817,100,0.0,0.2000036364297533,2609.5019909452903,0.0,1,1.0,0.6909216531209658,0.3272786777941417
5116,5116,5116,5116,2004,24,200,24,147,2004,53,24,117,117,117,24,24,200,53,31,31,0,24,7,7,7,7,6,0,2,2,2,0,0,1,2023-12-17 20:04:00,0,1702814640,263.03515625,2261383.2,3440756.533333333,2261383.2,10.523625200003153,13.804103940007431,100,0.018182148766341208,0.2000036364297533,2575.683194239896,0.0,1,0.9166666666666666,0.41818942162584777,0.3272786777941417
5190,5190,5190,5190,2029,24,209,24,144,2029,65,24,119,119,119,24,24,209,65,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 20:06:00,0,1702814760,261.1953125,2406761.6,3631840.0,2406761.6,9.880155377791702,19.34845971998584,100,0.05454644629902362,0.2000036364297533,2594.2289859815633,0.0,1,0.7857142857142857,0.5818287605229187,0.3272786777941417
5174,5172,5172,5172,2010,24,236,24,145,2010,91,24,117,117,117,24,24,236,91,28,28,0,24,4,4,4,4,4,0,2,2,2,0,0,0,2023-12-17 20:08:00,0,1702814880,256.99609375,1946736.0,3112021.8666666667,1946736.0,12.9823422466547,16.735144826646618,100,0.07272859506536483,0.2000036364297533,2594.2289859815633,0.0,1,0.7333333333333334,0.8000145457190132,0.3272786777941417
5165,5166,5166,5166,2027,24,191,24,144,2027,47,24,119,119,119,24,24,191,47,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 20:10:00,0,1702815000,253.5,2308800.0,3434253.6,2308800.0,7.618361877781958,12.999920156653388,100,0.0,0.19999272753718048,2566.815752154468,0.0,1,1.0,0.07272462819533836,0.3454419839278572
5194,5195,5195,5195,2023,24,228,24,148,2023,80,24,121,121,121,24,24,228,80,31,31,0,24,7,7,7,7,7,0,2,2,2,0,0,0,2023-12-17 20:12:00,0,1702815120,265.4609375,2077651.7333333332,2977259.2,2077651.7333333332,12.826074748882089,15.865642870000254,100,0.07272859506536483,0.2000036364297533,2563.6829760541104,0.0,1,0.7333333333333334,0.0,0.3272786777941417
5149,5148,5148,5148,2020,24,189,24,144,2020,45,24,118,118,118,24,24,189,45,27,27,0,24,3,3,3,3,3,0,2,2,2,0,0,0,2023-12-17 20:14:00,0,1702815240,252.34375,2492957.8666666667,3674517.333333334,2492957.8666666667,9.505956506667037,12.897159146668857,100,0.054538513280127966,0.19997454869380255,2554.5839620411944,0.0,1,0.7857142857142857,0.0,0.3272310796807679
